Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
39504,2023-07-05 00:00:00,201.37,361.0,104.0,25.0,0.0,797.0,317.0
39505,2023-07-05 01:00:00,251.95,361.0,102.0,25.0,0.0,495.0,296.0
39506,2023-07-05 02:00:00,285.89,349.0,101.0,25.0,3.0,359.0,257.0
39507,2023-07-05 03:00:00,224.49,288.0,103.0,25.0,67.0,432.0,275.0
39508,2023-07-05 04:00:00,171.76,271.0,126.0,26.0,206.0,603.0,300.0
39509,2023-07-05 05:00:00,128.75,259.0,134.0,26.0,329.0,933.0,315.0
39510,2023-07-05 06:00:00,103.13,268.0,134.0,26.0,408.0,1402.0,320.0
39511,2023-07-05 07:00:00,83.2,282.0,110.0,25.0,438.0,2029.0,303.0
39512,2023-07-05 08:00:00,70.56,299.0,100.0,24.0,427.0,2768.0,265.0
39513,2023-07-05 09:00:00,62.37,308.0,96.0,24.0,425.0,3386.0,240.0
39514,2023-07-05 10:00:00,49.43,256.0,89.0,23.0,594.0,3613.0,216.0
39515,2023-07-05 11:00:00,60.41,295.0,89.0,22.0,853.0,2952.0,193.0
39516,2023-07-05 12:00:00,88.46,389.0,87.0,22.0,754.0,2348.0,207.0
39517,2023-07-05 13:00:00,68.02,312.0,86.0,22.0,851.0,2601.0,213.0
39518,2023-07-05 14:00:00,54.64,240.0,87.0,22.0,872.0,2650.0,220.0
39519,2023-07-05 15:00:00,87.35,387.0,94.0,24.0,563.0,2609.0,200.0
39520,2023-07-05 16:00:00,82.1,365.0,96.0,24.0,344.0,2868.0,233.0
39521,2023-07-05 17:00:00,80.21,353.0,107.0,25.0,207.0,2987.0,286.0
39522,2023-07-05 18:00:00,103.15,456.0,124.0,25.0,100.0,2910.0,288.0
39523,2023-07-05 19:00:00,86.31,351.0,104.0,25.0,21.0,2886.0,267.0
39524,2023-07-05 20:00:00,67.18,271.0,103.0,25.0,1.0,3116.0,268.0
39525,2023-07-05 21:00:00,59.41,243.0,99.0,24.0,0.0,3257.0,266.0
39526,2023-07-05 22:00:00,63.55,286.0,94.0,24.0,0.0,3462.0,255.0
39527,2023-07-05 23:00:00,58.49,293.0,95.0,24.0,0.0,3920.0,243.0
