UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-07-27 00:00:00,129.0,98.0,26.0,0.0,2855.0,268.0
2023-07-27 01:00:00,132.0,96.0,26.0,0.0,2813.0,302.0
2023-07-27 02:00:00,134.0,96.0,26.0,0.0,2739.0,357.0
2023-07-27 03:00:00,132.0,96.0,26.0,9.0,2483.0,351.0
2023-07-27 04:00:00,141.0,108.0,28.0,97.0,2132.0,311.0
2023-07-27 05:00:00,147.0,116.0,29.0,320.0,1852.0,326.0
2023-07-27 06:00:00,146.0,112.0,29.0,617.0,1545.0,320.0
2023-07-27 07:00:00,143.0,116.0,28.0,1028.0,1285.0,281.0
2023-07-27 08:00:00,142.0,110.0,28.0,1380.0,1183.0,360.0
2023-07-27 09:00:00,139.0,108.0,27.0,1548.0,1085.0,306.0
2023-07-27 10:00:00,140.0,108.0,28.0,1663.0,993.0,258.0
2023-07-27 11:00:00,142.0,110.0,28.0,1790.0,857.0,317.0
2023-07-27 12:00:00,142.0,112.0,28.0,1743.0,741.0,345.0
2023-07-27 13:00:00,141.0,112.0,28.0,1616.0,603.0,304.0
2023-07-27 14:00:00,140.0,113.0,28.0,1412.0,455.0,298.0
2023-07-27 15:00:00,152.0,127.0,30.0,1091.0,354.0,379.0
2023-07-27 16:00:00,146.0,121.0,29.0,720.0,310.0,373.0
2023-07-27 17:00:00,148.0,134.0,29.0,349.0,196.0,422.0
2023-07-27 18:00:00,151.0,135.0,30.0,118.0,150.0,367.0
2023-07-27 19:00:00,172.0,213.0,34.0,13.0,106.0,420.0
2023-07-27 20:00:00,132.0,116.0,26.0,0.0,100.0,327.0
2023-07-27 21:00:00,120.0,105.0,24.0,0.0,104.0,304.0
2023-07-27 22:00:00,122.0,106.0,24.0,0.0,119.0,278.0
2023-07-27 23:00:00,126.0,109.0,25.0,0.0,149.0,308.0
