UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-10-29 00:00:00,416.0,238.0,52.0,2.0,9181.0,192.0
2023-10-29 01:00:00,276.0,165.0,36.0,0.75,4593.5,170.25
2023-10-29 02:00:00,201.0,121.0,24.0,1.0,3969.0,95.0
2023-10-29 03:00:00,196.0,123.0,23.0,0.0,4037.0,97.0
2023-10-29 04:00:00,197.0,122.0,24.0,0.0,4268.0,97.0
2023-10-29 05:00:00,198.0,121.0,24.0,0.0,4342.0,97.0
2023-10-29 06:00:00,202.0,123.0,25.0,0.0,4472.0,104.0
2023-10-29 07:00:00,210.0,128.0,26.0,8.0,5132.0,104.0
2023-10-29 08:00:00,239.0,142.0,32.0,40.0,4657.0,104.0
2023-10-29 09:00:00,243.0,148.0,32.0,149.0,4235.0,109.0
2023-10-29 10:00:00,242.0,149.0,32.0,267.0,4097.0,109.0
2023-10-29 11:00:00,245.0,149.0,33.0,448.0,4090.0,110.0
2023-10-29 12:00:00,226.0,130.0,29.0,512.0,4430.0,109.0
2023-10-29 13:00:00,231.0,132.0,30.0,389.0,4307.0,109.0
2023-10-29 14:00:00,266.0,149.0,30.0,168.0,3809.0,114.0
2023-10-29 15:00:00,314.0,163.0,33.0,26.0,3582.0,138.0
2023-10-29 16:00:00,351.0,187.0,47.0,0.0,3309.0,142.0
2023-10-29 17:00:00,346.0,187.0,47.0,0.0,3115.0,141.0
2023-10-29 18:00:00,269.0,163.0,39.0,1.0,3040.0,129.0
2023-10-29 19:00:00,246.0,148.0,35.0,1.0,2957.0,111.0
2023-10-29 20:00:00,248.0,149.0,29.0,1.0,2973.0,110.0
2023-10-29 21:00:00,236.0,138.0,26.0,0.0,2606.0,108.0
2023-10-29 22:00:00,201.0,134.0,25.0,1.0,2190.0,109.0
2023-10-29 23:00:00,192.0,117.0,25.0,0.0,2422.0,103.0
