UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-04-18 00:00:00,360.0,272.0,44.0,0.0,1413.0,931.0
2023-04-18 01:00:00,356.0,267.0,44.0,0.0,1405.0,874.0
2023-04-18 02:00:00,313.0,233.0,41.0,0.0,1537.0,861.0
2023-04-18 03:00:00,323.0,239.0,42.0,0.0,1548.0,811.0
2023-04-18 04:00:00,420.0,316.0,48.0,32.0,1755.0,902.0
2023-04-18 05:00:00,434.0,327.0,42.0,249.0,1796.0,802.0
2023-04-18 06:00:00,447.0,300.0,47.0,746.0,1595.0,894.0
2023-04-18 07:00:00,413.0,273.0,47.0,1325.0,1631.0,857.0
2023-04-18 08:00:00,323.0,263.0,47.0,1710.0,1759.0,556.0
2023-04-18 09:00:00,300.0,213.0,46.0,1989.0,2031.0,493.0
2023-04-18 10:00:00,284.0,211.0,46.0,2095.0,2239.0,526.0
2023-04-18 11:00:00,272.0,205.0,46.0,2126.0,2523.0,513.0
2023-04-18 12:00:00,262.0,202.0,45.0,2112.0,2933.0,483.0
2023-04-18 13:00:00,257.0,199.0,45.0,1972.0,3234.0,537.0
2023-04-18 14:00:00,275.0,234.0,48.0,1618.0,3162.0,524.0
2023-04-18 15:00:00,273.0,312.0,48.0,1155.0,3135.0,551.0
2023-04-18 16:00:00,278.0,265.0,48.0,594.0,3104.0,582.0
2023-04-18 17:00:00,311.0,242.0,47.0,179.0,2530.0,647.0
2023-04-18 18:00:00,333.0,222.0,46.0,21.0,2270.0,713.0
2023-04-18 19:00:00,316.0,241.0,42.0,5.0,2217.0,776.0
2023-04-18 20:00:00,309.0,239.0,40.0,1.0,2499.0,542.0
2023-04-18 21:00:00,329.0,233.0,39.0,0.0,2041.0,505.0
2023-04-18 22:00:00,339.0,177.0,39.0,2.0,1793.0,562.0
2023-04-18 23:00:00,338.0,163.0,39.0,12.0,1731.0,553.0
