UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-06-11 00:00:00,113.0,87.0,22.0,3.0,3407.0,148.0
2023-06-11 01:00:00,114.0,87.0,23.0,3.0,3393.0,148.0
2023-06-11 02:00:00,116.0,87.0,23.0,8.0,3199.0,150.0
2023-06-11 03:00:00,116.0,87.0,23.0,91.0,3013.0,140.0
2023-06-11 04:00:00,117.0,88.0,23.0,268.0,2802.0,129.0
2023-06-11 05:00:00,115.0,86.0,23.0,660.0,2623.0,130.0
2023-06-11 06:00:00,116.0,88.0,23.0,1154.0,2548.0,144.0
2023-06-11 07:00:00,110.0,85.0,22.0,1686.0,2462.0,129.0
2023-06-11 08:00:00,104.0,82.0,21.0,2058.0,2061.0,120.0
2023-06-11 09:00:00,101.0,82.0,20.0,2032.0,1491.0,108.0
2023-06-11 10:00:00,99.0,81.0,20.0,1360.0,1328.0,89.0
2023-06-11 11:00:00,96.0,82.0,19.0,1341.0,1319.0,82.0
2023-06-11 12:00:00,99.0,83.0,20.0,1363.0,1245.0,84.0
2023-06-11 13:00:00,99.0,82.0,20.0,1342.0,1490.0,94.0
2023-06-11 14:00:00,99.0,86.0,20.0,1865.0,2453.0,124.0
2023-06-11 15:00:00,109.0,90.0,22.0,1575.0,3264.0,129.0
2023-06-11 16:00:00,117.0,95.0,23.0,1049.0,3302.0,133.0
2023-06-11 17:00:00,122.0,103.0,24.0,501.0,3090.0,133.0
2023-06-11 18:00:00,121.0,103.0,24.0,173.0,2778.0,127.0
2023-06-11 19:00:00,120.0,97.0,24.0,45.0,2613.0,128.0
2023-06-11 20:00:00,120.0,94.0,24.0,5.0,2605.0,126.0
2023-06-11 21:00:00,116.0,90.0,29.0,3.0,2565.0,126.0
2023-06-11 22:00:00,113.0,89.0,29.0,3.0,2613.0,126.0
2023-06-11 23:00:00,113.0,89.0,30.0,3.0,2518.0,125.0
