datetime,param,level,latitude,longitude,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2023-06-27 00:00:00,TMP,2 m above ground,43.25,-116.5,288.00495222762726,285.6076625229226,284.6215315217879,284.40685737802926,289.12754043175363,293.1555683630803,294.2089420951577,292.6998061824692,288.2944417617975,286.15998962949493,285.1725760607758,284.802381860027,289.61682607340686,293.45462799179336,294.8653221742069,293.32197673142787,288.9779542257056,286.6137210184672,285.5309832973204,285.0558416448105,290.8882512045401,295.4401942962022,297.1372187004265,296.62598469292124,291.67617153490227,288.94533050169696,287.6962140578063,287.0992245405406,293.36346945552975,297.7305714903132,299.6949201047448,299.42439843018775
