datetime,param,level,latitude,longitude,3 hr avg,6 hr avg,9 hr avg,12 hr avg,15 hr avg,18 hr avg,21 hr avg,24 hr avg,27 hr avg,30 hr avg,33 hr avg,36 hr avg,39 hr avg,42 hr avg,45 hr avg,48 hr avg,51 hr avg,54 hr avg,57 hr avg,60 hr avg,63 hr avg,66 hr avg,69 hr avg,72 hr avg,75 hr avg,78 hr avg,81 hr avg,84 hr avg,87 hr avg,90 hr avg,93 hr avg,96 hr avg
2023-06-27 00:00:00,DSWRF,surface,43.25,-116.5,152.38765644321128,76.6190065553026,0.0,1.2766964435994574,213.48491452306726,431.06567133786496,733.7522661319174,608.2252559444489,156.3233312155562,78.51422855801079,0.0,1.2824257758465134,220.15859332620443,436.9781885902487,772.4583718865244,631.2615275412559,162.24928986915853,81.53788476799622,0.0,1.3119328239935402,257.08542262676065,495.78861925484335,843.413893159939,700.9257618817811,180.4975460835836,90.73509715855539,0.0,1.2414691275879415,249.50455750322897,484.4908671458162,896.0008867556207,776.7323581404105
