datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-08-11 00:00:00,2023-08-13 18:15:09,3.0,3.733046492669271,299.6446674637616,294.37137886913143,0.3629085987877161,0.1735764588011133,2104.02643,725.40265,0.95092,137.40906,7789.85003,31923.22903
2023-08-11 01:00:00,2023-08-13 18:15:09,3.0,3.733046492669271,299.6446674637616,294.37137886913143,0.3629085987877161,0.1735764588011133,2107.53687,714.6729,0.15366,112.24942,3599.97999,14759.90598
2023-08-11 02:00:00,2023-08-13 18:15:09,3.0,3.733046492669271,299.6446674637616,294.37137886913143,0.3629085987877161,0.1735764588011133,2024.92865,700.64427,0.0,85.66541,496.34,2046.20001
2023-08-11 03:00:00,2023-08-13 18:15:09,3.0,3.733046492669271,299.6446674637616,294.37137886913143,0.3629085987877161,0.1735764588011133,1898.2087,684.76894,0.06076,45.83533,0.0,13.0
2023-08-11 04:00:00,2023-08-13 18:15:09,3.0,3.194176130565606,298.5780675318852,294.1575331051837,0.3629085987877161,0.1735764588011133,1750.55135,691.83052,0.00575,10.77481,0.0,13.0
2023-08-11 05:00:00,2023-08-13 18:15:09,3.0,3.194176130565606,298.5780675318852,294.1575331051837,0.3629085987877161,0.1735764588011133,1588.75704,688.43271,0.02177,0.0,0.0,13.0
2023-08-11 06:00:00,2023-08-13 18:15:09,3.0,3.194176130565606,298.5780675318852,294.1575331051837,0.3629085987877161,0.1735764588011133,1393.52893,676.83779,0.01927,0.0,0.0,13.0
2023-08-11 07:00:00,2023-08-13 18:15:09,3.0,2.660680993892938,297.66987813924857,293.97810237648764,0.1818589257960724,0.3573950747138638,1261.69374,672.04515,0.01313,0.0,0.0,13.0
2023-08-11 08:00:00,2023-08-13 18:15:09,3.0,2.660680993892938,297.66987813924857,293.97810237648764,0.1818589257960724,0.3573950747138638,1190.18009,652.85393,0.00519,0.0,0.0,13.0
2023-08-11 09:00:00,2023-08-13 18:15:09,3.0,2.660680993892938,297.66987813924857,293.97810237648764,0.1818589257960724,0.3573950747138638,1096.3474,650.52116,0.04229,1.76524,0.0,13.0
2023-08-11 10:00:00,2023-08-13 18:15:09,3.0,2.040633629903779,298.5482762263561,294.2727189738074,0.0,0.5029263192916255,1016.73815,652.59478,0.10879,7.11914,0.0,13.0
2023-08-11 11:00:00,2023-08-13 18:15:09,3.0,2.040633629903779,298.5482762263561,294.2727189738074,0.0,0.5029263192916255,984.64111,634.66653,0.07219,11.24929,0.0,13.0
2023-08-11 12:00:00,2023-08-13 18:15:09,3.0,2.040633629903779,298.5482762263561,294.2727189738074,0.0,0.5029263192916255,1078.92892,656.51035,0.0,11.68027,0.07,13.28675
2023-08-11 13:00:00,2023-08-13 18:15:09,3.0,2.456952589559503,302.9988432285146,294.4893147136288,16.97764269049449,0.6988881208429185,1195.91857,662.16669,0.56649,7.8115,948.07998,3896.70111
2023-08-11 14:00:00,2023-08-13 18:15:09,3.0,2.456952589559503,302.9988432285146,294.4893147136288,16.97764269049449,0.6988881208429185,1280.75252,666.61886,0.3057,4.57636,4990.60012,20456.42216
2023-08-11 15:00:00,2023-08-13 18:15:09,3.0,2.456952589559503,302.9988432285146,294.4893147136288,16.97764269049449,0.6988881208429185,1433.61399,681.74491,0.74911,7.18072,9571.38013,39221.0632
2023-08-11 16:00:00,2023-08-13 18:15:09,3.0,3.566864235716482,304.54221808759604,294.7418017833492,478.46841954667934,0.8068516188484334,1539.07108,692.97781,0.40403,8.895,11860.15997,48596.78784
2023-08-11 17:00:00,2023-08-13 18:15:09,3.0,3.566864235716482,304.54221808759604,294.7418017833492,478.46841954667934,0.8068516188484334,1661.92837,697.0528,0.0,26.59203,12781.93034,52372.71466
2023-08-11 18:00:00,2023-08-13 18:15:09,3.0,3.566864235716482,304.54221808759604,294.7418017833492,478.46841954667934,0.8068516188484334,1820.87585,712.61311,0.11105,47.23997,13189.10983,54040.67883
2023-08-11 19:00:00,2023-08-13 18:15:09,3.0,3.88042186496148,304.27097280205965,295.1549535381245,626.6027370328093,1.419534459727163,1949.60473,723.95288,0.31242,65.4806,13253.89026,54306.04443
2023-08-11 20:00:00,2023-08-13 18:15:09,3.0,3.88042186496148,304.27097280205965,295.1549535381245,626.6027370328093,1.419534459727163,2025.51992,726.68893,0.40022,91.89676,13155.37968,53902.50714
2023-08-11 21:00:00,2023-08-13 18:15:09,3.0,3.88042186496148,304.27097280205965,295.1549535381245,626.6027370328093,1.419534459727163,2067.61499,740.1588,0.09433,115.9134,12933.5596,52993.84656
2023-08-11 22:00:00,2023-08-13 18:15:09,3.0,3.5083387270973,300.15539313884966,295.7463072708357,544.1381852900387,2.44734868980618,2099.49424,748.77001,0.0,124.20204,12493.97977,51193.15808
2023-08-11 23:00:00,2023-08-13 18:15:09,3.0,3.5083387270973,300.15539313884966,295.7463072708357,544.1381852900387,2.44734868980618,2093.49908,745.16579,0.0,123.65889,11735.65997,48086.78784
2023-08-12 00:00:00,2023-08-13 18:15:09,3.0,3.5083387270973,300.15539313884966,295.7463072708357,544.1381852900387,2.44734868980618,2043.96404,723.62844,0.95092,103.62131,1542.50379,54923.67444
2023-08-12 01:00:00,2023-08-13 18:15:09,3.0,3.641522632409416,297.9144597492776,295.58125769533683,360.4550934913968,5.281460764770815,2060.99462,702.09664,0.15366,89.02135,925.51622,53949.72821
2023-08-12 02:00:00,2023-08-13 18:15:09,3.0,3.641522632409416,297.9144597492776,295.58125769533683,360.4550934913968,5.281460764770815,1990.36385,678.05117,0.0,70.67321,425.98762,54021.78418
2023-08-12 03:00:00,2023-08-13 18:15:09,3.0,3.641522632409416,297.9144597492776,295.58125769533683,360.4550934913968,5.281460764770815,1889.13326,655.91161,0.06076,39.9854,4.45076,53068.34607
2023-08-12 04:00:00,2023-08-13 18:15:09,3.0,2.9387257302449763,297.4830171171857,295.3810849488888,0.2154263181716743,8.305330836555507,1767.71422,652.57742,0.00575,10.38339,0.0,52936.05756
2023-08-12 05:00:00,2023-08-13 18:15:09,3.0,2.9387257302449763,297.4830171171857,295.3810849488888,0.2154263181716743,8.305330836555507,1626.03044,639.24641,0.02177,0.0,0.0,51711.25653
2023-08-12 06:00:00,2023-08-13 18:15:09,3.0,2.9387257302449763,297.4830171171857,295.3810849488888,0.2154263181716743,8.305330836555507,1458.00078,629.6046,0.01927,0.0,0.0,51703.51605
2023-08-12 07:00:00,2023-08-13 18:15:09,3.0,2.8428637148643,297.1877142150746,295.25989185113644,0.1076103590796242,8.818037812146652,1346.48,625.00029,0.01313,0.0,0.0,50646.31299
2023-08-12 08:00:00,2023-08-13 18:15:09,3.0,2.8428637148643,297.1877142150746,295.25989185113644,0.1076103590796242,8.818037812146652,1273.30693,606.94734,0.00519,0.0,72.18717,51065.7359
2023-08-12 09:00:00,2023-08-13 18:15:09,3.0,2.8428637148643,297.1877142150746,295.25989185113644,0.1076103590796242,8.818037812146652,1156.44381,608.77495,0.04229,0.0,0.0,51372.19556
2023-08-12 10:00:00,2023-08-13 18:15:09,3.0,2.466302609425304,298.15707890635974,295.5746614961916,0.0,9.170885179066588,1035.84076,616.6547,0.10879,8.12758,96.77336,48848.35339
2023-08-12 11:00:00,2023-08-13 18:15:09,3.0,2.466302609425304,298.15707890635974,295.5746614961916,0.0,9.170885179066588,964.80175,610.67659,0.07219,16.30913,250.05387,50989.69037
2023-08-12 12:00:00,2023-08-13 18:15:09,3.0,2.466302609425304,298.15707890635974,295.5746614961916,0.0,9.170885179066588,1003.20647,637.85358,0.0,21.87464,641.3732,49110.14966
2023-08-12 13:00:00,2023-08-13 18:15:09,3.0,2.548362514689715,303.3348398482917,295.5936357169097,16.554195696062052,9.553308184797206,1065.80276,656.0996,0.56649,23.74731,1830.47431,49294.70197
2023-08-12 14:00:00,2023-08-13 18:15:09,3.0,2.548362514689715,303.3348398482917,295.5936357169097,16.554195696062052,9.553308184797206,1106.65522,671.07624,0.3057,24.9593,2782.58114,48350.64893
2023-08-12 15:00:00,2023-08-13 18:15:09,3.0,2.548362514689715,303.3348398482917,295.5936357169097,16.554195696062052,9.553308184797206,1207.30285,692.15536,0.74911,26.25805,3534.56727,48316.83362
2023-08-12 16:00:00,2023-08-13 18:15:09,3.0,2.875443938081083,306.7638106439148,294.435819303097,491.8741133160062,9.7455569275645,1281.43869,711.31334,0.40403,24.43407,4002.30221,47525.49939
2023-08-12 17:00:00,2023-08-13 18:15:09,3.0,2.875443938081083,306.7638106439148,294.435819303097,491.8741133160062,9.7455569275645,1384.7016,720.21154,0.0,32.35636,4246.33413,46542.09546
2023-08-12 18:00:00,2023-08-13 18:15:09,3.0,2.875443938081083,306.7638106439148,294.435819303097,491.8741133160062,9.7455569275645,1542.38745,736.09215,0.11105,41.70968,4319.05317,43953.92224
2023-08-12 19:00:00,2023-08-13 18:15:09,3.0,2.81829356874776,307.47601379211574,293.37196313950767,689.0164535765068,9.823986386591308,1688.05794,745.36285,0.31242,51.11417,4482.43155,45082.07104
2023-08-12 20:00:00,2023-08-13 18:15:09,3.0,2.81829356874776,307.47601379211574,293.37196313950767,689.0164535765068,9.823986386591308,1797.04121,745.8658,0.40022,67.01851,4551.49078,44826.31879
2023-08-12 21:00:00,2023-08-13 18:15:09,3.0,2.81829356874776,307.47601379211574,293.37196313950767,689.0164535765068,9.823986386591308,1875.8235,757.59264,0.09433,82.39486,4083.9341,42600.78076
2023-08-12 22:00:00,2023-08-13 18:15:09,3.0,3.112695789098629,302.77546626604885,294.84968664524365,780.0371119484926,9.828744332194027,1942.68205,757.00584,0.0,90.77494,3277.26012,41100.06436
2023-08-12 23:00:00,2023-08-13 18:15:09,3.0,3.112695789098629,302.77546626604885,294.84968664524365,780.0371119484926,9.828744332194027,1981.25976,746.2327,0.0,92.02895,2520.96764,40562.33716
2023-08-13 00:00:00,2023-08-13 18:15:09,3.0,3.112695789098629,302.77546626604885,294.84968664524365,780.0371119484926,9.828744332194027,1954.73776,722.24257,0.95092,80.80763,45.51464,50451.255
2023-08-13 01:00:00,2023-08-13 18:15:09,3.0,3.526722667174985,300.65966106163955,294.8271041693894,521.2007442613534,10.018430698878772,1982.18563,695.11497,0.15366,71.52592,0.0,49556.61237
2023-08-13 02:00:00,2023-08-13 18:15:09,3.0,3.526722667174985,300.65966106163955,294.8271041693894,521.2007442613534,10.018430698878772,1922.74598,665.02016,0.0,58.23479,0.0,49622.78516
2023-08-13 03:00:00,2023-08-13 18:15:09,3.0,3.526722667174985,300.65966106163955,294.8271041693894,521.2007442613534,10.018430698878772,1840.18307,636.76397,0.06076,33.91966,0.0,48747.02161
2023-08-13 04:00:00,2023-08-13 18:15:09,3.0,3.7894763470957984,299.54109052240005,295.5040470096868,0.2349618773090399,10.089946646474832,1736.61719,625.16431,0.00575,9.02203,0.0,48625.56561
2023-08-13 05:00:00,2023-08-13 18:15:09,3.0,3.7894763470957984,299.54109052240005,295.5040470096868,0.2349618773090399,10.089946646474832,1609.42096,605.20317,0.02177,0.0,0.0,47500.55035
2023-08-13 06:00:00,2023-08-13 18:15:09,3.0,3.7894763470957984,299.54109052240005,295.5040470096868,0.2349618773090399,10.089946646474832,1459.43227,592.12116,0.01927,0.0,0.0,47493.40649
2023-08-13 07:00:00,2023-08-13 18:15:09,3.0,3.1957700362027355,298.83407433605225,295.4185679547579,0.1172809139248755,10.614334730770969,1359.85863,586.07944,0.01313,0.0,0.0,46522.39667
2023-08-13 08:00:00,2023-08-13 18:15:09,3.0,3.1957700362027355,298.83407433605225,295.4185679547579,0.1172809139248755,10.614334730770969,1284.31749,567.1794,0.00519,0.0,38.61914,46907.56848
2023-08-13 09:00:00,2023-08-13 18:15:09,3.0,3.1957700362027355,298.83407433605225,295.4185679547579,0.1172809139248755,10.614334730770969,1153.67359,570.66934,0.04229,0.0,23.2595,47189.12579
