UTC time,creation_time (UTC),version,coal,nat_gas,oil,hydro,solar,other
2023-08-20 00:00:00,2023-08-21 21:40:21,3.0,2331.0,408.0,0.0,70.0,19.0,68.0
2023-08-20 01:00:00,2023-08-21 21:40:21,3.0,2240.0,403.0,0.0,70.0,0.0,72.0
2023-08-20 02:00:00,2023-08-21 21:40:21,3.0,2079.0,382.0,0.0,66.0,0.0,67.0
2023-08-20 03:00:00,2023-08-21 21:40:21,3.0,2042.0,390.0,0.0,0.0,0.0,72.0
2023-08-20 04:00:00,2023-08-21 21:40:21,3.0,1934.0,279.0,0.0,0.0,0.0,67.0
2023-08-20 05:00:00,2023-08-21 21:40:21,3.0,1734.0,281.0,0.0,0.0,0.0,70.0
2023-08-20 06:00:00,2023-08-21 21:40:21,3.0,1583.0,271.0,0.0,0.0,0.0,68.0
2023-08-20 07:00:00,2023-08-21 21:40:21,3.0,1424.0,268.0,0.0,0.0,0.0,68.0
2023-08-20 08:00:00,2023-08-21 21:40:21,3.0,1284.0,289.0,0.0,0.0,0.0,69.0
2023-08-20 09:00:00,2023-08-21 21:40:21,3.0,1201.0,311.0,0.0,0.0,0.0,69.0
2023-08-20 10:00:00,2023-08-21 21:40:21,3.0,1237.0,279.0,0.0,0.0,0.0,69.0
2023-08-20 11:00:00,2023-08-21 21:40:21,3.0,1268.0,262.0,0.0,0.0,0.0,69.0
2023-08-20 12:00:00,2023-08-21 21:40:21,3.0,1313.0,267.0,0.0,1.0,20.0,67.0
2023-08-20 13:00:00,2023-08-21 21:40:21,3.0,1467.0,276.0,0.0,0.0,121.0,69.0
2023-08-20 14:00:00,2023-08-21 21:40:21,3.0,1749.0,286.0,0.0,0.0,181.0,70.0
2023-08-20 15:00:00,2023-08-21 21:40:21,3.0,2095.0,283.0,0.0,0.0,178.0,68.0
2023-08-20 16:00:00,2023-08-21 21:40:21,3.0,2383.0,283.0,0.0,0.0,148.0,70.0
2023-08-20 17:00:00,2023-08-21 21:40:21,3.0,2572.0,361.0,0.0,0.0,143.0,69.0
2023-08-20 18:00:00,2023-08-21 21:40:21,3.0,2705.0,427.0,0.0,40.0,162.0,68.0
2023-08-20 19:00:00,2023-08-21 21:40:21,3.0,2680.0,429.0,0.0,70.0,156.0,70.0
2023-08-20 20:00:00,2023-08-21 21:40:21,3.0,2689.0,408.0,0.0,69.0,135.0,69.0
2023-08-20 21:00:00,2023-08-21 21:40:21,3.0,2661.0,406.0,0.0,70.0,184.0,65.0
2023-08-20 22:00:00,2023-08-21 21:40:21,3.0,2691.0,472.0,0.0,70.0,115.0,70.0
2023-08-20 23:00:00,2023-08-21 21:40:21,3.0,2705.0,482.0,0.0,70.0,82.0,68.0
