datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-08-18 00:00:00,2023-08-18 22:28:40,3.0,4.309928292004969,298.22839634701245,291.897305977467,0.0792774013840671,0.1555038967887096,2118.13176,738.69287,0.95092,111.40921,8865.2203,36328.36026
2023-08-18 01:00:00,2023-08-18 22:28:40,3.0,4.309928292004969,298.22839634701245,291.897305977467,0.0792774013840671,0.1555038967887096,2108.26109,727.91472,0.15366,92.22818,3992.96003,16369.70372
2023-08-18 02:00:00,2023-08-18 22:28:40,3.0,4.309928292004969,298.22839634701245,291.897305977467,0.0792774013840671,0.1555038967887096,2017.4394,713.43636,0.0,71.4122,479.74999,1978.24093
2023-08-18 03:00:00,2023-08-18 22:28:40,3.0,4.309928292004969,298.22839634701245,291.897305977467,0.0792774013840671,0.1555038967887096,1893.55376,696.66641,0.06076,38.85024,0.07,13.28675
2023-08-18 04:00:00,2023-08-18 22:28:40,3.0,4.029774999409188,296.9174004535549,291.3556087804876,0.0792774013840671,0.1555038967887096,1755.29854,703.6854,0.00575,9.26235,0.0,13.0
2023-08-18 05:00:00,2023-08-18 22:28:40,3.0,4.029774999409188,296.9174004535549,291.3556087804876,0.0792774013840671,0.1555038967887096,1605.48218,700.01015,0.02177,0.0,0.0,13.0
2023-08-18 06:00:00,2023-08-18 22:28:40,3.0,4.029774999409188,296.9174004535549,291.3556087804876,0.0792774013840671,0.1555038967887096,1429.90833,687.45258,0.01927,0.0,0.0,13.0
2023-08-18 07:00:00,2023-08-18 22:28:40,3.0,3.5497119909886434,295.89927782747145,290.7635005592656,0.0396371177429299,0.2608909661765283,1319.33278,682.1092,0.01313,0.0,0.0,13.0
2023-08-18 08:00:00,2023-08-18 22:28:40,3.0,3.5497119909886434,295.89927782747145,290.7635005592656,0.0396371177429299,0.2608909661765283,1269.68332,662.03218,0.00519,0.0,0.0,13.0
2023-08-18 09:00:00,2023-08-18 22:28:40,3.0,3.5497119909886434,295.89927782747145,290.7635005592656,0.0396371177429299,0.2608909661765283,1192.42823,659.38091,0.04229,1.21405,0.0,13.0
2023-08-18 10:00:00,2023-08-18 22:28:40,3.0,2.8664847928447186,296.68938828257114,291.0235632048001,0.0,0.4115677227295652,1120.27603,661.22922,0.10879,6.67619,0.0,13.0
2023-08-18 11:00:00,2023-08-18 22:28:40,3.0,2.8664847928447186,296.68938828257114,291.0235632048001,0.0,0.4115677227295652,1093.10937,642.56451,0.07219,11.32963,0.0,13.0
2023-08-18 12:00:00,2023-08-18 22:28:40,3.0,2.8664847928447186,296.68938828257114,291.0235632048001,0.0,0.4115677227295652,1181.59478,664.90026,0.0,13.35518,0.0,13.0
2023-08-18 13:00:00,2023-08-18 22:28:40,3.0,3.3485508560217534,302.09495695991666,290.7151679173175,14.834425505380532,0.5091117288096958,1288.81039,670.48864,0.56649,12.14109,890.33999,3660.17587
2023-08-18 14:00:00,2023-08-18 22:28:40,3.0,3.3485508560217534,302.09495695991666,290.7151679173175,14.834425505380532,0.5091117288096958,1361.17553,674.75276,0.3057,11.44624,5154.91,21129.49879
2023-08-18 15:00:00,2023-08-18 22:28:40,3.0,3.3485508560217534,302.09495695991666,290.7151679173175,14.834425505380532,0.5091117288096958,1492.64918,690.17848,0.74911,14.1731,9899.64972,40565.78198
2023-08-18 16:00:00,2023-08-18 22:28:40,3.0,3.2873843259620914,304.95034065159973,290.1696607330174,491.9787558092624,0.537887210277356,1583.04047,701.72821,0.40403,15.45391,11968.79985,49041.81866
2023-08-18 17:00:00,2023-08-18 22:28:40,3.0,3.2873843259620914,304.95034065159973,290.1696607330174,491.9787558092624,0.537887210277356,1692.67778,706.08993,0.0,28.9867,12680.41948,51956.88702
2023-08-18 18:00:00,2023-08-18 22:28:40,3.0,3.2873843259620914,304.95034065159973,290.1696607330174,491.9787558092624,0.537887210277356,1843.13122,722.2168,0.11105,44.04033,12965.55974,53124.93146
2023-08-18 19:00:00,2023-08-18 22:28:40,3.0,3.662427795359784,305.3972573177005,290.5105132128635,694.921265920718,0.5484551677281966,1968.83205,734.15405,0.31242,57.65036,12967.79001,53134.0675
2023-08-18 20:00:00,2023-08-18 22:28:40,3.0,3.662427795359784,305.3972573177005,290.5105132128635,694.921265920718,0.5484551677281966,2044.99008,737.42823,0.40022,77.5569,12801.54938,52453.08179
