UTC time,creation_time (UTC),version,coal,nat_gas,oil,hydro,solar,other
2023-08-14 00:00:00,2023-08-21 20:44:56,3.0,2542.0,814.0,0.0,106.0,32.0,45.0
2023-08-14 01:00:00,2023-08-21 20:44:56,3.0,2527.0,849.0,0.0,63.0,1.0,44.0
2023-08-14 02:00:00,2023-08-21 20:44:56,3.0,2498.0,762.0,0.0,2.0,0.0,44.0
2023-08-14 03:00:00,2023-08-21 20:44:56,3.0,2405.0,759.0,0.0,2.0,0.0,46.0
2023-08-14 04:00:00,2023-08-21 20:44:56,3.0,2204.0,709.0,0.0,1.0,0.0,42.0
2023-08-14 05:00:00,2023-08-21 20:44:56,3.0,1943.0,704.0,0.0,1.0,0.0,42.0
2023-08-14 06:00:00,2023-08-21 20:44:56,3.0,1867.0,720.0,0.0,2.0,0.0,45.0
2023-08-14 07:00:00,2023-08-21 20:44:56,3.0,1758.0,713.0,0.0,2.0,0.0,44.0
2023-08-14 08:00:00,2023-08-21 20:44:56,3.0,1636.0,708.0,0.0,1.0,0.0,43.0
2023-08-14 09:00:00,2023-08-21 20:44:56,3.0,1509.0,705.0,0.0,1.0,0.0,44.0
2023-08-14 10:00:00,2023-08-21 20:44:56,3.0,1539.0,724.0,0.0,2.0,0.0,44.0
2023-08-14 11:00:00,2023-08-21 20:44:56,3.0,1667.0,729.0,0.0,2.0,0.0,43.0
2023-08-14 12:00:00,2023-08-21 20:44:56,3.0,1785.0,727.0,0.0,1.0,29.0,44.0
2023-08-14 13:00:00,2023-08-21 20:44:56,3.0,2028.0,732.0,0.0,1.0,118.0,44.0
2023-08-14 14:00:00,2023-08-21 20:44:56,3.0,2261.0,662.0,0.0,2.0,187.0,45.0
2023-08-14 15:00:00,2023-08-21 20:44:56,3.0,2521.0,715.0,0.0,1.0,205.0,43.0
2023-08-14 16:00:00,2023-08-21 20:44:56,3.0,2782.0,682.0,0.0,13.0,198.0,44.0
2023-08-14 17:00:00,2023-08-21 20:44:56,3.0,2866.0,746.0,0.0,73.0,189.0,42.0
2023-08-14 18:00:00,2023-08-21 20:44:56,3.0,2884.0,799.0,0.0,67.0,181.0,42.0
2023-08-14 19:00:00,2023-08-21 20:44:56,3.0,2929.0,846.0,0.0,69.0,182.0,44.0
2023-08-14 20:00:00,2023-08-21 20:44:56,3.0,2914.0,787.0,0.0,148.0,190.0,42.0
2023-08-14 21:00:00,2023-08-21 20:44:56,3.0,2866.0,813.0,0.0,155.0,173.0,43.0
2023-08-14 22:00:00,2023-08-21 20:44:56,3.0,2819.0,808.0,0.0,155.0,175.0,44.0
2023-08-14 23:00:00,2023-08-21 20:44:56,3.0,2721.0,891.0,0.0,101.0,116.0,43.0
