,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
0,2023-08-16 00:00:00,2023-08-18 21:54:43,3.0,723.3,2470.0,784.0,0.0,70.0,8.0,67.0
1,2023-08-16 01:00:00,2023-08-18 21:54:43,3.0,731.66,2474.0,749.0,0.0,50.0,0.0,68.0
2,2023-08-16 02:00:00,2023-08-18 21:54:43,3.0,740.43,2383.0,747.0,0.0,0.0,0.0,63.0
3,2023-08-16 03:00:00,2023-08-18 21:54:43,3.0,736.46,2070.0,692.0,0.0,0.0,0.0,65.0
4,2023-08-16 04:00:00,2023-08-18 21:54:43,3.0,722.2,1720.0,718.0,0.0,0.0,0.0,67.0
5,2023-08-16 05:00:00,2023-08-18 21:54:43,3.0,707.36,1398.0,722.0,0.0,0.0,0.0,72.0
6,2023-08-16 06:00:00,2023-08-18 21:54:43,3.0,701.73,1340.0,748.0,0.0,0.0,0.0,68.0
7,2023-08-16 07:00:00,2023-08-18 21:54:43,3.0,693.62,1171.0,729.0,0.0,0.0,0.0,69.0
8,2023-08-16 08:00:00,2023-08-18 21:54:43,3.0,686.65,1083.0,739.0,0.0,0.0,0.0,68.0
9,2023-08-16 09:00:00,2023-08-18 21:54:43,3.0,683.85,1050.0,743.0,0.0,0.0,0.0,67.0
10,2023-08-16 10:00:00,2023-08-18 21:54:43,3.0,688.16,1115.0,746.0,0.0,0.0,0.0,69.0
11,2023-08-16 11:00:00,2023-08-18 21:54:43,3.0,696.26,1208.0,726.0,0.0,0.0,0.0,72.0
12,2023-08-16 12:00:00,2023-08-18 21:54:43,3.0,695.35,1257.0,717.0,0.0,0.0,15.0,66.0
13,2023-08-16 13:00:00,2023-08-18 21:54:43,3.0,684.84,1322.0,732.0,0.0,0.0,58.0,69.0
14,2023-08-16 14:00:00,2023-08-18 21:54:43,3.0,696.32,1665.0,750.0,0.0,0.0,79.0,73.0
15,2023-08-16 15:00:00,2023-08-18 21:54:43,3.0,690.2,1877.0,750.0,0.0,0.0,146.0,72.0
16,2023-08-16 16:00:00,2023-08-18 21:54:43,3.0,692.57,2100.0,745.0,0.0,0.0,181.0,71.0
17,2023-08-16 17:00:00,2023-08-18 21:54:43,3.0,697.34,2248.0,740.0,0.0,24.0,163.0,73.0
18,2023-08-16 18:00:00,2023-08-18 21:54:43,3.0,689.34,2264.0,734.0,0.0,70.0,161.0,75.0
19,2023-08-16 19:00:00,2023-08-18 21:54:43,3.0,689.7,2255.0,806.0,0.0,69.0,136.0,73.0
20,2023-08-16 20:00:00,2023-08-18 21:54:43,3.0,686.81,2259.0,861.0,0.0,70.0,134.0,73.0
21,2023-08-16 21:00:00,2023-08-18 21:54:43,3.0,678.44,2226.0,860.0,0.0,106.0,134.0,55.0
22,2023-08-16 22:00:00,2023-08-18 21:54:43,3.0,674.87,2199.0,861.0,0.0,152.0,99.0,52.0
23,2023-08-16 23:00:00,2023-08-18 21:54:43,3.0,672.7,2110.0,860.0,0.0,153.0,89.0,52.0
