,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
0,2023-08-26 00:00:00,2023-08-28 00:48:23,3.0,754.1,2888.0,419.0,0.0,93.0,11.0,73.0
1,2023-08-26 01:00:00,2023-08-28 00:48:23,3.0,756.57,2754.0,454.0,0.0,68.0,0.0,68.0
2,2023-08-26 02:00:00,2023-08-28 00:48:23,3.0,765.63,2665.0,463.0,0.0,17.0,0.0,71.0
3,2023-08-26 03:00:00,2023-08-28 00:48:23,3.0,778.79,2562.0,341.0,0.0,2.0,0.0,71.0
4,2023-08-26 04:00:00,2023-08-28 00:48:23,3.0,782.36,2314.0,273.0,0.0,2.0,0.0,70.0
5,2023-08-26 05:00:00,2023-08-28 00:48:23,3.0,779.65,2082.0,265.0,0.0,2.0,0.0,72.0
6,2023-08-26 06:00:00,2023-08-28 00:48:23,3.0,777.58,1950.0,263.0,0.0,2.0,0.0,72.0
7,2023-08-26 07:00:00,2023-08-28 00:48:23,3.0,778.5,1814.0,239.0,0.0,1.0,0.0,71.0
8,2023-08-26 08:00:00,2023-08-28 00:48:23,3.0,769.88,1686.0,282.0,0.0,1.0,0.0,69.0
9,2023-08-26 09:00:00,2023-08-28 00:48:23,3.0,772.01,1676.0,262.0,0.0,2.0,0.0,70.0
10,2023-08-26 10:00:00,2023-08-28 00:48:23,3.0,766.54,1583.0,286.0,0.0,1.0,0.0,72.0
11,2023-08-26 11:00:00,2023-08-28 00:48:23,3.0,769.79,1665.0,276.0,0.0,2.0,0.0,70.0
12,2023-08-26 12:00:00,2023-08-28 00:48:23,3.0,764.69,1762.0,275.0,0.0,2.0,22.0,71.0
13,2023-08-26 13:00:00,2023-08-28 00:48:23,3.0,741.78,1942.0,287.0,0.0,2.0,108.0,71.0
14,2023-08-26 14:00:00,2023-08-28 00:48:23,3.0,731.99,2223.0,288.0,0.0,0.0,180.0,72.0
15,2023-08-26 15:00:00,2023-08-28 00:48:23,3.0,736.09,2517.0,286.0,0.0,0.0,200.0,72.0
16,2023-08-26 16:00:00,2023-08-28 00:48:23,3.0,743.87,2824.0,279.0,0.0,0.0,202.0,68.0
17,2023-08-26 17:00:00,2023-08-28 00:48:23,3.0,746.34,2995.0,342.0,0.0,0.0,185.0,69.0
18,2023-08-26 18:00:00,2023-08-28 00:48:23,3.0,739.92,2956.0,389.0,0.0,26.0,170.0,69.0
19,2023-08-26 19:00:00,2023-08-28 00:48:23,3.0,732.98,2969.0,465.0,0.0,71.0,135.0,66.0
20,2023-08-26 20:00:00,2023-08-28 00:48:23,3.0,730.54,2974.0,474.0,0.0,92.0,124.0,67.0
21,2023-08-26 21:00:00,2023-08-28 00:48:23,3.0,732.61,2974.0,448.0,0.0,119.0,94.0,69.0
22,2023-08-26 22:00:00,2023-08-28 00:48:23,3.0,742.57,2929.0,399.0,0.0,118.0,55.0,67.0
23,2023-08-26 23:00:00,2023-08-28 00:48:23,3.0,749.34,2846.0,389.0,0.0,116.0,18.0,69.0
