,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
0,2023-08-26 00:00:00,2023-08-28 00:48:23,3.0,686.53,2888.0,419.0,0.0,93.0,11.0,73.0
1,2023-08-26 01:00:00,2023-08-28 00:48:23,3.0,687.83,2754.0,454.0,0.0,68.0,0.0,68.0
2,2023-08-26 02:00:00,2023-08-28 00:48:23,3.0,695.75,2665.0,463.0,0.0,17.0,0.0,71.0
3,2023-08-26 03:00:00,2023-08-28 00:48:23,3.0,710.39,2562.0,341.0,0.0,2.0,0.0,71.0
4,2023-08-26 04:00:00,2023-08-28 00:48:23,3.0,714.52,2314.0,273.0,0.0,2.0,0.0,70.0
5,2023-08-26 05:00:00,2023-08-28 00:48:23,3.0,711.18,2082.0,265.0,0.0,2.0,0.0,72.0
6,2023-08-26 06:00:00,2023-08-28 00:48:23,3.0,708.66,1950.0,263.0,0.0,2.0,0.0,72.0
7,2023-08-26 07:00:00,2023-08-28 00:48:23,3.0,709.6,1814.0,239.0,0.0,1.0,0.0,71.0
8,2023-08-26 08:00:00,2023-08-28 00:48:23,3.0,699.4,1686.0,282.0,0.0,1.0,0.0,69.0
9,2023-08-26 09:00:00,2023-08-28 00:48:23,3.0,701.97,1676.0,262.0,0.0,2.0,0.0,70.0
10,2023-08-26 10:00:00,2023-08-28 00:48:23,3.0,695.31,1583.0,286.0,0.0,1.0,0.0,72.0
11,2023-08-26 11:00:00,2023-08-28 00:48:23,3.0,699.34,1665.0,276.0,0.0,2.0,0.0,70.0
12,2023-08-26 12:00:00,2023-08-28 00:48:23,3.0,694.98,1762.0,275.0,0.0,2.0,22.0,71.0
13,2023-08-26 13:00:00,2023-08-28 00:48:23,3.0,673.42,1942.0,287.0,0.0,2.0,108.0,71.0
14,2023-08-26 14:00:00,2023-08-28 00:48:23,3.0,665.02,2223.0,288.0,0.0,0.0,180.0,72.0
15,2023-08-26 15:00:00,2023-08-28 00:48:23,3.0,669.96,2517.0,286.0,0.0,0.0,200.0,72.0
16,2023-08-26 16:00:00,2023-08-28 00:48:23,3.0,678.5,2824.0,279.0,0.0,0.0,202.0,68.0
17,2023-08-26 17:00:00,2023-08-28 00:48:23,3.0,680.15,2995.0,342.0,0.0,0.0,185.0,69.0
18,2023-08-26 18:00:00,2023-08-28 00:48:23,3.0,673.18,2956.0,389.0,0.0,26.0,170.0,69.0
19,2023-08-26 19:00:00,2023-08-28 00:48:23,3.0,665.53,2969.0,465.0,0.0,71.0,135.0,66.0
20,2023-08-26 20:00:00,2023-08-28 00:48:23,3.0,663.13,2974.0,474.0,0.0,92.0,124.0,67.0
21,2023-08-26 21:00:00,2023-08-28 00:48:23,3.0,665.68,2974.0,448.0,0.0,119.0,94.0,69.0
22,2023-08-26 22:00:00,2023-08-28 00:48:23,3.0,676.06,2929.0,399.0,0.0,118.0,55.0,67.0
23,2023-08-26 23:00:00,2023-08-28 00:48:23,3.0,682.54,2846.0,389.0,0.0,116.0,18.0,69.0
