,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
0,2023-08-09 00:00:00,2023-08-13 18:01:21,3.0,618.36,2152.0,942.0,0.0,102.0,8.0,65.0
1,2023-08-09 01:00:00,2023-08-13 18:01:21,3.0,626.33,2182.0,953.0,0.0,70.0,0.0,69.0
2,2023-08-09 02:00:00,2023-08-13 18:01:21,3.0,618.84,2013.0,956.0,0.0,70.0,0.0,67.0
3,2023-08-09 03:00:00,2023-08-13 18:01:21,3.0,622.81,1730.0,921.0,0.0,2.0,0.0,68.0
4,2023-08-09 04:00:00,2023-08-13 18:01:21,3.0,630.28,1548.0,752.0,0.0,2.0,0.0,69.0
5,2023-08-09 05:00:00,2023-08-13 18:01:21,3.0,615.99,1282.0,737.0,0.0,1.0,0.0,66.0
6,2023-08-09 06:00:00,2023-08-13 18:01:21,3.0,617.5,1247.0,704.0,0.0,1.0,0.0,67.0
7,2023-08-09 07:00:00,2023-08-13 18:01:21,3.0,620.94,1187.0,640.0,0.0,2.0,0.0,70.0
8,2023-08-09 08:00:00,2023-08-13 18:01:21,3.0,618.65,1158.0,641.0,0.0,2.0,0.0,70.0
9,2023-08-09 09:00:00,2023-08-13 18:01:21,3.0,616.07,1129.0,644.0,0.0,2.0,0.0,68.0
10,2023-08-09 10:00:00,2023-08-13 18:01:21,3.0,617.81,1146.0,646.0,0.0,0.0,0.0,67.0
11,2023-08-09 11:00:00,2023-08-13 18:01:21,3.0,619.11,1182.0,646.0,0.0,2.0,2.0,71.0
12,2023-08-09 12:00:00,2023-08-13 18:01:21,3.0,605.02,1145.0,646.0,0.0,2.0,37.0,68.0
13,2023-08-09 13:00:00,2023-08-13 18:01:21,3.0,572.82,1165.0,672.0,0.0,1.0,142.0,69.0
14,2023-08-09 14:00:00,2023-08-13 18:01:21,3.0,563.99,1310.0,746.0,0.0,1.0,199.0,68.0
15,2023-08-09 15:00:00,2023-08-13 18:01:21,3.0,580.41,1547.0,745.0,0.0,2.0,206.0,66.0
16,2023-08-09 16:00:00,2023-08-13 18:01:21,3.0,597.23,1817.0,735.0,0.0,2.0,211.0,69.0
17,2023-08-09 17:00:00,2023-08-13 18:01:21,3.0,612.1,2056.0,720.0,0.0,1.0,207.0,66.0
18,2023-08-09 18:00:00,2023-08-13 18:01:21,3.0,609.62,2156.0,710.0,0.0,44.0,205.0,66.0
19,2023-08-09 19:00:00,2023-08-13 18:01:21,3.0,608.53,2205.0,684.0,0.0,74.0,203.0,68.0
20,2023-08-09 20:00:00,2023-08-13 18:01:21,3.0,597.35,2175.0,756.0,0.0,99.0,203.0,67.0
21,2023-08-09 21:00:00,2023-08-13 18:01:21,3.0,595.16,2175.0,759.0,0.0,123.0,190.0,67.0
22,2023-08-09 22:00:00,2023-08-13 18:01:21,3.0,600.15,2220.0,781.0,0.0,119.0,170.0,66.0
23,2023-08-09 23:00:00,2023-08-13 18:01:21,3.0,611.84,2265.0,788.0,0.0,122.0,111.0,67.0
