,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
0,2023-08-10 00:00:00,2023-08-13 18:15:09,3.0,703.29,2266.0,789.0,0.0,119.0,23.0,65.0
1,2023-08-10 01:00:00,2023-08-13 18:15:09,3.0,715.94,2225.0,751.0,0.0,88.0,0.0,60.0
2,2023-08-10 02:00:00,2023-08-13 18:15:09,3.0,726.35,2153.0,718.0,0.0,43.0,0.0,66.0
3,2023-08-10 03:00:00,2023-08-13 18:15:09,3.0,731.74,1992.0,713.0,0.0,2.0,0.0,64.0
4,2023-08-10 04:00:00,2023-08-13 18:15:09,3.0,723.99,1744.0,706.0,0.0,1.0,0.0,64.0
5,2023-08-10 05:00:00,2023-08-13 18:15:09,3.0,709.22,1411.0,704.0,0.0,2.0,0.0,66.0
6,2023-08-10 06:00:00,2023-08-13 18:15:09,3.0,701.93,1204.0,667.0,0.0,1.0,0.0,67.0
7,2023-08-10 07:00:00,2023-08-13 18:15:09,3.0,693.35,1062.0,657.0,0.0,2.0,0.0,67.0
8,2023-08-10 08:00:00,2023-08-13 18:15:09,3.0,688.95,1005.0,659.0,0.0,2.0,0.0,66.0
9,2023-08-10 09:00:00,2023-08-13 18:15:09,3.0,690.41,1016.0,657.0,0.0,1.0,0.0,70.0
10,2023-08-10 10:00:00,2023-08-13 18:15:09,3.0,695.97,1096.0,658.0,0.0,1.0,0.0,66.0
11,2023-08-10 11:00:00,2023-08-13 18:15:09,3.0,696.29,1203.0,713.0,0.0,2.0,1.0,67.0
12,2023-08-10 12:00:00,2023-08-13 18:15:09,3.0,694.81,1222.0,704.0,0.0,2.0,12.0,67.0
13,2023-08-10 13:00:00,2023-08-13 18:15:09,3.0,695.06,1386.0,735.0,0.0,1.0,34.0,67.0
14,2023-08-10 14:00:00,2023-08-13 18:15:09,3.0,705.12,1612.0,721.0,0.0,1.0,44.0,70.0
15,2023-08-10 15:00:00,2023-08-13 18:15:09,3.0,706.53,1835.0,727.0,0.0,2.0,74.0,73.0
16,2023-08-10 16:00:00,2023-08-13 18:15:09,3.0,697.59,1987.0,729.0,0.0,2.0,139.0,69.0
17,2023-08-10 17:00:00,2023-08-13 18:15:09,3.0,705.36,2080.0,716.0,0.0,1.0,126.0,70.0
18,2023-08-10 18:00:00,2023-08-13 18:15:09,3.0,693.14,2225.0,691.0,0.0,52.0,166.0,71.0
19,2023-08-10 19:00:00,2023-08-13 18:15:09,3.0,685.11,2295.0,692.0,0.0,72.0,200.0,71.0
20,2023-08-10 20:00:00,2023-08-13 18:15:09,3.0,680.42,2315.0,701.0,0.0,110.0,187.0,70.0
21,2023-08-10 21:00:00,2023-08-13 18:15:09,3.0,672.71,2306.0,727.0,0.0,137.0,191.0,71.0
22,2023-08-10 22:00:00,2023-08-13 18:15:09,3.0,662.33,2301.0,743.0,0.0,199.0,179.0,74.0
23,2023-08-10 23:00:00,2023-08-13 18:15:09,3.0,664.78,2229.0,782.0,0.0,204.0,131.0,74.0
