,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
0,2023-08-18 00:00:00,2023-08-20 14:50:47,3.0,689.86,2221.0,710.0,0.0,194.0,29.0,72.0
1,2023-08-18 01:00:00,2023-08-20 14:50:47,3.0,697.76,2205.0,708.0,0.0,182.0,0.0,73.0
2,2023-08-18 02:00:00,2023-08-20 14:50:47,3.0,728.6,2185.0,713.0,0.0,39.0,0.0,74.0
3,2023-08-18 03:00:00,2023-08-20 14:50:47,3.0,744.5,2093.0,608.0,0.0,0.0,0.0,74.0
4,2023-08-18 04:00:00,2023-08-20 14:50:47,3.0,733.22,1833.0,644.0,0.0,0.0,0.0,73.0
5,2023-08-18 05:00:00,2023-08-20 14:50:47,3.0,727.87,1628.0,622.0,0.0,0.0,0.0,73.0
6,2023-08-18 06:00:00,2023-08-20 14:50:47,3.0,711.69,1322.0,642.0,0.0,0.0,0.0,73.0
7,2023-08-18 07:00:00,2023-08-20 14:50:47,3.0,705.48,1217.0,645.0,0.0,0.0,0.0,71.0
8,2023-08-18 08:00:00,2023-08-20 14:50:47,3.0,706.78,1163.0,605.0,0.0,0.0,0.0,76.0
9,2023-08-18 09:00:00,2023-08-20 14:50:47,3.0,702.78,1138.0,626.0,0.0,0.0,0.0,71.0
10,2023-08-18 10:00:00,2023-08-20 14:50:47,3.0,703.4,1135.0,619.0,0.0,0.0,0.0,75.0
11,2023-08-18 11:00:00,2023-08-20 14:50:47,3.0,701.88,1185.0,660.0,0.0,0.0,0.0,72.0
12,2023-08-18 12:00:00,2023-08-20 14:50:47,3.0,690.51,1195.0,669.0,0.0,0.0,33.0,73.0
13,2023-08-18 13:00:00,2023-08-20 14:50:47,3.0,663.02,1256.0,687.0,0.0,0.0,131.0,72.0
14,2023-08-18 14:00:00,2023-08-20 14:50:47,3.0,659.53,1401.0,651.0,0.0,0.0,191.0,72.0
15,2023-08-18 15:00:00,2023-08-20 14:50:47,3.0,670.67,1703.0,699.0,0.0,0.0,208.0,72.0
16,2023-08-18 16:00:00,2023-08-20 14:50:47,3.0,682.27,1931.0,687.0,0.0,0.0,212.0,70.0
17,2023-08-18 17:00:00,2023-08-20 14:50:47,3.0,669.32,1930.0,734.0,0.0,44.0,213.0,71.0
18,2023-08-18 18:00:00,2023-08-20 14:50:47,3.0,669.18,2021.0,768.0,0.0,70.0,199.0,71.0
19,2023-08-18 19:00:00,2023-08-20 14:50:47,3.0,676.51,2099.0,722.0,0.0,69.0,195.0,70.0
20,2023-08-18 20:00:00,2023-08-20 14:50:47,3.0,678.7,2081.0,766.0,0.0,70.0,166.0,71.0
21,2023-08-18 21:00:00,2023-08-20 14:50:47,3.0,688.07,2164.0,750.0,0.0,68.0,144.0,67.0
22,2023-08-18 22:00:00,2023-08-20 14:50:47,3.0,694.79,2167.0,742.0,0.0,71.0,111.0,70.0
23,2023-08-18 23:00:00,2023-08-20 14:50:47,3.0,704.14,2172.0,776.0,0.0,70.0,57.0,69.0
