Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
43416,2023-12-15 00:00:00,2024-07-17 00:00:00,3.1,646.73,12578.0,1894.0,402.0,223.0,0.0,825.0,195.0
43417,2023-12-15 01:00:00,2024-07-17 00:00:00,3.1,637.22,12557.0,1898.0,401.0,224.0,0.0,1055.0,199.0
43418,2023-12-15 02:00:00,2024-07-17 00:00:00,3.1,623.67,12399.0,1895.0,400.0,224.0,0.0,1375.0,201.0
43419,2023-12-15 03:00:00,2024-07-17 00:00:00,3.1,608.19,12031.0,1895.0,403.0,223.0,0.0,1702.0,202.0
43420,2023-12-15 04:00:00,2024-07-17 00:00:00,3.1,611.12,12832.0,1915.0,404.0,224.0,0.0,1810.0,201.0
43421,2023-12-15 05:00:00,2024-07-17 00:00:00,3.1,611.47,14145.0,2224.0,404.0,236.0,0.0,1988.0,198.0
43422,2023-12-15 06:00:00,2024-07-17 00:00:00,3.1,608.38,15046.0,2532.0,405.0,282.0,22.0,2135.0,184.0
43423,2023-12-15 07:00:00,2024-07-17 00:00:00,3.1,596.57,15102.0,2523.0,401.0,307.0,234.0,2320.0,190.0
43424,2023-12-15 08:00:00,2024-07-17 00:00:00,3.1,581.05,15156.0,2516.0,404.0,306.0,660.0,2472.0,194.0
43425,2023-12-15 09:00:00,2024-07-17 00:00:00,3.1,565.45,15069.0,2484.0,401.0,297.0,1208.0,2513.0,195.0
43426,2023-12-15 10:00:00,2024-07-17 00:00:00,3.1,551.02,14893.0,2462.0,397.0,249.0,1641.0,2649.0,196.0
43427,2023-12-15 11:00:00,2024-07-17 00:00:00,3.1,543.22,14510.0,2454.0,400.0,245.0,1581.0,2885.0,196.0
43428,2023-12-15 12:00:00,2024-07-17 00:00:00,3.1,553.96,14463.0,2357.0,400.0,244.0,1090.0,2962.0,194.0
43429,2023-12-15 13:00:00,2024-07-17 00:00:00,3.1,562.76,14523.0,2413.0,400.0,281.0,454.0,3227.0,190.0
43430,2023-12-15 14:00:00,2024-07-17 00:00:00,3.1,572.44,15007.0,2496.0,404.0,290.0,46.0,3392.0,189.0
43431,2023-12-15 15:00:00,2024-07-17 00:00:00,3.1,568.81,15208.0,2502.0,406.0,301.0,0.0,3630.0,190.0
43432,2023-12-15 16:00:00,2024-07-17 00:00:00,3.1,562.04,15039.0,2469.0,405.0,296.0,0.0,3844.0,201.0
43433,2023-12-15 17:00:00,2024-07-17 00:00:00,3.1,556.81,14474.0,2199.0,406.0,290.0,0.0,3955.0,189.0
43434,2023-12-15 18:00:00,2024-07-17 00:00:00,3.1,561.13,14665.0,1924.0,406.0,292.0,0.0,3948.0,190.0
43435,2023-12-15 19:00:00,2024-07-17 00:00:00,3.1,562.18,14482.0,1780.0,405.0,231.0,0.0,3956.0,188.0
43436,2023-12-15 20:00:00,2024-07-17 00:00:00,3.1,555.29,14182.0,1809.0,404.0,212.0,0.0,4116.0,188.0
43437,2023-12-15 21:00:00,2024-07-17 00:00:00,3.1,546.78,13149.0,1755.0,404.0,209.0,0.0,4061.0,186.0
43438,2023-12-15 22:00:00,2024-07-17 00:00:00,3.1,527.96,11728.0,1751.0,405.0,209.0,0.0,4144.0,184.0
43439,2023-12-15 23:00:00,2024-07-17 00:00:00,3.1,513.67,10510.0,1741.0,406.0,226.0,0.0,4059.0,183.0
