Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
42432,2023-11-04 00:00:00,2024-07-17 00:00:00,3.1,479.88,7980.0,1488.0,365.0,202.0,0.0,5657.0,187.0
42433,2023-11-04 01:00:00,2024-07-17 00:00:00,3.1,466.17,7537.0,1492.0,369.0,194.0,0.0,5800.0,188.0
42434,2023-11-04 02:00:00,2024-07-17 00:00:00,3.1,460.47,7464.0,1489.0,369.0,193.0,0.0,5941.0,186.0
42435,2023-11-04 03:00:00,2024-07-17 00:00:00,3.1,462.87,7525.0,1489.0,368.0,183.0,0.0,5915.0,187.0
42436,2023-11-04 04:00:00,2024-07-17 00:00:00,3.1,465.6,7599.0,1497.0,363.0,182.0,0.0,5878.0,187.0
42437,2023-11-04 05:00:00,2024-07-17 00:00:00,3.1,470.98,7661.0,1499.0,363.0,178.0,32.0,5715.0,188.0
42438,2023-11-04 06:00:00,2024-07-17 00:00:00,3.1,463.64,7674.0,1501.0,361.0,219.0,517.0,5491.0,186.0
42439,2023-11-04 07:00:00,2024-07-17 00:00:00,3.1,450.26,8185.0,1542.0,361.0,234.0,1827.0,5188.0,185.0
42440,2023-11-04 08:00:00,2024-07-17 00:00:00,3.1,425.22,8070.0,1485.0,360.0,206.0,3470.0,4646.0,187.0
42441,2023-11-04 09:00:00,2024-07-17 00:00:00,3.1,402.94,7470.0,1454.0,359.0,192.0,4519.0,4103.0,187.0
42442,2023-11-04 10:00:00,2024-07-17 00:00:00,3.1,406.91,7528.0,1474.0,355.0,190.0,4671.0,3845.0,187.0
42443,2023-11-04 11:00:00,2024-07-17 00:00:00,3.1,433.81,8271.0,1737.0,352.0,190.0,4434.0,3614.0,186.0
42444,2023-11-04 12:00:00,2024-07-17 00:00:00,3.1,465.16,8829.0,1625.0,356.0,190.0,3586.0,3533.0,187.0
42445,2023-11-04 13:00:00,2024-07-17 00:00:00,3.1,513.03,9286.0,1615.0,338.0,190.0,2400.0,3168.0,187.0
42446,2023-11-04 14:00:00,2024-07-17 00:00:00,3.1,579.15,10058.0,1724.0,335.0,228.0,902.0,2850.0,186.0
42447,2023-11-04 15:00:00,2024-07-17 00:00:00,3.1,595.09,10602.0,1833.0,360.0,243.0,188.0,3255.0,187.0
42448,2023-11-04 16:00:00,2024-07-17 00:00:00,3.1,556.7,10323.0,1678.0,362.0,259.0,50.0,4426.0,187.0
42449,2023-11-04 17:00:00,2024-07-17 00:00:00,3.1,533.33,9536.0,1617.0,362.0,271.0,0.0,4807.0,188.0
42450,2023-11-04 18:00:00,2024-07-17 00:00:00,3.1,516.66,9284.0,1605.0,348.0,268.0,0.0,5210.0,186.0
42451,2023-11-04 19:00:00,2024-07-17 00:00:00,3.1,515.07,9332.0,1581.0,353.0,238.0,0.0,5324.0,186.0
42452,2023-11-04 20:00:00,2024-07-17 00:00:00,3.1,512.29,9036.0,1574.0,361.0,193.0,0.0,5283.0,186.0
42453,2023-11-04 21:00:00,2024-07-17 00:00:00,3.1,515.24,8609.0,1540.0,363.0,184.0,0.0,4938.0,187.0
42454,2023-11-04 22:00:00,2024-07-17 00:00:00,3.1,503.05,7794.0,1524.0,363.0,184.0,0.0,4805.0,188.0
42455,2023-11-04 23:00:00,2024-07-17 00:00:00,3.1,477.43,6990.0,1483.0,359.0,175.0,0.0,5039.0,184.0
