Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
36216,2023-02-18 00:00:00,2024-07-17 00:00:00,3.1,407.56,7782.0,1210.0,309.0,242.0,0.0,6120.0,255.0
36217,2023-02-18 01:00:00,2024-07-17 00:00:00,3.1,406.43,7726.0,1204.0,308.0,243.0,0.0,6114.0,256.0
36218,2023-02-18 02:00:00,2024-07-17 00:00:00,3.1,402.64,7762.0,1205.0,308.0,243.0,0.0,6296.0,255.0
36219,2023-02-18 03:00:00,2024-07-17 00:00:00,3.1,398.78,7858.0,1212.0,310.0,261.0,0.0,6520.0,255.0
36220,2023-02-18 04:00:00,2024-07-17 00:00:00,3.1,391.5,7897.0,1230.0,311.0,264.0,0.0,6857.0,256.0
36221,2023-02-18 05:00:00,2024-07-17 00:00:00,3.1,391.32,8022.0,1277.0,310.0,264.0,5.0,6973.0,258.0
36222,2023-02-18 06:00:00,2024-07-17 00:00:00,3.1,384.91,8150.0,1289.0,308.0,273.0,262.0,7114.0,260.0
36223,2023-02-18 07:00:00,2024-07-17 00:00:00,3.1,366.48,8144.0,1279.0,306.0,278.0,1060.0,7195.0,257.0
36224,2023-02-18 08:00:00,2024-07-17 00:00:00,3.1,362.83,8727.0,1287.0,306.0,269.0,1883.0,7206.0,257.0
36225,2023-02-18 09:00:00,2024-07-17 00:00:00,3.1,355.03,8568.0,1268.0,303.0,318.0,2272.0,7023.0,257.0
36226,2023-02-18 10:00:00,2024-07-17 00:00:00,3.1,355.33,8488.0,1283.0,304.0,326.0,2426.0,6755.0,256.0
36227,2023-02-18 11:00:00,2024-07-17 00:00:00,3.1,363.99,8423.0,1269.0,305.0,335.0,2320.0,6308.0,257.0
36228,2023-02-18 12:00:00,2024-07-17 00:00:00,3.1,392.46,8585.0,1336.0,306.0,281.0,1619.0,5817.0,257.0
36229,2023-02-18 13:00:00,2024-07-17 00:00:00,3.1,441.07,9651.0,1440.0,306.0,279.0,881.0,5304.0,258.0
36230,2023-02-18 14:00:00,2024-07-17 00:00:00,3.1,477.46,10465.0,1469.0,307.0,279.0,429.0,4849.0,259.0
36231,2023-02-18 15:00:00,2024-07-17 00:00:00,3.1,500.82,11003.0,1475.0,311.0,329.0,121.0,4541.0,259.0
36232,2023-02-18 16:00:00,2024-07-17 00:00:00,3.1,515.08,11473.0,1489.0,312.0,336.0,8.0,4368.0,258.0
36233,2023-02-18 17:00:00,2024-07-17 00:00:00,3.1,517.58,11732.0,1479.0,312.0,336.0,0.0,4411.0,259.0
36234,2023-02-18 18:00:00,2024-07-17 00:00:00,3.1,505.3,11305.0,1484.0,311.0,339.0,0.0,4641.0,260.0
36235,2023-02-18 19:00:00,2024-07-17 00:00:00,3.1,487.24,10524.0,1470.0,316.0,340.0,0.0,4886.0,259.0
36236,2023-02-18 20:00:00,2024-07-17 00:00:00,3.1,471.74,9504.0,1377.0,319.0,326.0,0.0,4882.0,258.0
36237,2023-02-18 21:00:00,2024-07-17 00:00:00,3.1,478.81,9483.0,1371.0,319.0,310.0,0.0,4641.0,258.0
36238,2023-02-18 22:00:00,2024-07-17 00:00:00,3.1,491.58,9791.0,1365.0,319.0,260.0,0.0,4436.0,257.0
36239,2023-02-18 23:00:00,2024-07-17 00:00:00,3.1,494.57,9521.0,1307.0,317.0,257.0,0.0,4239.0,228.0
