UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-04-27 00:00:00,2024-07-17 00:00:00,3.1,2.092267449880099,275.7262373754887,272.6909098864726,0.0485608668529812,0.0060125292964166,9649.06762,1585.1104,257.8726,254.67032,20.49935,2681.99994,266.34728
2023-04-27 01:00:00,2024-07-17 00:00:00,3.1,2.2034402309956804,274.8968057985037,272.1706773829436,0.0,0.0025594073138366,9495.40618,1564.74411,258.61155,246.96327,163.25358,2604.00012,262.93356
2023-04-27 02:00:00,2024-07-17 00:00:00,3.1,2.2034402309956804,274.8968057985037,272.1706773829436,0.0,0.0025594073138366,9447.9451,1541.26623,257.79142,243.84061,174.4833,2531.00009,265.51109
2023-04-27 03:00:00,2024-07-17 00:00:00,3.1,2.2034402309956804,274.8968057985037,272.1706773829436,0.0,0.0025594073138366,9645.95782,1551.4351,259.27795,243.7189,259.7549,2429.00013,265.8332
2023-04-27 04:00:00,2024-07-17 00:00:00,3.1,2.6078956834468743,279.2391362647932,273.53981575202704,60.71765860138004,0.0033911552000248,10050.03623,1562.69567,262.11307,256.97208,675.64134,2306.99993,265.84321
2023-04-27 05:00:00,2024-07-17 00:00:00,3.1,2.6078956834468743,279.2391362647932,273.53981575202704,60.71765860138004,0.0033911552000248,10460.04,1552.39098,259.50044,262.90996,1200.01341,1890.99994,266.12168
2023-04-27 06:00:00,2024-07-17 00:00:00,3.1,2.6078956834468743,279.2391362647932,273.53981575202704,60.71765860138004,0.0033911552000248,10723.8301,1559.62558,259.71777,261.31425,1804.30414,1836.99998,261.78078
2023-04-27 07:00:00,2024-07-17 00:00:00,3.1,3.300277769228172,283.73344839398004,273.83278317023326,549.7915125529767,0.0134220750511557,11042.69275,1568.45217,260.76486,262.56519,2299.88973,2221.00007,260.79274
2023-04-27 08:00:00,2024-07-17 00:00:00,3.1,3.300277769228172,283.73344839398004,273.83278317023326,549.7915125529767,0.0134220750511557,11399.2507,1588.1329,258.96701,259.49953,2763.67838,2583.99987,257.72321
2023-04-27 09:00:00,2024-07-17 00:00:00,3.1,3.300277769228172,283.73344839398004,273.83278317023326,549.7915125529767,0.0134220750511557,11562.64457,1598.75793,262.83186,264.5805,3015.76005,2833.00006,258.07157
