UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass
2023-10-30 00:00:00,7027.0,1336.0,338.0,184.0,0.0,6614.0,259.0
2023-10-30 01:00:00,7208.0,1336.0,338.0,183.0,0.0,6528.0,259.0
2023-10-30 02:00:00,7267.0,1331.0,340.0,183.0,0.0,6350.0,256.0
2023-10-30 03:00:00,7563.0,1396.0,341.0,183.0,0.0,6295.0,255.0
2023-10-30 04:00:00,8095.0,1423.0,343.0,183.0,0.0,5951.0,255.0
2023-10-30 05:00:00,9755.0,1638.0,344.0,225.0,48.0,5532.0,257.0
2023-10-30 06:00:00,10982.0,1805.0,343.0,229.0,961.0,5025.0,264.0
2023-10-30 07:00:00,11225.0,1788.0,345.0,178.0,2922.0,4275.0,264.0
2023-10-30 08:00:00,10819.0,1585.0,346.0,168.0,4586.0,3419.0,263.0
2023-10-30 09:00:00,10850.0,1438.0,342.0,158.0,5279.0,2597.0,262.0
2023-10-30 10:00:00,11511.0,1665.0,328.0,120.0,5463.0,2068.0,272.0
2023-10-30 11:00:00,11466.0,1577.0,337.0,163.0,5285.0,1775.0,271.0
2023-10-30 12:00:00,11903.0,1640.0,348.0,167.0,4905.0,1637.0,272.0
2023-10-30 13:00:00,12390.0,1810.0,344.0,211.0,3057.0,1502.0,273.0
2023-10-30 14:00:00,13227.0,2116.0,340.0,217.0,955.0,1338.0,274.0
2023-10-30 15:00:00,14140.0,2255.0,341.0,233.0,199.0,1733.0,271.0
2023-10-30 16:00:00,14293.0,2255.0,340.0,243.0,76.0,2664.0,270.0
2023-10-30 17:00:00,13696.0,2249.0,341.0,246.0,0.0,3238.0,273.0
2023-10-30 18:00:00,12864.0,2240.0,343.0,243.0,0.0,3678.0,272.0
2023-10-30 19:00:00,11857.0,1841.0,341.0,230.0,0.0,4096.0,272.0
2023-10-30 20:00:00,11273.0,1584.0,340.0,228.0,0.0,4332.0,273.0
2023-10-30 21:00:00,10885.0,1587.0,340.0,226.0,0.0,4283.0,265.0
2023-10-30 22:00:00,10245.0,1561.0,337.0,174.0,0.0,4160.0,267.0
2023-10-30 23:00:00,9569.0,1542.0,339.0,159.0,0.0,4391.0,269.0
