Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
38856,2023-06-08 00:00:00,2024-07-17 00:00:00,3.1,630.01,8736.0,1239.0,172.0,145.0,0.0,840.0,245.0
38857,2023-06-08 01:00:00,2024-07-17 00:00:00,3.1,641.25,8608.0,1251.0,174.0,145.0,0.0,612.0,244.0
38858,2023-06-08 02:00:00,2024-07-17 00:00:00,3.1,646.81,8664.0,1259.0,173.0,145.0,55.0,464.0,249.0
38859,2023-06-08 03:00:00,2024-07-17 00:00:00,3.1,630.19,8530.0,1247.0,172.0,145.0,420.0,364.0,252.0
38860,2023-06-08 04:00:00,2024-07-17 00:00:00,3.1,589.2,8296.0,1183.0,173.0,157.0,1234.0,266.0,254.0
38861,2023-06-08 05:00:00,2024-07-17 00:00:00,3.1,527.97,8271.0,1174.0,176.0,158.0,2682.0,151.0,252.0
38862,2023-06-08 06:00:00,2024-07-17 00:00:00,3.1,467.88,8265.0,1221.0,180.0,167.0,4410.0,62.0,242.0
38863,2023-06-08 07:00:00,2024-07-17 00:00:00,3.1,429.59,8323.0,1137.0,180.0,169.0,5747.0,77.0,241.0
38864,2023-06-08 08:00:00,2024-07-17 00:00:00,3.1,404.98,8276.0,1105.0,180.0,159.0,6613.0,147.0,241.0
38865,2023-06-08 09:00:00,2024-07-17 00:00:00,3.1,385.36,7878.0,1085.0,179.0,148.0,7004.0,230.0,243.0
38866,2023-06-08 10:00:00,2024-07-17 00:00:00,3.1,392.26,8059.0,1099.0,178.0,146.0,6787.0,323.0,243.0
38867,2023-06-08 11:00:00,2024-07-17 00:00:00,3.1,398.95,8241.0,1076.0,178.0,146.0,6596.0,400.0,241.0
38868,2023-06-08 12:00:00,2024-07-17 00:00:00,3.1,387.33,7789.0,1067.0,178.0,146.0,6598.0,470.0,241.0
38869,2023-06-08 13:00:00,2024-07-17 00:00:00,3.1,400.0,7743.0,1072.0,177.0,147.0,5956.0,545.0,243.0
38870,2023-06-08 14:00:00,2024-07-17 00:00:00,3.1,420.42,7470.0,955.0,177.0,156.0,4884.0,630.0,243.0
38871,2023-06-08 15:00:00,2024-07-17 00:00:00,3.1,484.46,8504.0,1148.0,176.0,163.0,3412.0,721.0,241.0
38872,2023-06-08 16:00:00,2024-07-17 00:00:00,3.1,552.94,9141.0,1073.0,177.0,210.0,1825.0,746.0,240.0
38873,2023-06-08 17:00:00,2024-07-17 00:00:00,3.1,608.28,9796.0,1145.0,177.0,220.0,713.0,761.0,242.0
38874,2023-06-08 18:00:00,2024-07-17 00:00:00,3.1,631.2,10561.0,1161.0,178.0,224.0,259.0,885.0,243.0
38875,2023-06-08 19:00:00,2024-07-17 00:00:00,3.1,631.54,10368.0,1159.0,179.0,224.0,17.0,1084.0,240.0
38876,2023-06-08 20:00:00,2024-07-17 00:00:00,3.1,624.61,9997.0,1157.0,175.0,193.0,0.0,1199.0,242.0
38877,2023-06-08 21:00:00,2024-07-17 00:00:00,3.1,614.56,8811.0,1138.0,178.0,184.0,0.0,1147.0,241.0
38878,2023-06-08 22:00:00,2024-07-17 00:00:00,3.1,621.18,8228.0,1148.0,192.0,150.0,0.0,914.0,244.0
38879,2023-06-08 23:00:00,2024-07-17 00:00:00,3.1,628.42,8102.0,1141.0,187.0,144.0,0.0,775.0,242.0
