UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass
2023-12-27 00:00:00,6977.0,1624.0,390.0,336.0,0.0,7972.0,258.0
2023-12-27 01:00:00,7101.0,1674.0,389.0,336.0,0.0,7906.0,258.0
2023-12-27 02:00:00,7017.0,1604.0,390.0,336.0,0.0,7838.0,257.0
2023-12-27 03:00:00,7303.0,1768.0,391.0,337.0,0.0,7742.0,258.0
2023-12-27 04:00:00,8132.0,1912.0,391.0,337.0,0.0,7544.0,257.0
2023-12-27 05:00:00,9426.0,1956.0,391.0,350.0,0.0,7394.0,257.0
2023-12-27 06:00:00,9936.0,1971.0,392.0,360.0,28.0,7045.0,259.0
2023-12-27 07:00:00,9894.0,2004.0,391.0,377.0,509.0,6605.0,266.0
2023-12-27 08:00:00,9747.0,2016.0,393.0,377.0,1817.0,6081.0,266.0
2023-12-27 09:00:00,9444.0,1900.0,396.0,368.0,2802.0,5682.0,273.0
2023-12-27 10:00:00,9310.0,1843.0,394.0,357.0,3594.0,5487.0,271.0
2023-12-27 11:00:00,9072.0,1656.0,400.0,354.0,3724.0,5081.0,276.0
2023-12-27 12:00:00,9377.0,1642.0,401.0,356.0,2986.0,4674.0,272.0
2023-12-27 13:00:00,10391.0,1879.0,399.0,355.0,1474.0,3841.0,271.0
2023-12-27 14:00:00,12072.0,2047.0,401.0,358.0,209.0,3200.0,269.0
2023-12-27 15:00:00,11943.0,2042.0,403.0,369.0,0.0,2941.0,273.0
2023-12-27 16:00:00,11405.0,2052.0,404.0,381.0,0.0,2796.0,273.0
2023-12-27 17:00:00,10820.0,1944.0,410.0,381.0,0.0,2739.0,276.0
2023-12-27 18:00:00,10699.0,1960.0,413.0,378.0,0.0,2814.0,274.0
2023-12-27 19:00:00,10804.0,1950.0,412.0,348.0,0.0,2728.0,266.0
2023-12-27 20:00:00,10797.0,2041.0,409.0,333.0,0.0,2497.0,266.0
2023-12-27 21:00:00,10382.0,2064.0,407.0,329.0,0.0,2595.0,264.0
2023-12-27 22:00:00,9655.0,2029.0,411.0,328.0,0.0,2912.0,261.0
2023-12-27 23:00:00,8364.0,1695.0,411.0,320.0,0.0,3785.0,253.0
