Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
43080,2023-12-01 00:00:00,2024-07-17 00:00:00,3.1,707.56,13515.0,1920.0,389.0,222.0,0.0,1138.0,283.0
43081,2023-12-01 01:00:00,2024-07-17 00:00:00,3.1,712.02,13703.0,1924.0,393.0,223.0,0.0,1051.0,286.0
43082,2023-12-01 02:00:00,2024-07-17 00:00:00,3.1,714.37,13797.0,1916.0,393.0,223.0,0.0,1011.0,283.0
43083,2023-12-01 03:00:00,2024-07-17 00:00:00,3.1,714.68,13550.0,1892.0,393.0,223.0,0.0,974.0,283.0
43084,2023-12-01 04:00:00,2024-07-17 00:00:00,3.1,716.19,13934.0,1912.0,396.0,223.0,0.0,986.0,284.0
43085,2023-12-01 05:00:00,2024-07-17 00:00:00,3.1,718.76,15381.0,2260.0,396.0,236.0,0.0,1004.0,283.0
43086,2023-12-01 06:00:00,2024-07-17 00:00:00,3.1,720.39,17375.0,2631.0,407.0,254.0,52.0,1056.0,275.0
43087,2023-12-01 07:00:00,2024-07-17 00:00:00,3.1,721.3,18777.0,2670.0,403.0,291.0,291.0,945.0,277.0
43088,2023-12-01 08:00:00,2024-07-17 00:00:00,3.1,712.82,18851.0,2676.0,404.0,294.0,655.0,892.0,275.0
43089,2023-12-01 09:00:00,2024-07-17 00:00:00,3.1,700.52,18614.0,2653.0,404.0,280.0,1103.0,875.0,275.0
43090,2023-12-01 10:00:00,2024-07-17 00:00:00,3.1,694.93,18487.0,2651.0,407.0,224.0,1335.0,885.0,274.0
43091,2023-12-01 11:00:00,2024-07-17 00:00:00,3.1,697.5,18453.0,2642.0,406.0,217.0,1261.0,868.0,274.0
43092,2023-12-01 12:00:00,2024-07-17 00:00:00,3.1,710.0,18707.0,2296.0,401.0,226.0,946.0,870.0,284.0
43093,2023-12-01 13:00:00,2024-07-17 00:00:00,3.1,720.53,18505.0,2234.0,402.0,266.0,503.0,890.0,287.0
43094,2023-12-01 14:00:00,2024-07-17 00:00:00,3.1,732.52,18856.0,2248.0,405.0,272.0,123.0,902.0,284.0
43095,2023-12-01 15:00:00,2024-07-17 00:00:00,3.1,736.9,18989.0,2238.0,408.0,284.0,0.0,886.0,285.0
43096,2023-12-01 16:00:00,2024-07-17 00:00:00,3.1,738.79,18694.0,2231.0,413.0,293.0,0.0,788.0,282.0
43097,2023-12-01 17:00:00,2024-07-17 00:00:00,3.1,736.22,18420.0,2258.0,412.0,296.0,0.0,822.0,286.0
43098,2023-12-01 18:00:00,2024-07-17 00:00:00,3.1,729.64,17572.0,2425.0,413.0,293.0,0.0,870.0,284.0
43099,2023-12-01 19:00:00,2024-07-17 00:00:00,3.1,729.57,16694.0,2640.0,412.0,241.0,0.0,741.0,284.0
43100,2023-12-01 20:00:00,2024-07-17 00:00:00,3.1,731.76,15828.0,2593.0,413.0,215.0,0.0,613.0,283.0
43101,2023-12-01 21:00:00,2024-07-17 00:00:00,3.1,731.76,14943.0,2327.0,412.0,210.0,0.0,599.0,283.0
43102,2023-12-01 22:00:00,2024-07-17 00:00:00,3.1,732.35,14430.0,2224.0,404.0,209.0,0.0,557.0,284.0
43103,2023-12-01 23:00:00,2024-07-17 00:00:00,3.1,732.06,13520.0,2070.0,401.0,206.0,0.0,511.0,280.0
