Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
41064,2023-09-08 00:00:00,2024-07-17 00:00:00,3.1,635.65,11138.0,901.0,272.0,139.0,0.0,1498.0,67.0
41065,2023-09-08 01:00:00,2024-07-17 00:00:00,3.1,646.79,11162.0,769.0,273.0,139.0,0.0,1317.0,67.0
41066,2023-09-08 02:00:00,2024-07-17 00:00:00,3.1,657.23,11212.0,719.0,272.0,139.0,0.0,1129.0,67.0
41067,2023-09-08 03:00:00,2024-07-17 00:00:00,3.1,661.19,11369.0,903.0,273.0,139.0,3.0,987.0,67.0
41068,2023-09-08 04:00:00,2024-07-17 00:00:00,3.1,659.57,12712.0,1113.0,273.0,144.0,272.0,857.0,69.0
41069,2023-09-08 05:00:00,2024-07-17 00:00:00,3.1,612.43,13596.0,1127.0,273.0,151.0,1742.0,771.0,74.0
41070,2023-09-08 06:00:00,2024-07-17 00:00:00,3.1,539.81,13218.0,1064.0,270.0,159.0,4295.0,462.0,74.0
41071,2023-09-08 07:00:00,2024-07-17 00:00:00,3.1,490.08,12828.0,846.0,267.0,166.0,6420.0,152.0,74.0
41072,2023-09-08 08:00:00,2024-07-17 00:00:00,3.1,443.34,11713.0,596.0,265.0,160.0,7868.0,143.0,74.0
41073,2023-09-08 09:00:00,2024-07-17 00:00:00,3.1,424.83,11595.0,621.0,266.0,160.0,8567.0,255.0,74.0
41074,2023-09-08 10:00:00,2024-07-17 00:00:00,3.1,420.17,11591.0,685.0,269.0,151.0,8797.0,262.0,74.0
41075,2023-09-08 11:00:00,2024-07-17 00:00:00,3.1,411.59,10843.0,672.0,266.0,149.0,8696.0,188.0,74.0
41076,2023-09-08 12:00:00,2024-07-17 00:00:00,3.1,419.41,10642.0,658.0,266.0,145.0,8195.0,142.0,74.0
41077,2023-09-08 13:00:00,2024-07-17 00:00:00,3.1,458.51,11602.0,781.0,270.0,144.0,7105.0,124.0,74.0
41078,2023-09-08 14:00:00,2024-07-17 00:00:00,3.1,521.69,12711.0,797.0,270.0,155.0,5160.0,126.0,74.0
41079,2023-09-08 15:00:00,2024-07-17 00:00:00,3.1,602.87,13860.0,874.0,269.0,186.0,2788.0,139.0,74.0
41080,2023-09-08 16:00:00,2024-07-17 00:00:00,3.1,675.65,14772.0,963.0,272.0,197.0,806.0,223.0,74.0
41081,2023-09-08 17:00:00,2024-07-17 00:00:00,3.1,696.03,16166.0,1124.0,274.0,203.0,126.0,442.0,74.0
41082,2023-09-08 18:00:00,2024-07-17 00:00:00,3.1,695.02,15266.0,867.0,274.0,194.0,0.0,640.0,74.0
41083,2023-09-08 19:00:00,2024-07-17 00:00:00,3.1,685.74,13212.0,606.0,274.0,190.0,0.0,776.0,74.0
41084,2023-09-08 20:00:00,2024-07-17 00:00:00,3.1,683.72,12422.0,548.0,272.0,176.0,0.0,780.0,68.0
41085,2023-09-08 21:00:00,2024-07-17 00:00:00,3.1,684.0,12434.0,654.0,274.0,149.0,0.0,754.0,67.0
41086,2023-09-08 22:00:00,2024-07-17 00:00:00,3.1,683.75,11862.0,655.0,274.0,141.0,0.0,703.0,67.0
41087,2023-09-08 23:00:00,2024-07-17 00:00:00,3.1,682.91,10955.0,652.0,276.0,140.0,0.0,619.0,67.0
