UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-07-10 00:00:00,2024-07-17 00:00:00,3.1,2.6539445923719134,289.56029913623735,285.8961873268528,2.935556517471132,0.6046818106150849,8912.11643,1266.38691,231.7671,117.09114,0.0,1169.99998,104.59632
2023-07-10 01:00:00,2024-07-17 00:00:00,3.1,2.6604929642717963,288.58475879043567,286.4836986114533,0.50919550512344,0.357097878671878,8612.6768,1284.25525,234.48371,118.59057,0.0,1054.00002,105.76319
2023-07-10 02:00:00,2024-07-17 00:00:00,3.1,2.6604929642717963,288.58475879043567,286.4836986114533,0.50919550512344,0.357097878671878,8452.98123,1277.11085,236.80199,123.54686,217.97015,995.99997,108.92674
2023-07-10 03:00:00,2024-07-17 00:00:00,3.1,2.6604929642717963,288.58475879043567,286.4836986114533,0.50919550512344,0.357097878671878,8377.3461,1280.58924,235.665,122.63835,730.93985,966.99998,110.94949
2023-07-10 04:00:00,2024-07-17 00:00:00,3.1,2.923881396532527,291.08752020776353,287.221121271638,63.47043204583788,0.5875954601690231,8373.478,1292.066,236.40623,129.58101,1483.99047,892.00001,111.19184
2023-07-10 05:00:00,2024-07-17 00:00:00,3.1,2.923881396532527,291.08752020776353,287.221121271638,63.47043204583788,0.5875954601690231,8557.46602,1279.40152,235.97563,133.17321,2659.68391,631.99999,108.68094
2023-07-10 06:00:00,2024-07-17 00:00:00,3.1,2.923881396532527,291.08752020776353,287.221121271638,63.47043204583788,0.5875954601690231,8812.78271,1266.64104,236.13778,135.62015,4466.38269,370.0,110.53633
2023-07-10 07:00:00,2024-07-17 00:00:00,3.1,3.1068056461381865,294.89480406776886,285.71083800732606,484.0747484150213,0.134104278679098,9074.30755,1243.83018,236.64091,135.00506,6292.85765,305.99999,109.16539
2023-07-10 08:00:00,2024-07-17 00:00:00,3.1,3.1068056461381865,294.89480406776886,285.71083800732606,484.0747484150213,0.134104278679098,9344.0391,1228.97011,236.89528,133.18897,7887.73075,317.00001,111.60619
2023-07-10 09:00:00,2024-07-17 00:00:00,3.1,3.1068056461381865,294.89480406776886,285.71083800732606,484.0747484150213,0.134104278679098,9684.0244,1227.57463,237.11271,128.17497,8566.11264,351.0,111.49602
