Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
43296,2023-12-10 00:00:00,2024-07-17 00:00:00,3.1,614.58,10505.0,1561.0,400.0,195.0,0.0,2922.0,257.0
43297,2023-12-10 01:00:00,2024-07-17 00:00:00,3.1,605.94,10525.0,1635.0,400.0,195.0,0.0,3143.0,260.0
43298,2023-12-10 02:00:00,2024-07-17 00:00:00,3.1,598.93,10352.0,1639.0,399.0,194.0,0.0,3272.0,258.0
43299,2023-12-10 03:00:00,2024-07-17 00:00:00,3.1,597.34,10372.0,1577.0,399.0,195.0,0.0,3333.0,259.0
43300,2023-12-10 04:00:00,2024-07-17 00:00:00,3.1,606.08,10549.0,1603.0,399.0,194.0,0.0,3156.0,258.0
43301,2023-12-10 05:00:00,2024-07-17 00:00:00,3.1,615.37,10814.0,1671.0,400.0,208.0,0.0,2969.0,259.0
43302,2023-12-10 06:00:00,2024-07-17 00:00:00,3.1,618.7,10956.0,1657.0,399.0,218.0,26.0,2906.0,242.0
43303,2023-12-10 07:00:00,2024-07-17 00:00:00,3.1,618.32,11610.0,1689.0,399.0,274.0,161.0,2944.0,243.0
43304,2023-12-10 08:00:00,2024-07-17 00:00:00,3.1,627.75,12598.0,1773.0,400.0,280.0,376.0,2756.0,248.0
43305,2023-12-10 09:00:00,2024-07-17 00:00:00,3.1,638.55,13389.0,1764.0,402.0,266.0,538.0,2520.0,264.0
43306,2023-12-10 10:00:00,2024-07-17 00:00:00,3.1,643.06,13389.0,1745.0,403.0,225.0,638.0,2330.0,269.0
43307,2023-12-10 11:00:00,2024-07-17 00:00:00,3.1,639.93,13079.0,1715.0,401.0,234.0,639.0,2332.0,271.0
43308,2023-12-10 12:00:00,2024-07-17 00:00:00,3.1,639.84,13069.0,1726.0,402.0,236.0,491.0,2468.0,270.0
43309,2023-12-10 13:00:00,2024-07-17 00:00:00,3.1,640.52,13260.0,1808.0,403.0,272.0,277.0,2649.0,271.0
43310,2023-12-10 14:00:00,2024-07-17 00:00:00,3.1,634.24,13145.0,1728.0,405.0,280.0,116.0,2972.0,266.0
43311,2023-12-10 15:00:00,2024-07-17 00:00:00,3.1,628.31,13321.0,1755.0,405.0,294.0,0.0,3300.0,263.0
43312,2023-12-10 16:00:00,2024-07-17 00:00:00,3.1,617.65,13274.0,1709.0,403.0,301.0,0.0,3628.0,261.0
43313,2023-12-10 17:00:00,2024-07-17 00:00:00,3.1,606.68,13016.0,1688.0,404.0,306.0,0.0,3891.0,268.0
43314,2023-12-10 18:00:00,2024-07-17 00:00:00,3.1,594.68,12426.0,1697.0,404.0,297.0,0.0,4075.0,265.0
43315,2023-12-10 19:00:00,2024-07-17 00:00:00,3.1,595.42,12561.0,1700.0,403.0,275.0,0.0,4124.0,264.0
43316,2023-12-10 20:00:00,2024-07-17 00:00:00,3.1,594.89,12448.0,1682.0,401.0,224.0,0.0,4149.0,267.0
43317,2023-12-10 21:00:00,2024-07-17 00:00:00,3.1,577.44,11487.0,1680.0,399.0,197.0,0.0,4358.0,261.0
43318,2023-12-10 22:00:00,2024-07-17 00:00:00,3.1,558.43,10444.0,1667.0,394.0,194.0,0.0,4499.0,266.0
43319,2023-12-10 23:00:00,2024-07-17 00:00:00,3.1,551.87,9930.0,1633.0,391.0,186.0,0.0,4473.0,256.0
