UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass
2023-11-13 00:00:00,10851.0,1693.0,370.0,186.0,0.0,2105.0,256.0
2023-11-13 01:00:00,10765.0,1678.0,370.0,186.0,0.0,2196.0,257.0
2023-11-13 02:00:00,10841.0,1676.0,367.0,186.0,0.0,2070.0,256.0
2023-11-13 03:00:00,11651.0,1717.0,365.0,176.0,0.0,1841.0,257.0
2023-11-13 04:00:00,12310.0,1773.0,366.0,157.0,0.0,1767.0,255.0
2023-11-13 05:00:00,13777.0,2155.0,366.0,189.0,7.0,1777.0,268.0
2023-11-13 06:00:00,14560.0,2175.0,366.0,191.0,253.0,1782.0,275.0
2023-11-13 07:00:00,14663.0,2205.0,362.0,161.0,1128.0,1824.0,273.0
2023-11-13 08:00:00,14221.0,2188.0,355.0,160.0,2289.0,1436.0,271.0
2023-11-13 09:00:00,14225.0,2147.0,355.0,113.0,3173.0,1200.0,146.0
2023-11-13 10:00:00,14071.0,2145.0,354.0,106.0,3578.0,1042.0,74.0
2023-11-13 11:00:00,13817.0,2152.0,351.0,143.0,3518.0,1039.0,74.0
2023-11-13 12:00:00,13673.0,2209.0,352.0,156.0,2963.0,942.0,74.0
2023-11-13 13:00:00,14282.0,2412.0,359.0,201.0,1715.0,841.0,74.0
2023-11-13 14:00:00,15253.0,2453.0,338.0,212.0,373.0,1038.0,74.0
2023-11-13 15:00:00,15913.0,2451.0,342.0,235.0,8.0,1538.0,75.0
2023-11-13 16:00:00,15560.0,2450.0,362.0,260.0,0.0,2356.0,70.0
2023-11-13 17:00:00,14654.0,2450.0,371.0,276.0,0.0,3302.0,70.0
2023-11-13 18:00:00,14157.0,2206.0,376.0,276.0,0.0,3735.0,74.0
2023-11-13 19:00:00,13947.0,1851.0,365.0,276.0,0.0,4035.0,74.0
2023-11-13 20:00:00,12497.0,1847.0,366.0,263.0,0.0,4643.0,74.0
2023-11-13 21:00:00,10898.0,1743.0,380.0,206.0,0.0,4709.0,69.0
2023-11-13 22:00:00,10400.0,1689.0,385.0,200.0,0.0,4382.0,68.0
2023-11-13 23:00:00,10030.0,1643.0,383.0,190.0,0.0,4390.0,124.0
