UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass
2023-06-01 00:00:00,9081.0,1015.0,194.0,185.0,0.0,1863.0,240.0
2023-06-01 01:00:00,9294.0,1026.0,194.0,185.0,0.0,1841.0,237.0
2023-06-01 02:00:00,9127.0,1075.0,195.0,185.0,54.0,1936.0,243.0
2023-06-01 03:00:00,8695.0,855.0,194.0,185.0,401.0,2030.0,247.0
2023-06-01 04:00:00,9511.0,927.0,192.0,218.0,1346.0,1834.0,248.0
2023-06-01 05:00:00,10545.0,979.0,193.0,223.0,3217.0,1248.0,249.0
2023-06-01 06:00:00,10410.0,1003.0,192.0,226.0,5219.0,1140.0,249.0
2023-06-01 07:00:00,9634.0,931.0,192.0,204.0,6735.0,1571.0,246.0
2023-06-01 08:00:00,8656.0,760.0,191.0,205.0,7708.0,2019.0,248.0
2023-06-01 09:00:00,8109.0,759.0,181.0,205.0,8176.0,2247.0,247.0
2023-06-01 10:00:00,7860.0,759.0,172.0,196.0,8290.0,2252.0,248.0
2023-06-01 11:00:00,7844.0,764.0,169.0,189.0,8267.0,2275.0,247.0
2023-06-01 12:00:00,7849.0,779.0,169.0,184.0,7805.0,2363.0,241.0
2023-06-01 13:00:00,8546.0,797.0,169.0,186.0,7015.0,2487.0,238.0
2023-06-01 14:00:00,8863.0,821.0,170.0,194.0,5623.0,2373.0,242.0
2023-06-01 15:00:00,10055.0,983.0,169.0,228.0,3818.0,2175.0,243.0
2023-06-01 16:00:00,10474.0,1077.0,169.0,266.0,1874.0,1965.0,244.0
2023-06-01 17:00:00,10980.0,1194.0,171.0,269.0,653.0,1862.0,244.0
2023-06-01 18:00:00,11295.0,1212.0,171.0,268.0,186.0,1978.0,245.0
2023-06-01 19:00:00,11371.0,1273.0,172.0,261.0,2.0,2161.0,247.0
2023-06-01 20:00:00,10630.0,1387.0,173.0,250.0,0.0,2341.0,244.0
2023-06-01 21:00:00,10159.0,1540.0,174.0,190.0,0.0,2264.0,243.0
2023-06-01 22:00:00,8875.0,1012.0,173.0,179.0,0.0,1974.0,241.0
2023-06-01 23:00:00,8682.0,923.0,174.0,178.0,0.0,2013.0,238.0
