Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
43248,2023-12-08 00:00:00,2024-07-17 00:00:00,3.1,721.04,14004.0,1888.0,416.0,208.0,0.0,911.0,261.0
43249,2023-12-08 01:00:00,2024-07-17 00:00:00,3.1,720.48,14204.0,1939.0,416.0,208.0,0.0,936.0,262.0
43250,2023-12-08 02:00:00,2024-07-17 00:00:00,3.1,718.74,14288.0,1943.0,415.0,208.0,0.0,993.0,259.0
43251,2023-12-08 03:00:00,2024-07-17 00:00:00,3.1,714.85,14106.0,1941.0,414.0,208.0,0.0,1077.0,244.0
43252,2023-12-08 04:00:00,2024-07-17 00:00:00,3.1,713.5,14188.0,2019.0,414.0,204.0,0.0,1116.0,225.0
43253,2023-12-08 05:00:00,2024-07-17 00:00:00,3.1,710.49,15519.0,2514.0,415.0,203.0,0.0,1246.0,227.0
43254,2023-12-08 06:00:00,2024-07-17 00:00:00,3.1,706.85,16753.0,2542.0,419.0,247.0,34.0,1462.0,235.0
43255,2023-12-08 07:00:00,2024-07-17 00:00:00,3.1,700.94,17004.0,2541.0,418.0,269.0,191.0,1520.0,236.0
43256,2023-12-08 08:00:00,2024-07-17 00:00:00,3.1,686.94,16641.0,2545.0,420.0,267.0,443.0,1670.0,235.0
43257,2023-12-08 09:00:00,2024-07-17 00:00:00,3.1,673.6,16451.0,2548.0,418.0,259.0,679.0,1859.0,234.0
43258,2023-12-08 10:00:00,2024-07-17 00:00:00,3.1,667.41,16341.0,2533.0,419.0,255.0,840.0,1902.0,232.0
43259,2023-12-08 11:00:00,2024-07-17 00:00:00,3.1,674.5,16287.0,2528.0,417.0,211.0,711.0,1815.0,234.0
43260,2023-12-08 12:00:00,2024-07-17 00:00:00,3.1,676.08,16364.0,2529.0,415.0,206.0,561.0,1926.0,234.0
43261,2023-12-08 13:00:00,2024-07-17 00:00:00,3.1,669.97,16020.0,2523.0,416.0,204.0,397.0,2197.0,258.0
43262,2023-12-08 14:00:00,2024-07-17 00:00:00,3.1,668.76,16080.0,2525.0,418.0,207.0,140.0,2484.0,269.0
43263,2023-12-08 15:00:00,2024-07-17 00:00:00,3.1,667.02,16474.0,2539.0,420.0,258.0,0.0,2709.0,276.0
43264,2023-12-08 16:00:00,2024-07-17 00:00:00,3.1,657.1,16258.0,2531.0,420.0,271.0,0.0,2992.0,276.0
43265,2023-12-08 17:00:00,2024-07-17 00:00:00,3.1,654.43,15995.0,2535.0,419.0,274.0,0.0,3008.0,286.0
43266,2023-12-08 18:00:00,2024-07-17 00:00:00,3.1,656.04,16105.0,2508.0,419.0,225.0,0.0,3034.0,287.0
43267,2023-12-08 19:00:00,2024-07-17 00:00:00,3.1,661.13,15657.0,2249.0,417.0,204.0,0.0,2836.0,288.0
43268,2023-12-08 20:00:00,2024-07-17 00:00:00,3.1,666.18,15181.0,2164.0,417.0,191.0,0.0,2601.0,276.0
43269,2023-12-08 21:00:00,2024-07-17 00:00:00,3.1,669.49,14777.0,2184.0,415.0,187.0,0.0,2409.0,266.0
43270,2023-12-08 22:00:00,2024-07-17 00:00:00,3.1,669.13,14145.0,1901.0,414.0,186.0,0.0,2354.0,265.0
43271,2023-12-08 23:00:00,2024-07-17 00:00:00,3.1,662.64,13001.0,2036.0,412.0,187.0,0.0,2235.0,262.0
