Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
41424,2023-09-23 00:00:00,277.15,196.0,267.0,0.0,297.0,0.0,353.0,81.0,0.0,23.0
41425,2023-09-23 01:00:00,268.57,197.0,268.0,0.0,286.0,0.0,407.0,81.0,0.0,23.0
41426,2023-09-23 02:00:00,259.24,195.0,266.0,0.0,209.0,0.0,521.0,81.0,0.0,23.0
41427,2023-09-23 03:00:00,279.45,193.0,266.0,0.0,238.0,1.0,391.0,81.0,0.0,23.0
41428,2023-09-23 04:00:00,279.2,193.0,266.0,0.0,398.0,3.0,242.0,77.0,0.0,25.0
41429,2023-09-23 05:00:00,256.34,192.0,267.0,0.0,563.0,5.0,195.0,76.0,0.0,25.0
41430,2023-09-23 06:00:00,239.23,181.0,267.0,0.0,611.0,12.0,215.0,75.0,0.0,25.0
41431,2023-09-23 07:00:00,233.6,167.0,266.0,0.0,625.0,14.0,195.0,76.0,0.0,24.0
41432,2023-09-23 08:00:00,286.2,190.0,266.0,0.0,361.0,19.0,224.0,76.0,0.0,23.0
41433,2023-09-23 09:00:00,301.45,188.0,266.0,0.0,309.0,20.0,207.0,76.0,0.0,22.0
41434,2023-09-23 10:00:00,296.35,193.0,265.0,0.0,331.0,20.0,213.0,80.0,0.0,22.0
41435,2023-09-23 11:00:00,301.59,193.0,265.0,0.0,315.0,20.0,208.0,80.0,0.0,22.0
41436,2023-09-23 12:00:00,303.9,195.0,266.0,0.0,287.0,18.0,232.0,80.0,0.0,22.0
41437,2023-09-23 13:00:00,302.52,195.0,264.0,0.0,344.0,14.0,185.0,80.0,0.0,22.0
41438,2023-09-23 14:00:00,264.96,196.0,264.0,0.0,404.0,10.0,297.0,80.0,0.0,22.0
41439,2023-09-23 15:00:00,241.75,191.0,265.0,0.0,513.0,5.0,317.0,80.0,0.0,23.0
41440,2023-09-23 16:00:00,245.44,182.0,265.0,0.0,525.0,1.0,267.0,80.0,0.0,24.0
41441,2023-09-23 17:00:00,235.33,182.0,265.0,0.0,586.0,0.0,273.0,80.0,0.0,25.0
41442,2023-09-23 18:00:00,221.99,183.0,265.0,0.0,548.0,0.0,403.0,80.0,0.0,26.0
41443,2023-09-23 19:00:00,210.64,182.0,265.0,0.0,509.0,0.0,522.0,80.0,0.0,26.0
41444,2023-09-23 20:00:00,217.18,184.0,265.0,0.0,569.0,0.0,419.0,80.0,0.0,25.0
41445,2023-09-23 21:00:00,228.58,184.0,265.0,0.0,501.0,0.0,400.0,80.0,0.0,24.0
41446,2023-09-23 22:00:00,220.36,183.0,266.0,0.0,349.0,0.0,598.0,79.0,0.0,24.0
41447,2023-09-23 23:00:00,230.03,183.0,265.0,0.0,273.0,0.0,600.0,79.0,0.0,23.0
