UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-08-25 00:00:00,2024-07-17 00:00:00,3.1,2.14865950257071,296.33961420187177,288.963788418083,0.0,0.0283861342829083,199.07097,506.63706,1.5387,644.64947,0.0,30.55745,71.54456,0.00975,29.45371
2023-08-25 01:00:00,2024-07-17 00:00:00,3.1,1.9731151128560849,295.3072826486922,288.4531073966956,0.0,0.0024306672796775,203.10342,502.33984,1.43223,614.15916,0.0,37.75241,71.751,0.0,29.41245
2023-08-25 02:00:00,2024-07-17 00:00:00,3.1,1.9731151128560849,295.3072826486922,288.4531073966956,0.0,0.0024306672796775,201.63844,507.60767,1.40349,604.81475,0.0,53.58332,71.71377,0.0,29.30908
2023-08-25 03:00:00,2024-07-17 00:00:00,3.1,1.9731151128560849,295.3072826486922,288.4531073966956,0.0,0.0024306672796775,201.52159,497.23603,1.32618,663.10251,0.0,68.52124,71.83864,0.0,29.19597
2023-08-25 04:00:00,2024-07-17 00:00:00,3.1,1.9729085091193344,298.05266004322345,289.2554841206352,32.86914193151799,0.0025865108237201,206.27401,490.23293,1.4162,722.25639,4.75201,74.47678,71.60895,0.0,29.33858
2023-08-25 05:00:00,2024-07-17 00:00:00,3.1,1.9729085091193344,298.05266004322345,289.2554841206352,32.86914193151799,0.0025865108237201,212.51657,490.66407,1.4054,754.53757,15.47039,78.74623,71.51182,0.05234,29.31153
2023-08-25 06:00:00,2024-07-17 00:00:00,3.1,1.9729085091193344,298.05266004322345,289.2554841206352,32.86914193151799,0.0025865108237201,207.85811,492.98399,1.35651,772.61948,29.4714,84.0648,71.26,0.14177,29.51
2023-08-25 07:00:00,2024-07-17 00:00:00,3.1,2.3309459380828894,303.55863392616243,288.7439752245043,511.8147667440625,0.0,208.72691,482.32502,1.37118,784.41892,43.85356,90.35318,71.23886,0.14923,29.45121
2023-08-25 08:00:00,2024-07-17 00:00:00,3.1,2.3309459380828894,303.55863392616243,288.7439752245043,511.8147667440625,0.0,207.37791,478.05929,1.51442,787.55873,55.61513,95.82941,71.39377,0.08105,29.15929
2023-08-25 09:00:00,2024-07-17 00:00:00,3.1,2.3309459380828894,303.55863392616243,288.7439752245043,511.8147667440625,0.0,205.50201,484.18931,1.58166,797.70559,64.52137,98.72834,71.28834,0.02258,29.29328
2023-08-25 10:00:00,2024-07-17 00:00:00,3.1,2.763255362082627,305.8257191608658,287.9900676796138,654.3117625673651,0.0,205.60985,481.9489,1.54253,771.29328,66.72363,104.27636,71.66067,0.03339,29.22323
2023-08-25 11:00:00,2024-07-17 00:00:00,3.1,2.763255362082627,305.8257191608658,287.9900676796138,654.3117625673651,0.0,203.79136,481.08586,1.62526,748.2475,62.60963,115.30267,71.83807,0.0547,29.32252
2023-08-25 12:00:00,2024-07-17 00:00:00,3.1,2.763255362082627,305.8257191608658,287.9900676796138,654.3117625673651,0.0,203.35021,482.84252,1.73079,745.74704,54.33141,123.69679,71.96422,0.11709,29.32576
2023-08-25 13:00:00,2024-07-17 00:00:00,3.1,2.845618938301308,305.1082075445209,288.1382498938848,620.2625965073044,0.0071224344221896,201.42257,483.26222,1.63493,739.40272,42.0144,126.55178,72.53342,0.1777,29.24392
2023-08-25 14:00:00,2024-07-17 00:00:00,3.1,2.845618938301308,305.1082075445209,288.1382498938848,620.2625965073044,0.0071224344221896,201.1656,478.4899,1.38823,767.96579,28.2831,129.78029,72.55859,0.13631,29.52735
2023-08-25 15:00:00,2024-07-17 00:00:00,3.1,2.845618938301308,305.1082075445209,288.1382498938848,620.2625965073044,0.0071224344221896,201.07665,481.63211,1.24397,786.94912,15.48829,130.85546,72.58482,0.20756,29.62683
2023-08-25 16:00:00,2024-07-17 00:00:00,3.1,2.392030930489192,298.99584035211524,288.8020491080793,386.785436944448,0.0452303793973662,202.56171,476.26563,1.52893,820.84383,6.25935,129.71834,72.43468,0.07357,29.6816
2023-08-25 17:00:00,2024-07-17 00:00:00,3.1,2.392030930489192,298.99584035211524,288.8020491080793,386.785436944448,0.0452303793973662,198.44965,475.52546,1.65882,829.20372,2.46824,132.3474,72.32027,0.16084,29.74755
2023-08-25 18:00:00,2024-07-17 00:00:00,3.1,2.392030930489192,298.99584035211524,288.8020491080793,386.785436944448,0.0452303793973662,195.97529,480.50565,1.73728,869.11451,1.87811,136.76613,72.54033,0.11769,29.71099
2023-08-25 19:00:00,2024-07-17 00:00:00,3.1,2.40076947006012,296.9525683988245,288.0773819408598,0.0,0.0003049753879076,198.04282,487.25458,1.85147,837.1301,2.36086,141.6252,72.46196,0.0,29.48661
2023-08-25 20:00:00,2024-07-17 00:00:00,3.1,2.40076947006012,296.9525683988245,288.0773819408598,0.0,0.0003049753879076,199.23538,489.09214,1.83855,769.33015,2.94511,148.19555,72.54669,0.0,29.45761
2023-08-25 21:00:00,2024-07-17 00:00:00,3.1,2.40076947006012,296.9525683988245,288.0773819408598,0.0,0.0003049753879076,194.26872,491.59816,1.78528,710.8681,2.62444,156.99985,72.85461,0.04207,29.33082
2023-08-25 22:00:00,2024-07-17 00:00:00,3.1,2.3807687787401286,295.93107817475976,287.67998414816674,0.0,0.0015430560252369,186.75234,494.0526,1.77006,676.31051,2.63158,168.45959,72.64314,0.20754,29.43301
2023-08-25 23:00:00,2024-07-17 00:00:00,3.1,2.3807687787401286,295.93107817475976,287.67998414816674,0.0,0.0015430560252369,189.45386,494.44589,1.66547,638.19871,0.67193,177.21135,72.8235,0.18517,29.33416
2023-08-26 00:00:00,2024-07-17 00:00:00,3.1,2.3807687787401286,295.93107817475976,287.67998414816674,0.0,0.0015430560252369,190.91321,516.24837,1.5387,643.01034,0.0,146.90398,71.78942,0.00975,29.63257
2023-08-26 01:00:00,2024-07-17 00:00:00,3.1,2.5449316065996204,294.9676318135107,287.5287941925204,0.0,0.0009479580926342,194.88328,511.77808,1.43223,632.31546,0.0,152.84648,71.99698,0.0,29.59121
2023-08-26 02:00:00,2024-07-17 00:00:00,3.1,2.5449316065996204,294.9676318135107,287.5287941925204,0.0,0.0009479580926342,193.48974,517.10296,1.40349,643.49106,0.0,164.09694,71.96061,0.0,29.48654
2023-08-26 03:00:00,2024-07-17 00:00:00,3.1,2.5449316065996204,294.9676318135107,287.5287941925204,0.0,0.0009479580926342,193.40972,506.42817,1.32618,717.1752,0.0,175.91989,72.08553,0.0,29.37298
2023-08-26 04:00:00,2024-07-17 00:00:00,3.1,2.572092581176584,297.22493735102296,288.9295929669379,32.18713780616806,0.0056152745883781,198.06302,499.31477,1.4162,780.46449,4.46613,178.5086,71.85428,0.0,29.51486
2023-08-26 05:00:00,2024-07-17 00:00:00,3.1,2.572092581176584,297.22493735102296,288.9295929669379,32.18713780616806,0.0056152745883781,204.15061,499.71565,1.4054,808.37689,14.52257,179.73624,71.75631,0.05234,29.48687
2023-08-26 06:00:00,2024-07-17 00:00:00,3.1,2.572092581176584,297.22493735102296,288.9295929669379,32.18713780616806,0.0056152745883781,199.68492,501.95382,1.35651,813.34907,27.64506,182.4789,71.50365,0.14177,29.68899
2023-08-26 07:00:00,2024-07-17 00:00:00,3.1,2.732635337524034,302.4488073567793,288.6909993523709,504.891098420051,0.0,200.60713,490.93445,1.37118,803.74944,41.14555,186.08887,71.48045,0.14923,29.63217
2023-08-26 08:00:00,2024-07-17 00:00:00,3.1,2.732635337524034,302.4488073567793,288.6909993523709,504.891098420051,0.0,199.37546,486.52457,1.51442,787.88899,52.13109,187.73337,71.63588,0.08105,29.33592
2023-08-26 09:00:00,2024-07-17 00:00:00,3.1,2.732635337524034,302.4488073567793,288.6909993523709,504.891098420051,0.0,197.59228,492.82974,1.58166,783.21442,60.37414,186.68506,71.53122,0.02258,29.47267
2023-08-26 10:00:00,2024-07-17 00:00:00,3.1,3.730826844374018,305.0149774112345,287.8476606627543,646.5244869070473,0.0,197.72246,490.52394,1.54253,751.67199,62.25138,187.48756,71.90726,0.03339,29.40232
