UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-04-14 00:00:00,2024-07-17 00:00:00,3.1,6.315386899510244,280.57275709533167,265.84078324691586,666.7235513486664,0.8734702145613681,1599.53246,983.83963,99.50238,535.57882,1741.00248,111.4734
2023-04-14 01:00:00,2024-07-17 00:00:00,3.1,3.853443268076415,276.5638220623934,265.868277867289,84.71221637403978,0.2359639519895603,1807.17642,1094.08099,104.81397,420.67935,1725.96529,110.85471
2023-04-14 02:00:00,2024-07-17 00:00:00,3.1,3.853443268076415,276.5638220623934,265.868277867289,84.71221637403978,0.2359639519895603,2062.11327,1183.2436,99.3674,282.83951,1695.19786,110.92075
2023-04-14 03:00:00,2024-07-17 00:00:00,3.1,3.853443268076415,276.5638220623934,265.868277867289,84.71221637403978,0.2359639519895603,2381.20728,1308.36278,99.41495,114.85579,1688.30844,111.93853
2023-04-14 04:00:00,2024-07-17 00:00:00,3.1,2.9053787975201213,274.726363979143,265.564381404359,42.356275642040245,0.3241135517819463,2608.67471,1340.4445,100.80648,0.0,1663.25859,111.3423
2023-04-14 05:00:00,2024-07-17 00:00:00,3.1,2.9053787975201213,274.726363979143,265.564381404359,42.356275642040245,0.3241135517819463,2684.68644,1415.92041,99.89194,0.0,1613.36547,111.61115
2023-04-14 06:00:00,2024-07-17 00:00:00,3.1,2.9053787975201213,274.726363979143,265.564381404359,42.356275642040245,0.3241135517819463,2694.28077,1482.41921,98.45752,0.0,1588.74846,110.79607
2023-04-14 07:00:00,2024-07-17 00:00:00,3.1,2.620005798713945,273.49583937720683,265.01995170611406,0.0,0.0616181559712802,2589.28233,1530.04159,96.38601,0.0,1552.03721,112.19654
2023-04-14 08:00:00,2024-07-17 00:00:00,3.1,2.620005798713945,273.49583937720683,265.01995170611406,0.0,0.0616181559712802,2451.56044,1534.25315,101.72098,38.3247,1521.25777,111.84482
2023-04-14 09:00:00,2024-07-17 00:00:00,3.1,2.620005798713945,273.49583937720683,265.01995170611406,0.0,0.0616181559712802,2392.82587,1524.09054,98.30938,64.03208,1456.71332,112.79893
2023-04-14 10:00:00,2024-07-17 00:00:00,3.1,2.470139635324111,272.4630597411094,264.31533524087115,0.0,0.1106555502733365,2330.00062,1493.45555,99.11456,29.5969,1388.77986,112.21477
