UTC time,coal,nat_gas,hydro,solar,wind,other
2023-04-29 00:00:00,1362.0,711.0,155.0,1612.0,1457.0,110.0
2023-04-29 01:00:00,1740.0,833.0,156.0,1310.0,1418.0,114.0
2023-04-29 02:00:00,2122.0,996.0,156.0,428.0,1149.0,133.0
2023-04-29 03:00:00,2247.0,1041.0,154.0,6.0,865.0,135.0
2023-04-29 04:00:00,2105.0,1019.0,153.0,0.0,772.0,134.0
2023-04-29 05:00:00,2153.0,958.0,158.0,0.0,651.0,135.0
2023-04-29 06:00:00,2533.0,938.0,156.0,0.0,591.0,136.0
2023-04-29 07:00:00,2238.0,902.0,154.0,0.0,766.0,139.0
2023-04-29 08:00:00,1844.0,882.0,155.0,0.0,1300.0,135.0
2023-04-29 09:00:00,1629.0,957.0,154.0,0.0,1677.0,137.0
2023-04-29 10:00:00,1408.0,1000.0,159.0,0.0,1721.0,137.0
2023-04-29 11:00:00,1515.0,1006.0,156.0,0.0,1484.0,136.0
2023-04-29 12:00:00,1381.0,1012.0,155.0,0.0,1457.0,133.0
2023-04-29 13:00:00,1476.0,977.0,155.0,15.0,1470.0,133.0
2023-04-29 14:00:00,1398.0,930.0,156.0,585.0,1168.0,138.0
2023-04-29 15:00:00,1130.0,835.0,157.0,1457.0,1053.0,135.0
2023-04-29 16:00:00,919.0,601.0,156.0,1652.0,1189.0,133.0
2023-04-29 17:00:00,852.0,466.0,138.0,1705.0,1075.0,130.0
2023-04-29 18:00:00,843.0,480.0,138.0,1740.0,853.0,128.0
2023-04-29 19:00:00,845.0,554.0,139.0,1765.0,791.0,126.0
2023-04-29 20:00:00,846.0,562.0,140.0,1762.0,964.0,122.0
2023-04-29 21:00:00,874.0,618.0,137.0,1751.0,1009.0,123.0
2023-04-29 22:00:00,987.0,740.0,138.0,1719.0,1111.0,124.0
2023-04-29 23:00:00,1188.0,917.0,149.0,1679.0,1127.0,124.0
