Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
42000,2023-10-17 00:00:00,2024-07-17 00:00:00,3.1,516.64,4162.0,1114.0,75.0,898.0,682.0,95.0
42001,2023-10-17 01:00:00,2024-07-17 00:00:00,3.1,603.1,4537.0,1117.0,74.0,129.0,541.0,98.0
42002,2023-10-17 02:00:00,2024-07-17 00:00:00,3.1,615.63,4629.0,1135.0,75.0,0.0,551.0,102.0
42003,2023-10-17 03:00:00,2024-07-17 00:00:00,3.1,602.96,4449.0,1131.0,70.0,0.0,647.0,102.0
42004,2023-10-17 04:00:00,2024-07-17 00:00:00,3.1,581.75,4179.0,1108.0,74.0,0.0,802.0,103.0
42005,2023-10-17 05:00:00,2024-07-17 00:00:00,3.1,571.52,3913.0,1078.0,71.0,0.0,840.0,104.0
42006,2023-10-17 06:00:00,2024-07-17 00:00:00,3.1,559.24,3658.0,1079.0,69.0,0.0,882.0,105.0
42007,2023-10-17 07:00:00,2024-07-17 00:00:00,3.1,554.16,3473.0,1065.0,68.0,0.0,872.0,103.0
42008,2023-10-17 08:00:00,2024-07-17 00:00:00,3.1,549.45,3441.0,1073.0,69.0,0.0,904.0,105.0
42009,2023-10-17 09:00:00,2024-07-17 00:00:00,3.1,564.19,3477.0,1025.0,67.0,0.0,789.0,105.0
42010,2023-10-17 10:00:00,2024-07-17 00:00:00,3.1,548.37,3204.0,1041.0,68.0,0.0,835.0,105.0
42011,2023-10-17 11:00:00,2024-07-17 00:00:00,3.1,538.82,3164.0,1059.0,69.0,0.0,905.0,104.0
42012,2023-10-17 12:00:00,2024-07-17 00:00:00,3.1,533.96,3462.0,1081.0,70.0,0.0,1072.0,109.0
42013,2023-10-17 13:00:00,2024-07-17 00:00:00,3.1,502.59,3522.0,1036.0,79.0,0.0,1470.0,128.0
42014,2023-10-17 14:00:00,2024-07-17 00:00:00,3.1,463.94,3517.0,1061.0,94.0,11.0,1957.0,136.0
42015,2023-10-17 15:00:00,2024-07-17 00:00:00,3.1,425.26,3250.0,1052.0,95.0,451.0,1923.0,135.0
42016,2023-10-17 16:00:00,2024-07-17 00:00:00,3.1,344.22,2766.0,910.0,94.0,1199.0,2206.0,134.0
42017,2023-10-17 17:00:00,2024-07-17 00:00:00,3.1,324.62,2605.0,979.0,93.0,1333.0,2308.0,134.0
42018,2023-10-17 18:00:00,2024-07-17 00:00:00,3.1,326.99,2609.0,928.0,96.0,1337.0,2244.0,132.0
42019,2023-10-17 19:00:00,2024-07-17 00:00:00,3.1,329.85,2692.0,946.0,93.0,1335.0,2295.0,131.0
42020,2023-10-17 20:00:00,2024-07-17 00:00:00,3.1,337.07,2795.0,962.0,95.0,1317.0,2280.0,129.0
42021,2023-10-17 21:00:00,2024-07-17 00:00:00,3.1,337.03,2871.0,935.0,95.0,1369.0,2321.0,128.0
42022,2023-10-17 22:00:00,2024-07-17 00:00:00,3.1,313.15,2598.0,964.0,92.0,1371.0,2527.0,129.0
42023,2023-10-17 23:00:00,2024-07-17 00:00:00,3.1,324.03,2724.0,959.0,92.0,1374.0,2435.0,129.0
