UTC time,coal,nat_gas,hydro,solar,wind,other
2023-12-10 00:00:00,3093.0,1792.0,56.0,293.0,1175.0,140.0
2023-12-10 01:00:00,2990.0,1872.0,56.0,0.0,1445.0,140.0
2023-12-10 02:00:00,2447.0,1926.0,57.0,0.0,1948.0,138.0
2023-12-10 03:00:00,2080.0,1896.0,58.0,0.0,2257.0,141.0
2023-12-10 04:00:00,2198.0,1863.0,58.0,0.0,2250.0,138.0
2023-12-10 05:00:00,2200.0,1706.0,58.0,0.0,2303.0,140.0
2023-12-10 06:00:00,2177.0,1678.0,58.0,0.0,2375.0,138.0
2023-12-10 07:00:00,2056.0,1563.0,57.0,0.0,2268.0,140.0
2023-12-10 08:00:00,2036.0,1495.0,58.0,0.0,2235.0,139.0
2023-12-10 09:00:00,1998.0,1405.0,61.0,0.0,2265.0,139.0
2023-12-10 10:00:00,2030.0,1375.0,58.0,0.0,2315.0,140.0
2023-12-10 11:00:00,1997.0,1385.0,58.0,0.0,2305.0,137.0
2023-12-10 12:00:00,2151.0,1351.0,60.0,0.0,2262.0,140.0
2023-12-10 13:00:00,2168.0,1374.0,57.0,0.0,2275.0,139.0
2023-12-10 14:00:00,2061.0,1464.0,59.0,0.0,2258.0,137.0
2023-12-10 15:00:00,2084.0,1405.0,60.0,8.0,2338.0,138.0
2023-12-10 16:00:00,2069.0,1350.0,58.0,283.0,2320.0,137.0
2023-12-10 17:00:00,1877.0,1106.0,57.0,885.0,2342.0,137.0
2023-12-10 18:00:00,1710.0,1042.0,57.0,968.0,2397.0,136.0
2023-12-10 19:00:00,1922.0,1060.0,58.0,938.0,2325.0,136.0
2023-12-10 20:00:00,1977.0,1109.0,57.0,887.0,2331.0,140.0
2023-12-10 21:00:00,2040.0,1178.0,57.0,901.0,2325.0,137.0
2023-12-10 22:00:00,2038.0,1210.0,57.0,823.0,2182.0,138.0
2023-12-10 23:00:00,2076.0,1376.0,56.0,610.0,2151.0,138.0
