Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
42840,2023-11-21 00:00:00,2024-07-17 00:00:00,3.1,553.8,2648.0,1295.0,60.0,218.0,922.0,143.0
42841,2023-11-21 01:00:00,2024-07-17 00:00:00,3.1,601.95,2961.0,1707.0,56.0,4.0,734.0,141.0
42842,2023-11-21 02:00:00,2024-07-17 00:00:00,3.1,612.06,3025.0,1937.0,58.0,0.0,617.0,141.0
42843,2023-11-21 03:00:00,2024-07-17 00:00:00,3.1,611.05,3021.0,1933.0,58.0,0.0,626.0,140.0
42844,2023-11-21 04:00:00,2024-07-17 00:00:00,3.1,615.47,3024.0,1957.0,59.0,0.0,579.0,141.0
42845,2023-11-21 05:00:00,2024-07-17 00:00:00,3.1,622.56,3004.0,1913.0,56.0,0.0,518.0,139.0
42846,2023-11-21 06:00:00,2024-07-17 00:00:00,3.1,621.69,2928.0,1854.0,59.0,0.0,511.0,138.0
42847,2023-11-21 07:00:00,2024-07-17 00:00:00,3.1,620.23,2824.0,1733.0,60.0,0.0,515.0,139.0
42848,2023-11-21 08:00:00,2024-07-17 00:00:00,3.1,608.19,2768.0,1575.0,59.0,0.0,634.0,141.0
42849,2023-11-21 09:00:00,2024-07-17 00:00:00,3.1,582.34,2554.0,1580.0,59.0,0.0,778.0,139.0
42850,2023-11-21 10:00:00,2024-07-17 00:00:00,3.1,559.82,2395.0,1560.0,56.0,0.0,918.0,140.0
42851,2023-11-21 11:00:00,2024-07-17 00:00:00,3.1,547.42,2284.0,1634.0,62.0,0.0,965.0,140.0
42852,2023-11-21 12:00:00,2024-07-17 00:00:00,3.1,530.51,2251.0,1609.0,57.0,0.0,1119.0,140.0
42853,2023-11-21 13:00:00,2024-07-17 00:00:00,3.1,512.21,2126.0,1631.0,60.0,0.0,1228.0,142.0
42854,2023-11-21 14:00:00,2024-07-17 00:00:00,3.1,497.87,2171.0,1698.0,57.0,0.0,1412.0,141.0
42855,2023-11-21 15:00:00,2024-07-17 00:00:00,3.1,486.19,2276.0,1746.0,59.0,64.0,1559.0,140.0
42856,2023-11-21 16:00:00,2024-07-17 00:00:00,3.1,407.52,1981.0,1578.0,59.0,697.0,1798.0,140.0
42857,2023-11-21 17:00:00,2024-07-17 00:00:00,3.1,356.8,1722.0,1377.0,57.0,1137.0,1895.0,139.0
42858,2023-11-21 18:00:00,2024-07-17 00:00:00,3.1,349.8,1639.0,1289.0,62.0,1164.0,1845.0,139.0
42859,2023-11-21 19:00:00,2024-07-17 00:00:00,3.1,350.39,1626.0,1437.0,57.0,1133.0,1913.0,142.0
42860,2023-11-21 20:00:00,2024-07-17 00:00:00,3.1,342.99,1580.0,1426.0,58.0,1097.0,2014.0,142.0
42861,2023-11-21 21:00:00,2024-07-17 00:00:00,3.1,329.85,1502.0,1334.0,58.0,1112.0,2096.0,143.0
42862,2023-11-21 22:00:00,2024-07-17 00:00:00,3.1,329.87,1484.0,1392.0,57.0,1169.0,2047.0,143.0
42863,2023-11-21 23:00:00,2024-07-17 00:00:00,3.1,337.84,1501.0,1412.0,58.0,1051.0,2036.0,146.0
