UTC time,coal,nat_gas,hydro,solar,wind,other
2023-02-07 00:00:00,1995.0,1331.0,44.0,489.0,1599.0,134.0
2023-02-07 01:00:00,2309.0,1705.0,46.0,76.0,1457.0,134.0
2023-02-07 02:00:00,2755.0,1886.0,43.0,0.0,1461.0,135.0
2023-02-07 03:00:00,2889.0,1845.0,45.0,0.0,1509.0,133.0
2023-02-07 04:00:00,2591.0,1744.0,45.0,0.0,1830.0,135.0
2023-02-07 05:00:00,2473.0,1905.0,44.0,0.0,1838.0,135.0
2023-02-07 06:00:00,2408.0,1635.0,44.0,0.0,1765.0,132.0
2023-02-07 07:00:00,2190.0,1397.0,46.0,0.0,1917.0,134.0
2023-02-07 08:00:00,2094.0,1354.0,45.0,0.0,2147.0,131.0
2023-02-07 09:00:00,2078.0,1456.0,47.0,0.0,2174.0,134.0
2023-02-07 10:00:00,2149.0,1459.0,45.0,0.0,2231.0,132.0
2023-02-07 11:00:00,2117.0,1460.0,44.0,0.0,2234.0,134.0
2023-02-07 12:00:00,2227.0,1466.0,45.0,0.0,2194.0,129.0
2023-02-07 13:00:00,2383.0,1547.0,46.0,0.0,2087.0,134.0
2023-02-07 14:00:00,2661.0,1656.0,44.0,0.0,2018.0,131.0
2023-02-07 15:00:00,3233.0,1796.0,44.0,19.0,2224.0,132.0
2023-02-07 16:00:00,3152.0,1624.0,44.0,463.0,1976.0,132.0
2023-02-07 17:00:00,2553.0,1278.0,43.0,1068.0,1878.0,129.0
2023-02-07 18:00:00,2345.0,1278.0,46.0,1246.0,1832.0,133.0
2023-02-07 19:00:00,2220.0,1273.0,44.0,1261.0,1959.0,132.0
2023-02-07 20:00:00,2235.0,1251.0,45.0,1235.0,1936.0,133.0
2023-02-07 21:00:00,2322.0,1241.0,46.0,1273.0,1946.0,133.0
2023-02-07 22:00:00,2352.0,1241.0,43.0,1344.0,1849.0,132.0
2023-02-07 23:00:00,2505.0,1272.0,43.0,1381.0,1818.0,133.0
