UTC time,coal,nat_gas,hydro,solar,wind,other
2023-05-26 00:00:00,1373.0,1286.0,238.0,694.0,1173.0,125.0
2023-05-26 01:00:00,1522.0,1296.0,242.0,474.0,1433.0,127.0
2023-05-26 02:00:00,1763.0,1476.0,238.0,182.0,1048.0,127.0
2023-05-26 03:00:00,2135.0,1655.0,240.0,35.0,686.0,130.0
2023-05-26 04:00:00,2441.0,1603.0,241.0,0.0,814.0,129.0
2023-05-26 05:00:00,1932.0,1533.0,239.0,0.0,1104.0,130.0
2023-05-26 06:00:00,1976.0,1391.0,241.0,0.0,852.0,131.0
2023-05-26 07:00:00,1737.0,1377.0,235.0,0.0,1003.0,132.0
2023-05-26 08:00:00,1471.0,1347.0,241.0,0.0,668.0,131.0
2023-05-26 09:00:00,1395.0,1374.0,239.0,0.0,454.0,133.0
2023-05-26 10:00:00,1411.0,1390.0,238.0,0.0,157.0,135.0
2023-05-26 11:00:00,1358.0,1314.0,242.0,0.0,174.0,136.0
2023-05-26 12:00:00,1342.0,1375.0,240.0,0.0,213.0,136.0
2023-05-26 13:00:00,1508.0,1348.0,238.0,60.0,272.0,135.0
2023-05-26 14:00:00,1307.0,1200.0,241.0,637.0,536.0,135.0
2023-05-26 15:00:00,1096.0,1023.0,234.0,1308.0,833.0,135.0
2023-05-26 16:00:00,1069.0,910.0,237.0,1536.0,1091.0,130.0
2023-05-26 17:00:00,1137.0,762.0,238.0,1581.0,1373.0,129.0
2023-05-26 18:00:00,1226.0,742.0,241.0,1569.0,1415.0,129.0
2023-05-26 19:00:00,1232.0,744.0,241.0,1458.0,1476.0,131.0
2023-05-26 20:00:00,1224.0,746.0,240.0,1386.0,1351.0,130.0
2023-05-26 21:00:00,1192.0,784.0,244.0,1254.0,1471.0,128.0
2023-05-26 22:00:00,1254.0,1073.0,239.0,988.0,1575.0,129.0
2023-05-26 23:00:00,1389.0,1304.0,239.0,1015.0,1406.0,131.0
