UTC time,coal,nat_gas,hydro,solar,wind,other
2023-02-01 00:00:00,2478.0,1616.0,31.0,950.0,2273.0,117.0
2023-02-01 01:00:00,2964.0,1770.0,35.0,147.0,2220.0,124.0
2023-02-01 02:00:00,3597.0,1969.0,32.0,0.0,2288.0,123.0
2023-02-01 03:00:00,3788.0,1921.0,30.0,0.0,2222.0,127.0
2023-02-01 04:00:00,3767.0,1692.0,33.0,0.0,2257.0,125.0
2023-02-01 05:00:00,3789.0,1561.0,31.0,0.0,2226.0,126.0
2023-02-01 06:00:00,3762.0,1550.0,32.0,0.0,2236.0,131.0
2023-02-01 07:00:00,3690.0,1506.0,33.0,0.0,2187.0,131.0
2023-02-01 08:00:00,3551.0,1449.0,31.0,0.0,2114.0,131.0
2023-02-01 09:00:00,3488.0,1486.0,28.0,0.0,2103.0,132.0
2023-02-01 10:00:00,3652.0,1455.0,32.0,0.0,2110.0,133.0
2023-02-01 11:00:00,3734.0,1398.0,29.0,0.0,2151.0,130.0
2023-02-01 12:00:00,3736.0,1612.0,31.0,0.0,2188.0,130.0
2023-02-01 13:00:00,3740.0,1633.0,29.0,0.0,2178.0,130.0
2023-02-01 14:00:00,3833.0,1780.0,31.0,0.0,2175.0,131.0
2023-02-01 15:00:00,3576.0,1810.0,28.0,11.0,2243.0,131.0
2023-02-01 16:00:00,3276.0,1802.0,31.0,550.0,2227.0,131.0
2023-02-01 17:00:00,2908.0,1627.0,29.0,1319.0,2201.0,130.0
2023-02-01 18:00:00,2739.0,1591.0,33.0,1396.0,2082.0,129.0
2023-02-01 19:00:00,2660.0,1574.0,32.0,1292.0,2114.0,131.0
2023-02-01 20:00:00,2465.0,1502.0,33.0,1231.0,2178.0,129.0
2023-02-01 21:00:00,2183.0,1501.0,32.0,1272.0,2199.0,130.0
2023-02-01 22:00:00,2157.0,1494.0,33.0,1368.0,2124.0,131.0
2023-02-01 23:00:00,2161.0,1496.0,29.0,1403.0,2093.0,132.0
