UTC time,coal,nat_gas,hydro,solar,wind,other
2023-03-02 00:00:00,2222.0,1501.0,46.0,367.0,822.0,134.0
2023-03-02 01:00:00,2241.0,1629.0,44.0,144.0,714.0,132.0
2023-03-02 02:00:00,2593.0,1700.0,48.0,5.0,436.0,131.0
2023-03-02 03:00:00,3196.0,1716.0,41.0,0.0,309.0,133.0
2023-03-02 04:00:00,3322.0,1707.0,45.0,0.0,263.0,132.0
2023-03-02 05:00:00,3549.0,1696.0,44.0,0.0,358.0,131.0
2023-03-02 06:00:00,2935.0,1626.0,45.0,0.0,485.0,132.0
2023-03-02 07:00:00,2398.0,1440.0,47.0,0.0,620.0,131.0
2023-03-02 08:00:00,2166.0,1460.0,47.0,0.0,804.0,133.0
2023-03-02 09:00:00,2397.0,1453.0,46.0,0.0,1048.0,131.0
2023-03-02 10:00:00,2225.0,1473.0,47.0,0.0,1063.0,131.0
2023-03-02 11:00:00,2248.0,1441.0,44.0,0.0,1089.0,130.0
2023-03-02 12:00:00,2284.0,1444.0,47.0,0.0,1163.0,130.0
2023-03-02 13:00:00,2657.0,1474.0,47.0,0.0,1414.0,126.0
2023-03-02 14:00:00,3245.0,1639.0,44.0,0.0,1432.0,129.0
2023-03-02 15:00:00,3855.0,1727.0,46.0,69.0,1423.0,129.0
2023-03-02 16:00:00,3570.0,1504.0,44.0,594.0,1581.0,129.0
2023-03-02 17:00:00,2493.0,1395.0,46.0,1158.0,1715.0,130.0
2023-03-02 18:00:00,2099.0,1242.0,45.0,1428.0,1862.0,132.0
2023-03-02 19:00:00,1936.0,1270.0,46.0,1553.0,1886.0,128.0
2023-03-02 20:00:00,1915.0,1189.0,45.0,1511.0,1946.0,130.0
2023-03-02 21:00:00,1915.0,1099.0,41.0,1483.0,2010.0,129.0
2023-03-02 22:00:00,1780.0,1106.0,46.0,1450.0,1925.0,130.0
2023-03-02 23:00:00,1640.0,1139.0,45.0,1399.0,1840.0,129.0
