Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
40512,2023-08-16 00:00:00,245.82,1226.0,3951.0,3942.0,187.0,449.0,5.0,17.0
40513,2023-08-16 01:00:00,246.76,1225.0,3825.0,3944.0,186.0,356.0,0.0,21.0
40514,2023-08-16 02:00:00,248.04,1226.0,3614.0,3927.0,185.0,218.0,4.0,20.0
40515,2023-08-16 03:00:00,250.42,1228.0,3775.0,3932.0,187.0,207.0,0.0,19.0
40516,2023-08-16 04:00:00,244.7,1222.0,3391.0,3930.0,187.0,191.0,3.0,1.0
40517,2023-08-16 05:00:00,245.14,1181.0,3227.0,3929.0,184.0,4.0,7.0,0.0
40518,2023-08-16 06:00:00,250.67,1160.0,3426.0,3930.0,41.0,0.0,17.0,0.0
40519,2023-08-16 07:00:00,246.18,1110.0,3331.0,3937.0,41.0,0.0,14.0,0.0
40520,2023-08-16 08:00:00,246.36,1113.0,3295.0,3942.0,7.0,21.0,4.0,0.0
40521,2023-08-16 09:00:00,243.7,1139.0,3031.0,3934.0,0.0,50.0,0.0,0.0
40522,2023-08-16 10:00:00,237.86,1097.0,2844.0,3942.0,0.0,46.0,0.0,0.0
40523,2023-08-16 11:00:00,238.13,1114.0,2764.0,3941.0,0.0,31.0,0.0,0.0
40524,2023-08-16 12:00:00,237.3,1097.0,2775.0,3953.0,0.0,15.0,0.0,0.0
40525,2023-08-16 13:00:00,234.96,1094.0,2609.0,3944.0,0.0,0.0,0.0,0.0
40526,2023-08-16 14:00:00,233.61,1131.0,2404.0,3946.0,6.0,0.0,0.0,0.0
40527,2023-08-16 15:00:00,231.97,1203.0,2063.0,3960.0,6.0,0.0,0.0,0.0
40528,2023-08-16 16:00:00,229.2,1234.0,1988.0,3954.0,5.0,120.0,0.0,0.0
40529,2023-08-16 17:00:00,225.6,1239.0,2009.0,3946.0,6.0,269.0,0.0,0.0
40530,2023-08-16 18:00:00,230.35,1236.0,2240.0,3940.0,6.0,254.0,0.0,0.0
40531,2023-08-16 19:00:00,240.36,1240.0,2913.0,3932.0,4.0,316.0,0.0,0.0
40532,2023-08-16 20:00:00,242.01,1239.0,3230.0,3935.0,13.0,412.0,0.0,0.0
40533,2023-08-16 21:00:00,246.24,1240.0,3680.0,3945.0,108.0,379.0,6.0,1.0
40534,2023-08-16 22:00:00,250.49,1239.0,3844.0,3945.0,185.0,221.0,3.0,0.0
40535,2023-08-16 23:00:00,251.14,1237.0,3923.0,3948.0,186.0,224.0,5.0,0.0
