datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-09-08 00:00:00,4.7222408189887695,309.965135484806,279.288326111684,735.9314642053489,0.0366334156593099,770.35115,4202.39469,3958.41537,30.67653,241.10908,8.55295,2.51454
2023-09-08 01:00:00,3.291728681660924,305.24162186053184,280.989998043862,71.53641554803603,0.018126875601243,767.03046,3558.08385,3950.63724,29.84707,161.6724,7.8923,2.65374
2023-09-08 02:00:00,3.291728681660924,305.24162186053184,280.989998043862,71.53641554803603,0.018126875601243,758.76444,2826.56319,3942.96734,39.67728,78.97168,7.53642,2.4502
2023-09-08 03:00:00,3.291728681660924,305.24162186053184,280.989998043862,71.53641554803603,0.018126875601243,750.419,3092.20669,3933.08556,37.84548,34.44789,7.16311,1.81354
2023-09-08 04:00:00,2.4382524701933463,303.13034817224656,281.9629077054092,35.76872646881448,0.036955575963684,739.79436,3231.96463,3927.45661,37.56458,19.7408,6.35293,1.66727
2023-09-08 05:00:00,2.4382524701933463,303.13034817224656,281.9629077054092,35.76872646881448,0.036955575963684,723.23962,2726.39427,3924.38558,44.82658,26.61112,6.65742,1.35338
2023-09-08 06:00:00,2.4382524701933463,303.13034817224656,281.9629077054092,35.76872646881448,0.036955575963684,706.15618,3479.50944,3915.455,32.80653,33.9265,7.58613,1.70205
2023-09-08 07:00:00,1.9783226841886927,301.7187476519005,282.1813772729604,0.0,0.0045177533418814,686.45356,3521.15159,3912.48258,31.51504,0.0,6.95772,1.39254
2023-09-08 08:00:00,1.9783226841886927,301.7187476519005,282.1813772729604,0.0,0.0045177533418814,671.1057,2677.44302,3911.85569,44.40441,0.0,7.85312,1.97936
2023-09-08 09:00:00,1.9783226841886927,301.7187476519005,282.1813772729604,0.0,0.0045177533418814,645.82692,3031.27628,3912.3956,35.56014,0.0,8.10912,2.60694
2023-09-08 10:00:00,1.864314740227099,300.4603102514783,282.0800282099884,0.0,0.0065575018647132,621.22075,3158.05845,3914.69714,46.52414,0.0,8.35608,2.63196
2023-09-08 11:00:00,1.864314740227099,300.4603102514783,282.0800282099884,0.0,0.0065575018647132,602.70062,3064.06427,3916.01698,51.7959,0.0,8.83405,2.61377
2023-09-08 12:00:00,1.864314740227099,300.4603102514783,282.0800282099884,0.0,0.0065575018647132,580.73368,2790.7127,3917.67681,62.0251,25.06789,8.02913,2.2397
2023-09-08 13:00:00,1.719631700644492,304.10553472142885,281.79852239845275,88.71072382545934,0.0020525435348634,565.79674,3474.77689,3919.68523,64.07211,79.02059,7.71942,2.49567
2023-09-08 14:00:00,1.719631700644492,304.10553472142885,281.79852239845275,88.71072382545934,0.0020525435348634,560.21847,3267.45027,3922.01678,65.99337,131.14023,8.81104,2.33559
2023-09-08 15:00:00,1.719631700644492,304.10553472142885,281.79852239845275,88.71072382545934,0.0020525435348634,556.85205,3324.92469,3925.23513,60.07687,214.14401,8.61555,2.63472
2023-09-08 16:00:00,1.7420101151503533,309.37414927597183,280.58945698547893,356.9388126465843,0.0020525435348634,559.85041,3203.71491,3925.07584,47.12863,286.28356,7.5408,2.37131
2023-09-08 17:00:00,1.7420101151503533,309.37414927597183,280.58945698547893,356.9388126465843,0.0020525435348634,570.95482,3178.85582,3926.20992,41.65386,382.2685,9.08053,2.45977
2023-09-08 18:00:00,1.7420101151503533,309.37414927597183,280.58945698547893,356.9388126465843,0.0020525435348634,582.7422,3345.98874,3925.87145,42.61628,465.77335,8.785,2.4133
2023-09-08 19:00:00,2.85005117453207,311.9229054546835,279.4357702900889,880.2652705510533,0.0044064349031027,604.97507,3409.15274,3926.28476,43.49394,496.17085,8.2927,1.56539
2023-09-08 20:00:00,2.85005117453207,311.9229054546835,279.4357702900889,880.2652705510533,0.0044064349031027,632.27282,3233.69483,3927.11139,40.93229,506.62272,7.81757,1.2226
2023-09-08 21:00:00,2.85005117453207,311.9229054546835,279.4357702900889,880.2652705510533,0.0044064349031027,657.072,3547.30547,3927.34064,52.15405,507.20981,8.60554,1.99038
2023-09-08 22:00:00,4.522139955419291,311.63457829533854,279.1541599285877,732.5179807949221,0.0136252333046441,683.42051,3761.47428,3927.61893,46.5573,453.82455,8.79951,2.14103
2023-09-08 23:00:00,4.522139955419291,311.63457829533854,279.1541599285877,732.5179807949221,0.0136252333046441,704.33296,3767.58964,3928.13423,43.57106,360.08634,9.65424,2.46376
2023-09-09 00:00:00,4.522139955419291,311.63457829533854,279.1541599285877,732.5179807949221,0.0136252333046441,755.97889,4202.39469,3918.46012,30.67653,213.44337,8.55295,2.51454
2023-09-09 01:00:00,3.0649730595053613,306.79344854170085,280.5841115004035,72.15589054086036,0.0024067849583925,751.15873,3558.08385,3910.92034,29.84707,137.00779,7.8923,2.65374
2023-09-09 02:00:00,3.0649730595053613,306.79344854170085,280.5841115004035,72.15589054086036,0.0024067849583925,740.04761,2826.56319,3903.45608,39.67728,57.88218,7.53642,2.4502
2023-09-09 03:00:00,3.0649730595053613,306.79344854170085,280.5841115004035,72.15589054086036,0.0024067849583925,728.22247,3092.20669,3893.85918,37.84548,16.03408,7.16311,1.81354
2023-09-09 04:00:00,2.3390775316319585,304.6833724190965,281.1937449524044,36.07768766066221,0.0024067849583925,714.99581,3231.96463,3888.41682,37.56458,3.76451,6.35293,1.66727
2023-09-09 05:00:00,2.3390775316319585,304.6833724190965,281.1937449524044,36.07768766066221,0.0024067849583925,696.99116,2726.39427,3885.39366,44.82658,12.71064,6.65742,1.35338
2023-09-09 06:00:00,2.3390775316319585,304.6833724190965,281.1937449524044,36.07768766066221,0.0024067849583925,677.13014,3479.50944,3876.5273,32.80653,23.46047,7.58613,1.70205
2023-09-09 07:00:00,2.1199363468377697,303.3645019968169,281.2867521345684,0.0,0.0,655.67097,3521.15159,3873.63883,31.51504,0.0,6.95772,1.39254
2023-09-09 08:00:00,2.1199363468377697,303.3645019968169,281.2867521345684,0.0,0.0,638.60208,2677.44302,3873.03841,44.40441,0.0,7.85312,1.97936
2023-09-09 09:00:00,2.1199363468377697,303.3645019968169,281.2867521345684,0.0,0.0,613.33862,3031.27628,3873.60309,35.56014,0.0,8.10912,2.60694
2023-09-09 10:00:00,1.8602044305101908,302.0431617716312,281.2319379601934,0.0,0.0,588.83271,3158.05845,3875.75731,46.52414,0.0,8.35608,2.63196
2023-09-09 11:00:00,1.8602044305101908,302.0431617716312,281.2319379601934,0.0,0.0,570.79049,3064.06427,3877.05355,51.7959,0.0,8.83405,2.61377
2023-09-09 12:00:00,1.8602044305101908,302.0431617716312,281.2319379601934,0.0,0.0,550.79742,2790.7127,3878.77255,62.0251,25.94438,8.02913,2.2397
2023-09-09 13:00:00,1.4375875337297723,305.440085938684,281.07720039559536,78.07536377752805,0.0,538.03822,3474.77689,3880.81889,64.07211,74.92767,7.71942,2.49567
2023-09-09 14:00:00,1.4375875337297723,305.440085938684,281.07720039559536,78.07536377752805,0.0,534.68767,3267.45027,3883.1474,65.99337,120.89327,8.81104,2.33559
2023-09-09 15:00:00,1.4375875337297723,305.440085938684,281.07720039559536,78.07536377752805,0.0,533.29713,3324.92469,3886.31772,60.07687,197.88413,8.61555,2.63472
2023-09-09 16:00:00,1.6266347530047782,309.93955180365003,280.0465097633509,312.80610645923986,0.0,538.91871,3203.71491,3886.16905,47.12863,265.45078,7.5408,2.37131
2023-09-09 17:00:00,1.6266347530047782,309.93955180365003,280.0465097633509,312.80610645923986,0.0,552.03134,3178.85582,3887.34729,41.65386,356.4073,9.08053,2.45977
2023-09-09 18:00:00,1.6266347530047782,309.93955180365003,280.0465097633509,312.80610645923986,0.0,566.50765,3345.98874,3887.0695,42.61628,435.7311,8.785,2.4133
2023-09-09 19:00:00,3.684071238774344,312.1130297317246,278.8517927426759,754.7109231843003,0.0,591.45266,3409.15274,3887.49529,43.49394,464.1716,8.2927,1.56539
2023-09-09 20:00:00,3.684071238774344,312.1130297317246,278.8517927426759,754.7109231843003,0.0,620.18659,3233.69483,3888.36945,40.93229,473.66217,7.81757,1.2226
2023-09-09 21:00:00,3.684071238774344,312.1130297317246,278.8517927426759,754.7109231843003,0.0,647.476,3547.30547,3888.75883,52.15405,472.48616,8.60554,1.99038
