Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
38472,2023-05-23 00:00:00,314.64,306.0,4440.0,2617.0,42.0,475.0,3.0,0.0
38473,2023-05-23 01:00:00,325.43,354.0,4695.0,2619.0,43.0,403.0,4.0,1.0
38474,2023-05-23 02:00:00,339.71,446.0,4670.0,2620.0,43.0,167.0,10.0,24.0
38475,2023-05-23 03:00:00,346.73,450.0,4707.0,2618.0,42.0,13.0,7.0,25.0
38476,2023-05-23 04:00:00,342.42,449.0,4461.0,2619.0,43.0,0.0,7.0,24.0
38477,2023-05-23 05:00:00,336.95,451.0,4220.0,2619.0,42.0,0.0,3.0,4.0
38478,2023-05-23 06:00:00,319.9,338.0,3750.0,2612.0,9.0,0.0,0.0,0.0
38479,2023-05-23 07:00:00,340.09,305.0,4770.0,2618.0,8.0,0.0,0.0,0.0
38480,2023-05-23 08:00:00,303.02,305.0,3251.0,2622.0,9.0,0.0,0.0,0.0
38481,2023-05-23 09:00:00,292.36,305.0,2923.0,2625.0,9.0,0.0,1.0,0.0
38482,2023-05-23 10:00:00,282.41,305.0,2642.0,2626.0,9.0,0.0,0.0,0.0
38483,2023-05-23 11:00:00,281.48,305.0,2620.0,2636.0,9.0,0.0,0.0,5.0
38484,2023-05-23 12:00:00,281.57,305.0,2640.0,2648.0,9.0,0.0,0.0,4.0
38485,2023-05-23 13:00:00,278.67,305.0,2571.0,2649.0,9.0,15.0,0.0,9.0
38486,2023-05-23 14:00:00,256.55,305.0,2289.0,2652.0,38.0,233.0,0.0,1.0
38487,2023-05-23 15:00:00,230.14,305.0,1887.0,2653.0,39.0,451.0,0.0,0.0
38488,2023-05-23 16:00:00,205.98,304.0,1468.0,2648.0,37.0,517.0,0.0,0.0
38489,2023-05-23 17:00:00,211.33,306.0,1553.0,2636.0,38.0,520.0,0.0,0.0
38490,2023-05-23 18:00:00,229.33,304.0,1914.0,2642.0,38.0,521.0,2.0,0.0
38491,2023-05-23 19:00:00,232.7,305.0,1988.0,2643.0,39.0,525.0,3.0,0.0
38492,2023-05-23 20:00:00,238.21,308.0,2082.0,2637.0,38.0,504.0,6.0,0.0
38493,2023-05-23 21:00:00,255.79,364.0,2364.0,2639.0,38.0,500.0,6.0,0.0
38494,2023-05-23 22:00:00,264.64,394.0,2535.0,2628.0,64.0,495.0,8.0,0.0
38495,2023-05-23 23:00:00,265.55,332.0,2800.0,2634.0,121.0,504.0,17.0,0.0
