UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-11-07 00:00:00,483.0,2548.0,2645.0,0.0,149.0,88.0,9.0
2023-11-07 01:00:00,683.0,2797.0,2638.0,0.0,6.0,79.0,10.0
2023-11-07 02:00:00,788.0,2870.0,2645.0,0.0,7.0,65.0,10.0
2023-11-07 03:00:00,773.0,2835.0,2646.0,0.0,8.0,58.0,10.0
2023-11-07 04:00:00,779.0,2845.0,2647.0,0.0,0.0,76.0,10.0
2023-11-07 05:00:00,734.0,2791.0,2648.0,0.0,0.0,77.0,10.0
2023-11-07 06:00:00,712.0,2766.0,2650.0,0.0,0.0,81.0,1.0
2023-11-07 07:00:00,553.0,2422.0,2649.0,0.0,0.0,93.0,0.0
2023-11-07 08:00:00,482.0,2180.0,2650.0,0.0,0.0,52.0,0.0
2023-11-07 09:00:00,443.0,2193.0,2654.0,0.0,0.0,66.0,0.0
2023-11-07 10:00:00,338.0,2152.0,2654.0,0.0,0.0,111.0,0.0
2023-11-07 11:00:00,329.0,2114.0,2656.0,0.0,0.0,98.0,0.0
2023-11-07 12:00:00,328.0,2032.0,2656.0,0.0,0.0,95.0,0.0
2023-11-07 13:00:00,331.0,2081.0,2656.0,0.0,0.0,72.0,0.0
2023-11-07 14:00:00,411.0,2281.0,2657.0,0.0,7.0,75.0,0.0
2023-11-07 15:00:00,427.0,2114.0,2658.0,0.0,102.0,92.0,0.0
2023-11-07 16:00:00,429.0,1684.0,2654.0,94.0,277.0,85.0,0.0
2023-11-07 17:00:00,429.0,1678.0,2652.0,89.0,282.0,87.0,0.0
2023-11-07 18:00:00,429.0,1695.0,2654.0,94.0,312.0,112.0,0.0
2023-11-07 19:00:00,431.0,2022.0,2650.0,0.0,297.0,96.0,0.0
2023-11-07 20:00:00,428.0,2160.0,2642.0,0.0,289.0,99.0,0.0
2023-11-07 21:00:00,429.0,2159.0,2641.0,0.0,297.0,102.0,0.0
2023-11-07 22:00:00,430.0,2286.0,2641.0,0.0,310.0,99.0,0.0
2023-11-07 23:00:00,455.0,2320.0,2638.0,0.0,299.0,104.0,1.0
