datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-11-10 00:00:00,2.479243125109699,290.6355369000321,265.54449094373706,505.5064523880608,0.0,472.10485,4202.39469,2596.77509,30.67653,135.2069,10.01564,2.51454
2023-11-10 01:00:00,2.1056254434881003,286.0955939929855,265.76823952478355,3.0700359681123577,0.0,474.97722,3558.08385,2597.11154,29.84707,92.14601,9.27888,2.65374
2023-11-10 02:00:00,2.1056254434881003,286.0955939929855,265.76823952478355,3.0700359681123577,0.0,474.25039,2826.56319,2596.46038,39.67728,42.3554,8.83958,2.4502
2023-11-10 03:00:00,2.1056254434881003,286.0955939929855,265.76823952478355,3.0700359681123577,0.0,470.71325,3092.20669,2596.28845,37.84548,16.92299,8.4588,1.81354
2023-11-10 04:00:00,2.332921387551182,284.75909378638704,266.30590846379,1.5356521673957717,0.0,470.10311,3231.96463,2597.0195,37.56458,10.68917,7.60896,1.66727
2023-11-10 05:00:00,2.332921387551182,284.75909378638704,266.30590846379,1.5356521673957717,0.0,464.99409,2726.39427,2595.58049,44.82658,16.24598,7.83718,1.35338
2023-11-10 06:00:00,2.332921387551182,284.75909378638704,266.30590846379,1.5356521673957717,0.0,461.63519,3479.50944,2588.83152,32.80653,21.86344,8.76226,1.70205
2023-11-10 07:00:00,2.652481294331169,283.758613448999,267.0547948130534,0.0,0.0,458.00554,3521.15159,2588.72246,31.51504,0.09703,8.05018,1.39254
2023-11-10 08:00:00,2.652481294331169,283.758613448999,267.0547948130534,0.0,0.0,454.5336,2677.44302,2589.00438,44.40441,0.0,8.79003,1.97936
2023-11-10 09:00:00,2.652481294331169,283.758613448999,267.0547948130534,0.0,0.0,446.74791,3031.27628,2590.38195,35.56014,0.0,8.94907,2.60694
2023-11-10 10:00:00,2.890897045974289,282.9353210161915,268.3164412659322,0.0,0.0,435.77244,3158.05845,2587.65892,46.52414,0.0,9.07931,2.63196
