Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
36648,2023-03-08 00:00:00,158.6,378.0,1095.0,3989.0,0.0,98.0,115.0,0.0
36649,2023-03-08 01:00:00,183.43,380.0,1577.0,3986.0,0.0,183.0,97.0,0.0
36650,2023-03-08 02:00:00,217.74,379.0,2223.0,3985.0,0.0,20.0,49.0,0.0
36651,2023-03-08 03:00:00,224.23,356.0,2415.0,3986.0,0.0,10.0,29.0,0.0
36652,2023-03-08 04:00:00,228.67,379.0,2495.0,3978.0,0.0,10.0,59.0,1.0
36653,2023-03-08 05:00:00,223.75,345.0,2452.0,3990.0,0.0,10.0,56.0,0.0
36654,2023-03-08 06:00:00,220.71,309.0,2440.0,3986.0,0.0,1.0,53.0,2.0
36655,2023-03-08 07:00:00,214.71,272.0,2383.0,3993.0,0.0,0.0,55.0,0.0
36656,2023-03-08 08:00:00,211.37,238.0,2374.0,3992.0,0.0,0.0,52.0,0.0
36657,2023-03-08 09:00:00,211.57,235.0,2399.0,3991.0,0.0,0.0,72.0,0.0
36658,2023-03-08 10:00:00,210.76,269.0,2306.0,3989.0,0.0,0.0,75.0,0.0
36659,2023-03-08 11:00:00,213.82,305.0,2291.0,3989.0,0.0,0.0,62.0,0.0
36660,2023-03-08 12:00:00,217.46,341.0,2301.0,3990.0,0.0,0.0,62.0,0.0
36661,2023-03-08 13:00:00,220.32,378.0,2292.0,3990.0,0.0,0.0,65.0,0.0
36662,2023-03-08 14:00:00,222.76,379.0,2328.0,3989.0,0.0,0.0,66.0,13.0
36663,2023-03-08 15:00:00,222.66,348.0,2475.0,3986.0,0.0,129.0,78.0,20.0
36664,2023-03-08 16:00:00,210.53,343.0,2387.0,3985.0,0.0,425.0,76.0,1.0
36665,2023-03-08 17:00:00,204.88,297.0,2390.0,3978.0,0.0,488.0,97.0,0.0
36666,2023-03-08 18:00:00,179.78,241.0,1923.0,3976.0,0.0,490.0,105.0,0.0
36667,2023-03-08 19:00:00,155.31,235.0,1426.0,3971.0,0.0,479.0,80.0,0.0
36668,2023-03-08 20:00:00,128.09,235.0,961.0,3970.0,0.0,469.0,90.0,0.0
36669,2023-03-08 21:00:00,124.65,237.0,906.0,3969.0,0.0,473.0,97.0,0.0
36670,2023-03-08 22:00:00,130.13,296.0,885.0,3971.0,0.0,481.0,106.0,0.0
36671,2023-03-08 23:00:00,132.52,300.0,906.0,3969.0,0.0,429.0,117.0,0.0
