UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-10-05 00:00:00,2024-07-17 00:00:00,3.1,2.785613281029046,304.7201583061292,270.53958289529487,664.9972250364519,0.0,578.21181,4202.39469,3849.55773,30.67653,202.9022,2.37209,2.51454
2023-10-05 01:00:00,2024-07-17 00:00:00,3.1,2.4978757773909828,297.9312481282519,270.06863531375296,28.9759763905866,0.0,579.94197,3558.08385,3842.42857,29.84707,130.9669,2.40893,2.65374
2023-10-05 02:00:00,2024-07-17 00:00:00,3.1,2.4978757773909828,297.9312481282519,270.06863531375296,28.9759763905866,0.0,578.42635,2826.56319,3835.31964,39.67728,55.79294,2.48056,2.4502
2023-10-05 03:00:00,2024-07-17 00:00:00,3.1,2.4978757773909828,297.9312481282519,270.06863531375296,28.9759763905866,0.0,575.3689,3092.20669,3826.21426,37.84548,16.15518,2.20475,1.81354
2023-10-05 04:00:00,2024-07-17 00:00:00,3.1,2.5489468922991705,296.08568567501123,269.95077467814,14.488283880280964,0.0,573.01624,3231.96463,3821.09352,37.56458,4.69609,1.72783,1.66727
2023-10-05 05:00:00,2024-07-17 00:00:00,3.1,2.5489468922991705,296.08568567501123,269.95077467814,14.488283880280964,0.0,565.01643,2726.39427,3818.15296,44.82658,13.18409,2.1365,1.35338
2023-10-05 06:00:00,2024-07-17 00:00:00,3.1,2.5489468922991705,296.08568567501123,269.95077467814,14.488283880280964,0.0,558.80426,3479.50944,3809.39701,32.80653,23.24264,2.51706,1.70205
2023-10-05 07:00:00,2024-07-17 00:00:00,3.1,2.624566677833039,294.51121838982226,270.02780803137495,0.0,0.0,550.95008,3521.15159,3806.65332,31.51504,0.0,1.89455,1.39254
2023-10-05 08:00:00,2024-07-17 00:00:00,3.1,2.624566677833039,294.51121838982226,270.02780803137495,0.0,0.0,544.60646,2677.44302,3806.09909,44.40441,0.0,3.10731,1.97936
2023-10-05 09:00:00,2024-07-17 00:00:00,3.1,2.624566677833039,294.51121838982226,270.02780803137495,0.0,0.0,531.08574,3031.27628,3806.70625,35.56014,0.0,3.12519,2.60694
2023-10-05 10:00:00,2024-07-17 00:00:00,3.1,2.7046862696351663,293.36305967211547,270.0893253495701,0.0,0.0,515.58941,3158.05845,3808.60595,46.52414,0.0,3.2569,2.63196
2023-10-05 11:00:00,2024-07-17 00:00:00,3.1,2.7046862696351663,293.36305967211547,270.0893253495701,0.0,0.0,504.36612,3064.06427,3809.86173,51.7959,0.0,3.60895,2.61377
2023-10-05 12:00:00,2024-07-17 00:00:00,3.1,2.7046862696351663,293.36305967211547,270.0893253495701,0.0,0.0,490.5258,2790.7127,3811.68304,62.0251,25.94626,2.42884,2.2397
2023-10-05 13:00:00,2024-07-17 00:00:00,3.1,2.8178986231497207,297.32630479667614,271.16120438171373,63.034783702144026,0.0,483.10526,3474.77689,3813.79462,64.07211,72.60123,2.27378,2.49567
2023-10-05 14:00:00,2024-07-17 00:00:00,3.1,2.8178986231497207,297.32630479667614,271.16120438171373,63.034783702144026,0.0,474.72023,3267.45027,3816.11774,65.99337,115.39985,3.26203,2.33559
2023-10-05 15:00:00,2024-07-17 00:00:00,3.1,2.8178986231497207,297.32630479667614,271.16120438171373,63.034783702144026,0.0,463.15587,3324.92469,3819.20529,60.07687,188.56084,3.3139,2.63472
2023-10-05 16:00:00,2024-07-17 00:00:00,3.1,3.628204521795513,304.1938660675446,272.6199237414668,315.74912136755586,0.0,457.9106,3203.71491,3819.07499,47.12863,253.05174,2.32173,2.37131
2023-10-05 17:00:00,2024-07-17 00:00:00,3.1,3.628204521795513,304.1938660675446,272.6199237414668,315.74912136755586,0.0,458.87891,3178.85582,3820.32943,41.65386,340.46459,3.68361,2.45977
2023-10-05 18:00:00,2024-07-17 00:00:00,3.1,3.628204521795513,304.1938660675446,272.6199237414668,315.74912136755586,0.0,460.95086,3345.98874,3820.15648,42.61628,416.73897,3.79965,2.4133
2023-10-05 19:00:00,2024-07-17 00:00:00,3.1,3.360581255126777,307.19483673677826,273.00228755815294,810.3902882522226,0.0,476.04812,3409.15274,3820.60351,43.49394,443.46131,3.64809,1.56539
2023-10-05 20:00:00,2024-07-17 00:00:00,3.1,3.360581255126777,307.19483673677826,273.00228755815294,810.3902882522226,0.0,495.29316,3233.69483,3821.55976,40.93229,452.03865,3.43133,1.2226
2023-10-05 21:00:00,2024-07-17 00:00:00,3.1,3.360581255126777,307.19483673677826,273.00228755815294,810.3902882522226,0.0,511.92058,3547.30547,3822.22541,52.15405,450.63161,4.20405,1.99038
2023-10-05 22:00:00,2024-07-17 00:00:00,3.1,3.3578892148913777,306.5685885777607,273.5836487966211,646.0125271845886,0.0,528.90663,3761.47428,3822.77425,46.5573,400.79141,4.51695,2.14103
2023-10-05 23:00:00,2024-07-17 00:00:00,3.1,3.3578892148913777,306.5685885777607,273.5836487966211,646.0125271845886,0.0,542.88757,3767.58964,3823.6383,43.57106,313.76322,5.37768,2.46376
2023-10-06 00:00:00,2024-07-17 00:00:00,3.1,3.3578892148913777,306.5685885777607,273.5836487966211,646.0125271845886,0.0,592.41974,4202.39469,3805.01119,30.67653,181.87133,3.9676,2.51454
2023-10-06 01:00:00,2024-07-17 00:00:00,3.1,2.87250046091803,299.85723518965426,273.72886274335247,26.27283810148476,0.0,592.07794,3558.08385,3798.14752,29.84707,118.8986,3.89832,2.65374
2023-10-06 02:00:00,2024-07-17 00:00:00,3.1,2.87250046091803,299.85723518965426,273.72886274335247,26.27283810148476,0.0,587.03229,2826.56319,3791.26834,39.67728,51.61222,3.87435,2.4502
2023-10-06 03:00:00,2024-07-17 00:00:00,3.1,2.87250046091803,299.85723518965426,273.72886274335247,26.27283810148476,0.0,580.07771,3092.20669,3782.48036,37.84548,16.39077,3.58634,1.81354
2023-10-06 04:00:00,2024-07-17 00:00:00,3.1,3.384767724980555,298.10146563885314,273.7672639476989,13.135850046095396,0.0671710044535888,574.19946,3231.96463,3777.56779,37.56458,6.56107,3.05598,1.66727
2023-10-06 05:00:00,2024-07-17 00:00:00,3.1,3.384767724980555,298.10146563885314,273.7672639476989,13.135850046095396,0.0671710044535888,563.67627,2726.39427,3774.68083,44.82658,14.14168,3.39485,1.35338
2023-10-06 06:00:00,2024-07-17 00:00:00,3.1,3.384767724980555,298.10146563885314,273.7672639476989,13.135850046095396,0.0671710044535888,553.41148,3479.50944,3765.99619,32.80653,22.82002,3.80607,1.70205
2023-10-06 07:00:00,2024-07-17 00:00:00,3.1,3.636914935707879,296.56091618521106,274.1782243853572,0.0,0.0833554099549721,542.2901,3521.15159,3763.34605,31.51504,0.0,3.11366,1.39254
2023-10-06 08:00:00,2024-07-17 00:00:00,3.1,3.636914935707879,296.56091618521106,274.1782243853572,0.0,0.0833554099549721,533.11419,2677.44302,3762.82149,44.40441,0.0,4.17762,1.97936
2023-10-06 09:00:00,2024-07-17 00:00:00,3.1,3.636914935707879,296.56091618521106,274.1782243853572,0.0,0.0833554099549721,517.94215,3031.27628,3763.45596,35.56014,0.0,4.12954,2.60694
2023-10-06 10:00:00,2024-07-17 00:00:00,3.1,3.8789823339200495,295.1563369382425,275.2511309211227,0.0,0.1708045168583615,501.24633,3158.05845,3765.19147,46.52414,0.0,4.17131,2.63196
2023-10-06 11:00:00,2024-07-17 00:00:00,3.1,3.8789823339200495,295.1563369382425,275.2511309211227,0.0,0.1708045168583615,489.42207,3064.06427,3766.42096,51.7959,0.0,4.46929,2.61377
2023-10-06 12:00:00,2024-07-17 00:00:00,3.1,3.8789823339200495,295.1563369382425,275.2511309211227,0.0,0.1708045168583615,476.2167,2790.7127,3768.30835,62.0251,25.95274,3.24027,2.2397
2023-10-06 13:00:00,2024-07-17 00:00:00,3.1,4.431844359635011,297.561476603342,277.00278385478487,57.85532452266945,0.0602740915113622,469.70195,3474.77689,3770.46223,64.07211,68.00896,2.94654,2.49567
2023-10-06 14:00:00,2024-07-17 00:00:00,3.1,4.431844359635011,297.561476603342,277.00278385478487,57.85532452266945,0.0602740915113622,463.7299,3267.45027,3772.78181,65.99337,104.54277,3.90549,2.33559
2023-10-06 15:00:00,2024-07-17 00:00:00,3.1,4.431844359635011,297.561476603342,277.00278385478487,57.85532452266945,0.0602740915113622,455.11419,3324.92469,3775.81593,60.07687,170.12098,3.94242,2.63472
