datetime,carbon_intensity_actual,avg_carbon_intensity_forecast
2023-12-13T00:00:00.000000000,219.78,224.12908
2023-12-13T01:00:00.000000000,247.11,239.69972
2023-12-13T02:00:00.000000000,245.84,250.31558
2023-12-13T03:00:00.000000000,250.22,257.90213
2023-12-13T04:00:00.000000000,242.53,261.32646
2023-12-13T05:00:00.000000000,258.45,258.89233
2023-12-13T06:00:00.000000000,248.0,252.18966
2023-12-13T07:00:00.000000000,228.45,247.88142
2023-12-13T08:00:00.000000000,223.18,241.25907
2023-12-13T09:00:00.000000000,234.04,236.14442
2023-12-13T10:00:00.000000000,233.84,233.45149
2023-12-13T11:00:00.000000000,233.01,235.45633
2023-12-13T12:00:00.000000000,240.24,241.06857
2023-12-13T13:00:00.000000000,252.41,245.18005
2023-12-13T14:00:00.000000000,270.81,245.58965
2023-12-13T15:00:00.000000000,270.65,244.46629
2023-12-13T16:00:00.000000000,244.17,236.71463
2023-12-13T17:00:00.000000000,201.84,225.86206
2023-12-13T18:00:00.000000000,174.37,214.19359
2023-12-13T19:00:00.000000000,177.33,204.99393
2023-12-13T20:00:00.000000000,151.84,195.7758
2023-12-13T21:00:00.000000000,156.29,192.68946
2023-12-13T22:00:00.000000000,141.42,194.8889
2023-12-13T23:00:00.000000000,151.45,208.77415
2023-12-14T00:00:00.000000000,205.34,230.53026
2023-12-14T01:00:00.000000000,240.76,244.18011
2023-12-14T02:00:00.000000000,255.75,252.52972
2023-12-14T03:00:00.000000000,255.34,258.39521
2023-12-14T04:00:00.000000000,255.99,260.37637
2023-12-14T05:00:00.000000000,261.1,258.6317
2023-12-14T06:00:00.000000000,260.56,253.2724
2023-12-14T07:00:00.000000000,241.19,251.09726
2023-12-14T08:00:00.000000000,236.72,246.28579
2023-12-14T09:00:00.000000000,240.81,243.15162
2023-12-14T10:00:00.000000000,243.44,241.90623
2023-12-14T11:00:00.000000000,247.16,244.62698
2023-12-14T12:00:00.000000000,244.45,249.77561
2023-12-14T13:00:00.000000000,256.11,251.39837
2023-12-14T14:00:00.000000000,271.47,248.38957
2023-12-14T15:00:00.000000000,281.43,243.54829
2023-12-14T16:00:00.000000000,250.21,233.59639
2023-12-14T17:00:00.000000000,233.56,222.80638
2023-12-14T18:00:00.000000000,233.31,212.99171
2023-12-14T19:00:00.000000000,233.39,206.38258
2023-12-14T20:00:00.000000000,223.0,199.94793
2023-12-14T21:00:00.000000000,219.07,198.69623
2023-12-14T22:00:00.000000000,218.64,201.75374
2023-12-14T23:00:00.000000000,211.87,215.77512
2023-12-15T00:00:00.000000000,238.0,234.35282
2023-12-15T01:00:00.000000000,265.46,246.3584
2023-12-15T02:00:00.000000000,265.78,253.33977
2023-12-15T03:00:00.000000000,265.62,258.38683
2023-12-15T04:00:00.000000000,269.14,260.04155
2023-12-15T05:00:00.000000000,268.65,258.71018
2023-12-15T06:00:00.000000000,268.32,254.08097
2023-12-15T07:00:00.000000000,270.56,252.61422
2023-12-15T08:00:00.000000000,261.58,248.33979
2023-12-15T09:00:00.000000000,260.04,245.63388
2023-12-15T10:00:00.000000000,260.15,244.44931
2023-12-15T11:00:00.000000000,260.83,247.17478
2023-12-15T12:00:00.000000000,262.39,251.74734
2023-12-15T13:00:00.000000000,260.11,252.80695
2023-12-15T14:00:00.000000000,259.83,249.19489
2023-12-15T15:00:00.000000000,259.66,243.92529
2023-12-15T16:00:00.000000000,248.18,234.39338
2023-12-15T17:00:00.000000000,230.32,224.81021
2023-12-15T18:00:00.000000000,218.17,216.71181
2023-12-15T19:00:00.000000000,219.31,211.59145
2023-12-15T20:00:00.000000000,191.94,206.56755
2023-12-15T21:00:00.000000000,172.55,205.9078
2023-12-15T22:00:00.000000000,166.46,208.7246
2023-12-15T23:00:00.000000000,173.58,221.56699
2023-12-16T00:00:00.000000000,217.66,237.66209
2023-12-16T01:00:00.000000000,244.52,247.92999
2023-12-16T02:00:00.000000000,261.98,253.42117
2023-12-16T03:00:00.000000000,271.78,257.52743
2023-12-16T04:00:00.000000000,267.45,258.98027
2023-12-16T05:00:00.000000000,263.71,258.0618
2023-12-16T06:00:00.000000000,263.85,254.35084
2023-12-16T07:00:00.000000000,264.78,253.35383
2023-12-16T08:00:00.000000000,259.1,249.39405
2023-12-16T09:00:00.000000000,265.46,246.67942
2023-12-16T10:00:00.000000000,265.71,245.09235
2023-12-16T11:00:00.000000000,264.77,247.41118
2023-12-16T12:00:00.000000000,265.47,251.03307
2023-12-16T13:00:00.000000000,264.76,251.73028
2023-12-16T14:00:00.000000000,261.33,247.89376
2023-12-16T15:00:00.000000000,260.07,242.89355
2023-12-16T16:00:00.000000000,245.86,234.41191
2023-12-16T17:00:00.000000000,219.53,226.48651
2023-12-16T18:00:00.000000000,191.72,220.2409
2023-12-16T19:00:00.000000000,153.78,216.65006
2023-12-16T20:00:00.000000000,134.09,213.02364
2023-12-16T21:00:00.000000000,126.46,212.90824
2023-12-16T22:00:00.000000000,130.68,215.66959
2023-12-16T23:00:00.000000000,155.75,227.30285
