datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-04-18 00:00:00,8.180084867895387,297.90297978748384,267.75971138624067,845.0126210807317,0.0,60.37228,2731.34193,1673.59491,8.52267,283.43112,46.2803,3.13
2023-04-18 01:00:00,4.178282637638242,292.2793485553099,267.2740410893359,104.59769587130644,0.0,58.92216,2355.53916,1700.96074,17.02894,77.33673,46.79454,11.62347
2023-04-18 02:00:00,4.178282637638242,292.2793485553099,267.2740410893359,104.59769587130644,0.0,61.87426,2194.41223,1730.99726,23.35545,0.0,41.21442,18.53471
2023-04-18 03:00:00,4.178282637638242,292.2793485553099,267.2740410893359,104.59769587130644,0.0,56.15822,2593.33399,1747.82252,16.94065,0.0,35.73878,19.40988
2023-04-18 04:00:00,3.3812101559297223,289.76661835305873,268.333552831429,52.29886088261374,0.0,40.80249,2163.54742,1780.82608,14.13348,0.0,32.54685,12.06804
2023-04-18 05:00:00,3.3812101559297223,289.76661835305873,268.333552831429,52.29886088261374,0.0,43.01502,2710.92372,1762.93302,27.11126,0.0,34.20919,3.3576
2023-04-18 06:00:00,3.3812101559297223,289.76661835305873,268.333552831429,52.29886088261374,0.0,39.62902,2573.14676,1791.90295,14.40115,0.0,35.66893,0.0
2023-04-18 07:00:00,3.120762104676266,287.82240688073387,268.8347083392512,0.0,0.0,35.9819,2354.02406,1831.66389,10.91466,0.0,35.39614,0.0
2023-04-18 08:00:00,3.120762104676266,287.82240688073387,268.8347083392512,0.0,0.0,31.06737,2408.66411,1857.356,0.0,13.48897,33.63109,0.78939
2023-04-18 09:00:00,3.120762104676266,287.82240688073387,268.8347083392512,0.0,0.0,43.0225,3540.5961,1866.46881,11.72526,12.11064,35.96677,0.96154
2023-04-18 10:00:00,2.845662932504725,285.5926613921637,268.929700283152,0.0,0.0,52.72203,2387.51882,1910.33935,15.33966,0.0,36.85694,0.0694
2023-04-18 11:00:00,2.845662932504725,285.5926613921637,268.929700283152,0.0,0.0,62.89138,2405.7714,1940.51983,16.25007,0.0,37.43012,0.0
2023-04-18 12:00:00,2.845662932504725,285.5926613921637,268.929700283152,0.0,0.0,68.85921,2500.20543,1929.59825,19.00388,0.0,35.41133,0.0
2023-04-18 13:00:00,3.421756093715624,289.0492360251156,267.92555612332933,129.08057251538315,0.0,69.86409,3033.35804,1930.22868,17.59183,38.08031,36.70703,0.0
2023-04-18 14:00:00,3.421756093715624,289.0492360251156,267.92555612332933,129.08057251538315,0.0,81.93091,2309.86498,1992.42502,24.86168,161.13687,35.39103,0.0
2023-04-18 15:00:00,3.421756093715624,289.0492360251156,267.92555612332933,129.08057251538315,0.0,88.79092,2952.51047,1984.32748,33.9225,268.48637,36.36678,0.5049
2023-04-18 16:00:00,6.167592813848185,293.6441255076505,267.2510412220581,427.489131788982,0.0,85.19464,3209.7248,2003.91852,34.64146,358.76741,36.23392,1.50341
2023-04-18 17:00:00,6.167592813848185,293.6441255076505,267.2510412220581,427.489131788982,0.0,77.67807,3070.21947,2003.00496,31.88773,424.15483,35.97225,0.0
2023-04-18 18:00:00,6.167592813848185,293.6441255076505,267.2510412220581,427.489131788982,0.0,71.38282,2472.99009,2053.72793,20.35905,455.79941,33.52859,0.0
2023-04-18 19:00:00,7.772951388032042,296.3052288685334,265.1403159152271,1007.4704986773928,0.0,55.74673,2219.98408,2086.30468,28.3684,498.43254,29.60384,2.1827
2023-04-18 20:00:00,7.772951388032042,296.3052288685334,265.1403159152271,1007.4704986773928,0.0,47.19513,2389.90527,2094.64503,40.26545,547.28705,29.97076,1.85105
2023-04-18 21:00:00,7.772951388032042,296.3052288685334,265.1403159152271,1007.4704986773928,0.0,45.56456,2258.95123,2122.68814,30.89499,593.73997,33.07592,1.10563
2023-04-18 22:00:00,8.072189206889764,295.5374852446532,263.909794398147,855.9435208262227,0.0,43.12067,2476.30493,2152.1205,24.88623,563.80622,33.38553,0.0
2023-04-18 23:00:00,8.072189206889764,295.5374852446532,263.909794398147,855.9435208262227,0.0,47.38386,2316.68529,2159.81839,25.19276,481.58041,32.64098,0.0
2023-04-19 00:00:00,8.072189206889764,295.5374852446532,263.909794398147,855.9435208262227,0.0,106.19275,2731.34193,1673.59491,8.52267,241.61318,37.72999,2.56764
2023-04-19 01:00:00,4.081025971177255,290.76196567631973,263.4563695187916,99.80594700013792,0.0,106.53245,2355.53916,1700.96074,17.02894,54.20198,38.50574,10.99507
2023-04-19 02:00:00,4.081025971177255,290.76196567631973,263.4563695187916,99.80594700013792,0.0,110.47641,2194.41223,1730.99726,23.35545,0.0,34.16761,18.47984
2023-04-19 03:00:00,4.081025971177255,290.76196567631973,263.4563695187916,99.80594700013792,0.0,106.32546,2593.33399,1747.82252,16.94065,0.0,29.50946,20.49342
2023-04-19 04:00:00,2.5327600246136512,288.3392348207055,263.5944393216768,49.90265127517013,0.0,95.07172,2163.54742,1780.82608,14.13348,0.0,26.84534,14.01971
2023-04-19 05:00:00,2.5327600246136512,288.3392348207055,263.5944393216768,49.90265127517013,0.0,98.54141,2710.92372,1762.93302,27.11126,0.0,28.32577,5.56016
2023-04-19 06:00:00,2.5327600246136512,288.3392348207055,263.5944393216768,49.90265127517013,0.0,95.13623,2573.14676,1791.90295,14.40115,0.0,29.69869,1.12032
2023-04-19 07:00:00,2.371554317101109,286.25835896767603,262.9408680767856,0.0,0.0,91.21173,2354.02406,1831.66389,10.91466,0.0,29.40416,0.0
2023-04-19 08:00:00,2.371554317101109,286.25835896767603,262.9408680767856,0.0,0.0,87.77971,2408.66411,1857.356,0.0,5.60964,28.11477,0.31855
2023-04-19 09:00:00,2.371554317101109,286.25835896767603,262.9408680767856,0.0,0.0,97.59253,3540.5961,1866.46881,11.72526,2.56482,30.13133,0.62197
2023-04-19 10:00:00,2.302914972136564,284.60515466868856,262.2314352707504,0.0,0.0,106.16163,2387.51882,1910.33935,15.33966,0.0,30.95093,0.17204
2023-04-19 11:00:00,2.302914972136564,284.60515466868856,262.2314352707504,0.0,0.0,113.96885,2405.7714,1940.51983,16.25007,0.0,31.61983,0.0
2023-04-19 12:00:00,2.302914972136564,284.60515466868856,262.2314352707504,0.0,0.0,117.85049,2500.20543,1929.59825,19.00388,6.19237,30.02915,0.0
2023-04-19 13:00:00,2.171234715600596,289.5527228331531,262.02986555559755,133.00443449394712,0.0,116.98374,3033.35804,1930.22868,17.59183,49.30574,30.97958,0.0
2023-04-19 14:00:00,2.171234715600596,289.5527228331531,262.02986555559755,133.00443449394712,0.0,124.98867,2309.86498,1992.42502,24.86168,167.05458,29.95891,0.0
2023-04-19 15:00:00,2.171234715600596,289.5527228331531,262.02986555559755,133.00443449394712,0.0,130.08385,2952.51047,1984.32748,33.9225,267.24591,30.51695,0.32424
2023-04-19 16:00:00,2.3694070782085976,294.68667231851464,261.44364526602385,433.4880045360094,0.0,126.04779,3209.7248,2003.91852,34.64146,349.42541,30.48277,1.46886
2023-04-19 17:00:00,2.3694070782085976,294.68667231851464,261.44364526602385,433.4880045360094,0.0,119.88668,3070.21947,2003.00496,31.88773,407.61627,30.17395,0.0
2023-04-19 18:00:00,2.3694070782085976,294.68667231851464,261.44364526602385,433.4880045360094,0.0,115.33577,2472.99009,2053.72793,20.35905,436.28684,28.42533,0.0
2023-04-19 19:00:00,3.584755936679576,297.8474961841377,261.44064459124576,1013.9718037756398,0.0,103.7579,2219.98408,2086.30468,28.3684,470.67563,25.4593,2.09834
2023-04-19 20:00:00,3.584755936679576,297.8474961841377,261.44064459124576,1013.9718037756398,0.0,96.56064,2389.90527,2094.64503,40.26545,508.82529,25.53123,1.90754
2023-04-19 21:00:00,3.584755936679576,297.8474961841377,261.44064459124576,1013.9718037756398,0.0,95.48405,2258.95123,2122.68814,30.89499,543.43078,28.26865,1.17412
2023-04-19 22:00:00,5.165814414598327,298.27308690190404,261.6550883855817,866.1050866843455,0.0,93.62355,2476.30493,2152.1205,24.88623,507.98229,28.52241,0.0
2023-04-19 23:00:00,5.165814414598327,298.27308690190404,261.6550883855817,866.1050866843455,0.0,99.10083,2316.68529,2159.81839,25.19276,428.05843,27.99268,0.0
2023-04-20 00:00:00,5.165814414598327,298.27308690190404,261.6550883855817,866.1050866843455,0.0,145.55276,2731.34193,1673.59491,8.52267,207.71719,10.42886,2.02232
2023-04-20 01:00:00,3.094024086507816,292.702628250696,262.2882670982068,121.3507047965609,0.0,147.42992,2355.53916,1700.96074,17.02894,45.38803,12.03962,10.94005
2023-04-20 02:00:00,3.094024086507816,292.702628250696,262.2882670982068,121.3507047965609,0.0,152.22589,2194.41223,1730.99726,23.35545,0.0,11.66715,19.42182
2023-04-20 03:00:00,3.094024086507816,292.702628250696,262.2882670982068,121.3507047965609,0.0,149.41936,2593.33399,1747.82252,16.94065,0.0,9.61926,22.55876
2023-04-20 04:00:00,2.559888827071252,290.2726846212579,262.49581291683654,60.675639285467575,0.0,141.68926,2163.54742,1780.82608,14.13348,0.0,8.64042,16.41282
2023-04-20 05:00:00,2.559888827071252,290.2726846212579,262.49581291683654,60.675639285467575,0.0,146.23885,2710.92372,1762.93302,27.11126,0.0,9.54001,7.57975
2023-04-20 06:00:00,2.559888827071252,290.2726846212579,262.49581291683654,60.675639285467575,0.0,142.81719,2573.14676,1791.90295,14.40115,0.0,10.63572,2.23126
2023-04-20 07:00:00,2.466668269350188,288.3940303624639,262.5739911855177,0.0,0.0,138.65441,2354.02406,1831.66389,10.91466,0.0,10.27179,0.0
2023-04-20 08:00:00,2.466668269350188,288.3940303624639,262.5739911855177,0.0,0.0,136.4959,2408.66411,1857.356,0.0,2.04934,10.50116,0.0
2023-04-20 09:00:00,2.466668269350188,288.3940303624639,262.5739911855177,0.0,0.0,144.46846,3540.5961,1866.46881,11.72526,0.0,11.49877,0.4093
2023-04-20 10:00:00,2.366944448348052,286.89906764716693,262.69388293174694,0.0,0.0,152.06649,2387.51882,1910.33935,15.33966,0.0,12.09307,0.32806
2023-04-20 11:00:00,2.366944448348052,286.89906764716693,262.69388293174694,0.0,0.0,157.84464,2405.7714,1940.51983,16.25007,0.0,13.06753,0.0
2023-04-20 12:00:00,2.366944448348052,286.89906764716693,262.69388293174694,0.0,0.0,159.93423,2500.20543,1929.59825,19.00388,10.00941,12.84385,0.0
2023-04-20 13:00:00,2.3070885455720407,292.1953813348281,263.5704926156982,133.89392570131412,0.0,157.45975,3033.35804,1930.22868,17.59183,51.76291,12.69185,0.0
2023-04-20 14:00:00,2.3070885455720407,292.1953813348281,263.5704926156982,133.89392570131412,0.0,161.9755,2309.86498,1992.42502,24.86168,159.50298,12.61415,0.0
2023-04-20 15:00:00,2.3070885455720407,292.1953813348281,263.5704926156982,133.89392570131412,0.0,165.55468,2952.51047,1984.32748,33.9225,251.15844,11.83846,0.60785
