UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-11-15 00:00:00,692.0,2910.0,3498.0,0.0,83.0,13.0,10.0
2023-11-15 01:00:00,773.0,3077.0,3497.0,29.0,45.0,17.0,10.0
2023-11-15 02:00:00,788.0,3118.0,3503.0,30.0,57.0,9.0,10.0
2023-11-15 03:00:00,788.0,3115.0,3523.0,0.0,56.0,2.0,10.0
2023-11-15 04:00:00,776.0,3146.0,3563.0,0.0,0.0,2.0,10.0
2023-11-15 05:00:00,772.0,3098.0,3595.0,0.0,0.0,2.0,5.0
2023-11-15 06:00:00,737.0,2955.0,3629.0,0.0,0.0,7.0,1.0
2023-11-15 07:00:00,713.0,2762.0,3657.0,0.0,0.0,6.0,0.0
2023-11-15 08:00:00,666.0,2347.0,3689.0,0.0,0.0,7.0,0.0
2023-11-15 09:00:00,711.0,2317.0,3719.0,0.0,0.0,27.0,0.0
2023-11-15 10:00:00,743.0,2224.0,3748.0,0.0,0.0,10.0,0.0
2023-11-15 11:00:00,713.0,2227.0,3776.0,0.0,0.0,0.0,0.0
2023-11-15 12:00:00,770.0,2141.0,3803.0,0.0,0.0,0.0,0.0
2023-11-15 13:00:00,730.0,2332.0,3830.0,0.0,0.0,1.0,0.0
2023-11-15 14:00:00,782.0,2568.0,3853.0,0.0,9.0,0.0,0.0
2023-11-15 15:00:00,791.0,2711.0,3872.0,0.0,44.0,0.0,0.0
2023-11-15 16:00:00,800.0,2738.0,3890.0,0.0,94.0,0.0,0.0
2023-11-15 17:00:00,775.0,2497.0,3906.0,0.0,193.0,0.0,0.0
2023-11-15 18:00:00,776.0,1985.0,3927.0,0.0,251.0,0.0,0.0
2023-11-15 19:00:00,798.0,2153.0,3943.0,0.0,226.0,0.0,0.0
2023-11-15 20:00:00,751.0,2361.0,3951.0,0.0,194.0,0.0,0.0
2023-11-15 21:00:00,740.0,2496.0,3943.0,0.0,245.0,0.0,0.0
2023-11-15 22:00:00,735.0,2625.0,3944.0,0.0,223.0,0.0,0.0
2023-11-15 23:00:00,739.0,2842.0,3949.0,0.0,96.0,0.0,0.0
