Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
42504,2023-11-07 00:00:00,285.43,483.0,2548.0,2645.0,0.0,149.0,88.0,9.0
42505,2023-11-07 01:00:00,317.14,683.0,2797.0,2638.0,0.0,6.0,79.0,10.0
42506,2023-11-07 02:00:00,327.68,788.0,2870.0,2645.0,0.0,7.0,65.0,10.0
42507,2023-11-07 03:00:00,325.87,773.0,2835.0,2646.0,0.0,8.0,58.0,10.0
42508,2023-11-07 04:00:00,326.01,779.0,2845.0,2647.0,0.0,0.0,76.0,10.0
42509,2023-11-07 05:00:00,320.94,734.0,2791.0,2648.0,0.0,0.0,77.0,10.0
42510,2023-11-07 06:00:00,317.64,712.0,2766.0,2650.0,0.0,0.0,81.0,1.0
42511,2023-11-07 07:00:00,292.64,553.0,2422.0,2649.0,0.0,0.0,93.0,0.0
42512,2023-11-07 08:00:00,278.86,482.0,2180.0,2650.0,0.0,0.0,52.0,0.0
42513,2023-11-07 09:00:00,274.53,443.0,2193.0,2654.0,0.0,0.0,66.0,0.0
42514,2023-11-07 10:00:00,259.7,338.0,2152.0,2654.0,0.0,0.0,111.0,0.0
42515,2023-11-07 11:00:00,257.57,329.0,2114.0,2656.0,0.0,0.0,98.0,0.0
42516,2023-11-07 12:00:00,253.88,328.0,2032.0,2656.0,0.0,0.0,95.0,0.0
42517,2023-11-07 13:00:00,257.54,331.0,2081.0,2656.0,0.0,0.0,72.0,0.0
42518,2023-11-07 14:00:00,273.93,411.0,2281.0,2657.0,0.0,7.0,75.0,0.0
42519,2023-11-07 15:00:00,263.95,427.0,2114.0,2658.0,0.0,102.0,92.0,0.0
42520,2023-11-07 16:00:00,234.43,429.0,1684.0,2654.0,94.0,277.0,85.0,0.0
42521,2023-11-07 17:00:00,234.16,429.0,1678.0,2652.0,89.0,282.0,87.0,0.0
42522,2023-11-07 18:00:00,232.57,429.0,1695.0,2654.0,94.0,312.0,112.0,0.0
42523,2023-11-07 19:00:00,252.99,431.0,2022.0,2650.0,0.0,297.0,96.0,0.0
42524,2023-11-07 20:00:00,259.02,428.0,2160.0,2642.0,0.0,289.0,99.0,0.0
42525,2023-11-07 21:00:00,258.68,429.0,2159.0,2641.0,0.0,297.0,102.0,0.0
42526,2023-11-07 22:00:00,263.52,430.0,2286.0,2641.0,0.0,310.0,99.0,0.0
42527,2023-11-07 23:00:00,267.64,455.0,2320.0,2638.0,0.0,299.0,104.0,1.0
