Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
37488,2023-04-12 00:00:00,270.39,0.0,2247.0,1274.0,231.0,466.0,9.0,0.0
37489,2023-04-12 01:00:00,317.72,0.0,3163.0,1269.0,230.0,325.0,5.0,2.0
37490,2023-04-12 02:00:00,355.24,0.0,3922.0,1270.0,232.0,62.0,13.0,23.0
37491,2023-04-12 03:00:00,362.01,0.0,4124.0,1273.0,231.0,10.0,27.0,25.0
37492,2023-04-12 04:00:00,362.06,0.0,4140.0,1274.0,230.0,10.0,31.0,24.0
37493,2023-04-12 05:00:00,360.92,0.0,4112.0,1273.0,230.0,0.0,27.0,1.0
37494,2023-04-12 06:00:00,357.81,0.0,3953.0,1277.0,232.0,0.0,12.0,2.0
37495,2023-04-12 07:00:00,349.59,0.0,3623.0,1279.0,231.0,0.0,5.0,0.0
37496,2023-04-12 08:00:00,340.11,0.0,3322.0,1280.0,231.0,0.0,15.0,0.0
37497,2023-04-12 09:00:00,333.33,0.0,3139.0,1280.0,230.0,0.0,29.0,0.0
37498,2023-04-12 10:00:00,328.79,0.0,3021.0,1280.0,232.0,0.0,34.0,0.0
37499,2023-04-12 11:00:00,327.27,0.0,2976.0,1280.0,231.0,0.0,35.0,1.0
37500,2023-04-12 12:00:00,328.4,0.0,2978.0,1280.0,231.0,0.0,28.0,8.0
37501,2023-04-12 13:00:00,332.26,0.0,3090.0,1283.0,231.0,0.0,28.0,10.0
37502,2023-04-12 14:00:00,319.41,0.0,2926.0,1283.0,231.0,79.0,48.0,0.0
37503,2023-04-12 15:00:00,302.83,0.0,2894.0,1283.0,232.0,362.0,36.0,0.0
37504,2023-04-12 16:00:00,294.89,0.0,2839.0,1281.0,230.0,491.0,23.0,0.0
37505,2023-04-12 17:00:00,293.82,0.0,2880.0,1281.0,231.0,508.0,54.0,0.0
37506,2023-04-12 18:00:00,293.4,0.0,2894.0,1282.0,231.0,499.0,78.0,0.0
37507,2023-04-12 19:00:00,282.24,0.0,2647.0,1277.0,230.0,508.0,92.0,0.0
37508,2023-04-12 20:00:00,288.68,0.0,2759.0,1278.0,231.0,459.0,104.0,0.0
37509,2023-04-12 21:00:00,299.09,0.0,2942.0,1277.0,231.0,403.0,101.0,0.0
37510,2023-04-12 22:00:00,297.96,0.0,2751.0,1276.0,231.0,284.0,100.0,1.0
37511,2023-04-12 23:00:00,298.72,0.0,2667.0,1277.0,230.0,221.0,86.0,0.0
