Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
40056,2023-07-28 00:00:00,235.48,1067.0,3904.0,3802.0,182.0,552.0,71.0,0.0
40057,2023-07-28 01:00:00,238.6,1092.0,3816.0,3799.0,183.0,493.0,13.0,0.0
40058,2023-07-28 02:00:00,246.03,1119.0,3803.0,3757.0,183.0,301.0,13.0,0.0
40059,2023-07-28 03:00:00,249.27,1117.0,3773.0,3751.0,182.0,163.0,20.0,0.0
40060,2023-07-28 04:00:00,244.36,1040.0,3671.0,3755.0,183.0,142.0,2.0,0.0
40061,2023-07-28 05:00:00,247.25,1030.0,3398.0,3770.0,40.0,10.0,3.0,0.0
40062,2023-07-28 06:00:00,248.42,1120.0,3197.0,3798.0,37.0,35.0,1.0,0.0
40063,2023-07-28 07:00:00,247.89,1119.0,3135.0,3809.0,37.0,0.0,10.0,0.0
40064,2023-07-28 08:00:00,247.15,1107.0,3064.0,3813.0,3.0,0.0,4.0,0.0
40065,2023-07-28 09:00:00,244.64,1047.0,3141.0,3810.0,0.0,0.0,5.0,0.0
40066,2023-07-28 10:00:00,237.2,950.0,3074.0,3811.0,0.0,0.0,4.0,0.0
40067,2023-07-28 11:00:00,235.39,1026.0,2690.0,3825.0,0.0,0.0,0.0,0.0
40068,2023-07-28 12:00:00,238.24,1087.0,2628.0,3834.0,0.0,0.0,0.0,0.0
40069,2023-07-28 13:00:00,243.85,1170.0,2595.0,3819.0,0.0,0.0,0.0,0.0
40070,2023-07-28 14:00:00,230.4,1028.0,2433.0,3837.0,0.0,0.0,0.0,0.0
40071,2023-07-28 15:00:00,230.2,1084.0,2210.0,3837.0,0.0,0.0,0.0,0.0
40072,2023-07-28 16:00:00,231.93,1151.0,2075.0,3816.0,3.0,37.0,0.0,0.0
40073,2023-07-28 17:00:00,228.32,1155.0,2107.0,3818.0,3.0,176.0,0.0,0.0
40074,2023-07-28 18:00:00,234.71,1183.0,2433.0,3813.0,3.0,234.0,0.0,0.0
40075,2023-07-28 19:00:00,237.71,1204.0,2684.0,3805.0,1.0,333.0,0.0,0.0
40076,2023-07-28 20:00:00,243.81,1252.0,3030.0,3803.0,3.0,413.0,0.0,0.0
40077,2023-07-28 21:00:00,248.83,1269.0,3354.0,3805.0,9.0,420.0,6.0,0.0
40078,2023-07-28 22:00:00,252.94,1274.0,3758.0,3799.0,37.0,425.0,32.0,0.0
40079,2023-07-28 23:00:00,247.81,1275.0,3699.0,3804.0,37.0,603.0,15.0,0.0
