UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-07-09 00:00:00,761.0,3875.0,3962.0,38.0,451.0,54.0,0.0
2023-07-09 01:00:00,763.0,4104.0,3961.0,53.0,401.0,52.0,1.0
2023-07-09 02:00:00,760.0,4502.0,3961.0,186.0,202.0,40.0,19.0
2023-07-09 03:00:00,718.0,4365.0,3963.0,204.0,21.0,32.0,0.0
2023-07-09 04:00:00,732.0,4261.0,3964.0,204.0,0.0,31.0,0.0
2023-07-09 05:00:00,645.0,4089.0,3960.0,203.0,0.0,32.0,4.0
2023-07-09 06:00:00,659.0,3545.0,3968.0,205.0,0.0,23.0,0.0
2023-07-09 07:00:00,514.0,3553.0,3971.0,204.0,0.0,21.0,0.0
2023-07-09 08:00:00,381.0,3420.0,3986.0,39.0,0.0,26.0,0.0
2023-07-09 09:00:00,308.0,3236.0,3978.0,7.0,0.0,29.0,0.0
2023-07-09 10:00:00,305.0,3112.0,3990.0,6.0,0.0,30.0,0.0
2023-07-09 11:00:00,305.0,3026.0,3986.0,7.0,0.0,27.0,0.0
2023-07-09 12:00:00,305.0,2974.0,3994.0,6.0,0.0,21.0,0.0
2023-07-09 13:00:00,305.0,2948.0,3990.0,5.0,5.0,10.0,0.0
2023-07-09 14:00:00,305.0,2567.0,4004.0,7.0,190.0,5.0,0.0
2023-07-09 15:00:00,305.0,2497.0,3994.0,0.0,403.0,1.0,0.0
2023-07-09 16:00:00,304.0,2042.0,3987.0,0.0,331.0,0.0,0.0
2023-07-09 17:00:00,306.0,2335.0,3993.0,0.0,337.0,0.0,0.0
2023-07-09 18:00:00,308.0,2692.0,3973.0,0.0,331.0,0.0,0.0
2023-07-09 19:00:00,362.0,2910.0,3988.0,0.0,330.0,1.0,0.0
2023-07-09 20:00:00,444.0,3176.0,3988.0,5.0,333.0,9.0,0.0
2023-07-09 21:00:00,529.0,3298.0,3986.0,37.0,467.0,5.0,0.0
2023-07-09 22:00:00,545.0,3785.0,3962.0,37.0,462.0,3.0,0.0
2023-07-09 23:00:00,595.0,3997.0,3971.0,38.0,459.0,8.0,0.0
