Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
39000,2023-06-14 00:00:00,202.85,305.0,2184.0,3811.0,40.0,510.0,2.0,0.0
39001,2023-06-14 01:00:00,226.13,327.0,2689.0,3805.0,44.0,439.0,5.0,1.0
39002,2023-06-14 02:00:00,261.06,307.0,3756.0,3809.0,188.0,211.0,11.0,23.0
39003,2023-06-14 03:00:00,274.92,313.0,4070.0,3809.0,188.0,22.0,11.0,25.0
39004,2023-06-14 04:00:00,273.6,307.0,4038.0,3816.0,187.0,0.0,26.0,24.0
39005,2023-06-14 05:00:00,266.97,305.0,3859.0,3829.0,187.0,0.0,40.0,6.0
39006,2023-06-14 06:00:00,268.97,305.0,3958.0,3827.0,186.0,0.0,54.0,0.0
39007,2023-06-14 07:00:00,297.65,305.0,5040.0,3861.0,41.0,0.0,51.0,0.0
39008,2023-06-14 08:00:00,263.44,304.0,3687.0,3915.0,41.0,0.0,41.0,0.0
39009,2023-06-14 09:00:00,257.95,304.0,3487.0,3949.0,8.0,0.0,28.0,0.0
39010,2023-06-14 10:00:00,232.34,305.0,2730.0,3972.0,7.0,0.0,27.0,0.0
39011,2023-06-14 11:00:00,223.9,305.0,2528.0,4009.0,7.0,0.0,17.0,0.0
39012,2023-06-14 12:00:00,226.17,305.0,2583.0,4013.0,7.0,0.0,8.0,0.0
39013,2023-06-14 13:00:00,227.56,305.0,2626.0,4007.0,7.0,21.0,4.0,0.0
39014,2023-06-14 14:00:00,199.87,305.0,2092.0,4023.0,7.0,252.0,0.0,0.0
39015,2023-06-14 15:00:00,156.37,304.0,1291.0,4021.0,7.0,458.0,0.0,0.0
39016,2023-06-14 16:00:00,142.8,305.0,1059.0,4001.0,7.0,512.0,0.0,0.0
39017,2023-06-14 17:00:00,142.8,305.0,1061.0,3998.0,7.0,523.0,0.0,0.0
39018,2023-06-14 18:00:00,146.55,305.0,1122.0,3995.0,0.0,523.0,1.0,0.0
39019,2023-06-14 19:00:00,153.1,305.0,1241.0,3995.0,4.0,526.0,3.0,0.0
39020,2023-06-14 20:00:00,171.85,305.0,1607.0,4007.0,6.0,525.0,6.0,0.0
39021,2023-06-14 21:00:00,188.11,305.0,1962.0,4009.0,7.0,522.0,18.0,0.0
39022,2023-06-14 22:00:00,200.82,305.0,2273.0,4009.0,7.0,529.0,29.0,0.0
39023,2023-06-14 23:00:00,203.55,305.0,2367.0,4009.0,7.0,544.0,55.0,0.0
