Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
41520,2023-09-27 00:00:00,208.0,894.0,3013.0,7561.0,0.0,88.0,0.0,69.0,282.0,0.0,221.0
41521,2023-09-27 01:00:00,202.85,748.0,3102.0,7563.0,0.0,88.0,0.0,64.0,281.0,0.0,224.0
41522,2023-09-27 02:00:00,201.05,751.0,3049.0,7565.0,0.0,88.0,0.0,94.0,277.0,0.0,220.0
41523,2023-09-27 03:00:00,201.79,751.0,3093.0,7567.0,0.0,88.0,0.0,109.0,277.0,0.0,219.0
41524,2023-09-27 04:00:00,204.94,747.0,3226.0,7565.0,0.0,86.0,59.0,90.0,304.0,0.0,233.0
41525,2023-09-27 05:00:00,194.66,744.0,3364.0,7553.0,0.0,85.0,1275.0,39.0,314.0,0.0,242.0
41526,2023-09-27 06:00:00,159.23,740.0,2874.0,7548.0,0.0,71.0,4177.0,18.0,320.0,0.0,256.0
41527,2023-09-27 07:00:00,139.97,744.0,2711.0,7551.0,0.0,67.0,7135.0,3.0,311.0,0.0,302.0
41528,2023-09-27 08:00:00,131.62,743.0,2711.0,7559.0,0.0,68.0,8946.0,2.0,279.0,0.0,310.0
41529,2023-09-27 09:00:00,125.55,743.0,2598.0,7559.0,0.0,68.0,10026.0,3.0,282.0,1.0,315.0
41530,2023-09-27 10:00:00,124.25,746.0,2541.0,7560.0,0.0,83.0,10310.0,0.0,291.0,4.0,339.0
41531,2023-09-27 11:00:00,119.99,743.0,2232.0,7553.0,0.0,96.0,10058.0,2.0,297.0,1.0,346.0
41532,2023-09-27 12:00:00,125.65,739.0,2335.0,7573.0,0.0,100.0,8967.0,0.0,295.0,0.0,347.0
41533,2023-09-27 13:00:00,137.96,733.0,2657.0,7577.0,0.0,100.0,7279.0,0.0,297.0,0.0,320.0
41534,2023-09-27 14:00:00,160.16,741.0,3043.0,7580.0,0.0,100.0,4593.0,0.0,297.0,0.0,282.0
41535,2023-09-27 15:00:00,188.7,747.0,3199.0,7571.0,0.0,100.0,1567.0,6.0,318.0,0.0,258.0
41536,2023-09-27 16:00:00,206.82,747.0,3280.0,7568.0,0.0,100.0,94.0,20.0,328.0,0.0,238.0
41537,2023-09-27 17:00:00,209.71,754.0,3361.0,7567.0,0.0,100.0,0.0,33.0,331.0,0.0,229.0
41538,2023-09-27 18:00:00,202.27,750.0,3092.0,7558.0,0.0,100.0,0.0,88.0,333.0,0.0,222.0
41539,2023-09-27 19:00:00,202.65,733.0,3161.0,7566.0,0.0,100.0,0.0,115.0,334.0,0.0,226.0
41540,2023-09-27 20:00:00,203.51,729.0,3183.0,7571.0,0.0,98.0,0.0,67.0,333.0,0.0,222.0
41541,2023-09-27 21:00:00,194.56,730.0,2803.0,7568.0,0.0,82.0,0.0,57.0,330.0,0.0,217.0
41542,2023-09-27 22:00:00,195.88,734.0,2848.0,7571.0,0.0,76.0,0.0,33.0,299.0,0.0,209.0
41543,2023-09-27 23:00:00,195.52,730.0,2837.0,7571.0,0.0,76.0,0.0,25.0,300.0,0.0,209.0
