Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
36816,2023-03-15 00:00:00,180.98,1356.0,1913.0,5459.0,0.0,24.0,0.0,1001.0,499.0,0.0,297.0
36817,2023-03-15 01:00:00,173.18,1243.0,1951.0,5584.0,0.0,24.0,0.0,1005.0,494.0,0.0,292.0
36818,2023-03-15 02:00:00,160.87,1041.0,2029.0,5693.0,0.0,24.0,0.0,1055.0,497.0,0.0,293.0
36819,2023-03-15 03:00:00,161.43,997.0,2417.0,6040.0,0.0,24.0,0.0,1010.0,491.0,0.0,291.0
36820,2023-03-15 04:00:00,173.5,1161.0,2916.0,6373.0,0.0,24.0,0.0,1004.0,495.0,0.0,289.0
36821,2023-03-15 05:00:00,195.8,1243.0,4139.0,6315.0,0.0,24.0,68.0,938.0,510.0,0.0,305.0
36822,2023-03-15 06:00:00,202.94,1398.0,4619.0,6252.0,0.0,24.0,429.0,993.0,519.0,0.0,315.0
36823,2023-03-15 07:00:00,189.04,1454.0,4157.0,6608.0,0.0,24.0,856.0,1025.0,519.0,0.0,324.0
36824,2023-03-15 08:00:00,180.7,1491.0,3973.0,6882.0,0.0,24.0,1185.0,1059.0,525.0,0.0,336.0
36825,2023-03-15 09:00:00,178.84,1459.0,4357.0,6842.0,0.0,24.0,1626.0,1166.0,527.0,0.0,355.0
36826,2023-03-15 10:00:00,171.16,1551.0,4026.0,6889.0,0.0,24.0,2287.0,1188.0,524.0,0.0,381.0
36827,2023-03-15 11:00:00,142.65,1465.0,2548.0,7098.0,0.0,24.0,2821.0,1174.0,521.0,0.0,408.0
36828,2023-03-15 12:00:00,139.59,1382.0,2458.0,7138.0,0.0,24.0,2626.0,1184.0,525.0,0.0,416.0
36829,2023-03-15 13:00:00,159.72,1363.0,3612.0,7182.0,0.0,24.0,2035.0,1181.0,514.0,0.0,407.0
36830,2023-03-15 14:00:00,164.49,1440.0,3544.0,7462.0,0.0,24.0,1415.0,1174.0,519.0,0.0,382.0
36831,2023-03-15 15:00:00,173.96,1456.0,3577.0,7462.0,0.0,24.0,657.0,1096.0,515.0,0.0,355.0
36832,2023-03-15 16:00:00,190.75,1591.0,3922.0,7475.0,0.0,24.0,154.0,891.0,510.0,0.0,308.0
36833,2023-03-15 17:00:00,194.67,1590.0,4061.0,7612.0,0.0,24.0,0.0,722.0,505.0,0.0,301.0
36834,2023-03-15 18:00:00,195.25,1549.0,4211.0,7631.0,0.0,24.0,0.0,668.0,502.0,0.0,296.0
36835,2023-03-15 19:00:00,196.44,1588.0,4109.0,7570.0,0.0,24.0,0.0,648.0,507.0,0.0,292.0
36836,2023-03-15 20:00:00,194.28,1578.0,3884.0,7576.0,0.0,24.0,0.0,584.0,504.0,0.0,296.0
36837,2023-03-15 21:00:00,178.77,1543.0,2875.0,7654.0,0.0,24.0,0.0,567.0,492.0,0.0,291.0
36838,2023-03-15 22:00:00,170.56,1559.0,2226.0,7631.0,0.0,24.0,0.0,524.0,504.0,0.0,292.0
36839,2023-03-15 23:00:00,169.23,1512.0,2304.0,7643.0,0.0,24.0,0.0,559.0,479.0,0.0,289.0
