UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-06-29 00:00:00,680.0,2063.0,6535.0,0.0,152.0,0.0,58.0,459.0,0.0,109.0
2023-06-29 01:00:00,691.0,2080.0,6532.0,0.0,152.0,0.0,142.0,447.0,0.0,113.0
2023-06-29 02:00:00,685.0,1991.0,6529.0,0.0,152.0,4.0,252.0,440.0,0.0,108.0
2023-06-29 03:00:00,693.0,1839.0,6536.0,0.0,152.0,287.0,292.0,390.0,0.0,110.0
2023-06-29 04:00:00,715.0,1937.0,6543.0,0.0,146.0,1172.0,231.0,372.0,0.0,123.0
2023-06-29 05:00:00,782.0,2164.0,6545.0,0.0,125.0,3392.0,96.0,376.0,0.0,134.0
2023-06-29 06:00:00,797.0,1665.0,6544.0,0.0,124.0,5725.0,58.0,375.0,0.0,153.0
2023-06-29 07:00:00,804.0,1714.0,6544.0,0.0,124.0,7638.0,64.0,374.0,0.0,197.0
2023-06-29 08:00:00,777.0,1829.0,6538.0,0.0,124.0,9406.0,88.0,376.0,0.0,201.0
2023-06-29 09:00:00,660.0,1981.0,6541.0,0.0,124.0,9545.0,112.0,376.0,0.0,210.0
2023-06-29 10:00:00,648.0,1704.0,6543.0,0.0,126.0,9383.0,86.0,376.0,0.0,235.0
2023-06-29 11:00:00,655.0,1315.0,6538.0,0.0,141.0,8646.0,56.0,368.0,0.0,244.0
2023-06-29 12:00:00,665.0,1615.0,6537.0,0.0,154.0,8305.0,29.0,364.0,0.0,240.0
2023-06-29 13:00:00,656.0,1540.0,6543.0,0.0,149.0,7905.0,6.0,366.0,0.0,212.0
2023-06-29 14:00:00,664.0,1267.0,6541.0,0.0,148.0,6700.0,1.0,384.0,0.0,174.0
2023-06-29 15:00:00,768.0,1324.0,6540.0,0.0,154.0,4737.0,1.0,440.0,0.0,154.0
2023-06-29 16:00:00,806.0,1587.0,6539.0,0.0,154.0,2288.0,5.0,461.0,0.0,134.0
2023-06-29 17:00:00,812.0,1819.0,6532.0,0.0,152.0,612.0,18.0,469.0,0.0,119.0
2023-06-29 18:00:00,870.0,1839.0,6535.0,0.0,153.0,81.0,24.0,468.0,0.0,120.0
2023-06-29 19:00:00,869.0,1955.0,6540.0,0.0,152.0,0.0,68.0,469.0,0.0,120.0
2023-06-29 20:00:00,858.0,2044.0,6544.0,0.0,152.0,0.0,105.0,468.0,0.0,116.0
2023-06-29 21:00:00,830.0,2108.0,6540.0,0.0,152.0,0.0,188.0,461.0,0.0,113.0
2023-06-29 22:00:00,849.0,2074.0,6544.0,0.0,152.0,0.0,285.0,461.0,0.0,113.0
2023-06-29 23:00:00,788.0,1956.0,6541.0,0.0,152.0,0.0,300.0,458.0,0.0,114.0
