datetime,avg_hydro_production_forecast
2023-06-27T00:00:00.000000000,103.068
2023-06-27T01:00:00.000000000,99.64414
2023-06-27T02:00:00.000000000,98.63866
2023-06-27T03:00:00.000000000,98.0759
2023-06-27T04:00:00.000000000,99.36441
2023-06-27T05:00:00.000000000,99.51847
2023-06-27T06:00:00.000000000,98.3777
2023-06-27T07:00:00.000000000,99.25609
2023-06-27T08:00:00.000000000,100.66132
2023-06-27T09:00:00.000000000,100.54057
2023-06-27T10:00:00.000000000,99.68237
2023-06-27T11:00:00.000000000,100.52531
2023-06-27T12:00:00.000000000,96.02811
2023-06-27T13:00:00.000000000,94.35576
2023-06-27T14:00:00.000000000,94.39434
2023-06-27T15:00:00.000000000,94.32052
2023-06-27T16:00:00.000000000,92.81019
2023-06-27T17:00:00.000000000,92.63604
2023-06-27T18:00:00.000000000,91.84061
2023-06-27T19:00:00.000000000,93.79602
2023-06-27T20:00:00.000000000,93.89027
2023-06-27T21:00:00.000000000,93.31445
2023-06-27T22:00:00.000000000,92.93627
2023-06-27T23:00:00.000000000,94.68043
2023-06-28T00:00:00.000000000,100.07898
2023-06-28T01:00:00.000000000,97.28602
2023-06-28T02:00:00.000000000,96.96481
2023-06-28T03:00:00.000000000,96.84092
2023-06-28T04:00:00.000000000,98.45207
2023-06-28T05:00:00.000000000,98.86351
2023-06-28T06:00:00.000000000,97.77269
2023-06-28T07:00:00.000000000,98.51012
2023-06-28T08:00:00.000000000,99.60041
2023-06-28T09:00:00.000000000,99.07141
2023-06-28T10:00:00.000000000,97.69988
2023-06-28T11:00:00.000000000,97.98654
2023-06-28T12:00:00.000000000,92.93892
2023-06-28T13:00:00.000000000,90.5491
2023-06-28T14:00:00.000000000,89.94827
2023-06-28T15:00:00.000000000,89.52513
2023-06-28T16:00:00.000000000,87.77194
2023-06-28T17:00:00.000000000,87.39482
2023-06-28T18:00:00.000000000,86.50083
2023-06-28T19:00:00.000000000,88.41381
2023-06-28T20:00:00.000000000,88.69835
2023-06-28T21:00:00.000000000,88.53432
2023-06-28T22:00:00.000000000,88.65775
2023-06-28T23:00:00.000000000,90.93887
2023-06-29T00:00:00.000000000,97.55587
2023-06-29T01:00:00.000000000,95.07514
2023-06-29T02:00:00.000000000,94.96469
2023-06-29T03:00:00.000000000,94.93933
2023-06-29T04:00:00.000000000,96.50062
2023-06-29T05:00:00.000000000,96.87006
2023-06-29T06:00:00.000000000,95.63296
2023-06-29T07:00:00.000000000,96.132
2023-06-29T08:00:00.000000000,96.89182
2023-06-29T09:00:00.000000000,96.0683
2023-06-29T10:00:00.000000000,94.403
2023-06-29T11:00:00.000000000,94.3578
2023-06-29T12:00:00.000000000,89.1453
2023-06-29T13:00:00.000000000,86.50944
2023-06-29T14:00:00.000000000,85.68957
2023-06-29T15:00:00.000000000,85.20746
2023-06-29T16:00:00.000000000,83.50888
2023-06-29T17:00:00.000000000,83.17702
2023-06-29T18:00:00.000000000,82.41345
2023-06-29T19:00:00.000000000,84.41781
2023-06-29T20:00:00.000000000,84.93445
2023-06-29T21:00:00.000000000,85.09096
2023-06-29T22:00:00.000000000,85.54852
2023-06-29T23:00:00.000000000,88.08344
2023-06-30T00:00:00.000000000,95.85868
2023-06-30T01:00:00.000000000,93.50681
2023-06-30T02:00:00.000000000,93.4452
2023-06-30T03:00:00.000000000,93.42712
2023-06-30T04:00:00.000000000,94.91154
2023-06-30T05:00:00.000000000,95.22513
2023-06-30T06:00:00.000000000,93.90093
2023-06-30T07:00:00.000000000,94.26918
2023-06-30T08:00:00.000000000,94.86258
2023-06-30T09:00:00.000000000,93.91344
2023-06-30T10:00:00.000000000,92.13563
2023-06-30T11:00:00.000000000,91.95142
2023-06-30T12:00:00.000000000,86.72225
2023-06-30T13:00:00.000000000,84.02819
2023-06-30T14:00:00.000000000,83.15154
2023-06-30T15:00:00.000000000,82.6739
2023-06-30T16:00:00.000000000,81.04468
2023-06-30T17:00:00.000000000,80.7666
2023-06-30T18:00:00.000000000,80.10253
2023-06-30T19:00:00.000000000,82.15995
2023-06-30T20:00:00.000000000,82.79465
2023-06-30T21:00:00.000000000,83.09828
2023-06-30T22:00:00.000000000,83.70183
2023-06-30T23:00:00.000000000,86.31786
