UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2019-01-01 00:00:00,494.0,2179.0,0.0,0.0,2.0,166.0,149.0,490.0
2019-01-01 01:00:00,515.0,2456.0,0.0,0.0,2.0,7.0,148.0,493.0
2019-01-01 02:00:00,549.0,2689.0,0.0,0.0,2.0,0.0,148.0,496.0
2019-01-01 03:00:00,551.0,2629.0,0.0,0.0,2.0,0.0,143.0,496.0
2019-01-01 04:00:00,550.0,2504.0,0.0,0.0,2.0,0.0,146.0,500.0
2019-01-01 05:00:00,555.0,2243.0,0.0,0.0,2.0,0.0,140.0,498.0
2019-01-01 06:00:00,619.0,2076.0,0.0,0.0,2.0,0.0,141.0,502.0
2019-01-01 07:00:00,591.0,2321.0,0.0,0.0,2.0,0.0,125.0,497.0
2019-01-01 08:00:00,580.0,2307.0,0.0,0.0,2.0,0.0,29.0,501.0
2019-01-01 09:00:00,541.0,2311.0,0.0,0.0,2.0,0.0,40.0,507.0
2019-01-01 10:00:00,519.0,2199.0,0.0,0.0,2.0,0.0,59.0,499.0
2019-01-01 11:00:00,518.0,2216.0,0.0,0.0,2.0,0.0,89.0,498.0
2019-01-01 12:00:00,517.0,2309.0,0.0,0.0,2.0,0.0,85.0,486.0
2019-01-01 13:00:00,519.0,2279.0,0.0,0.0,1.0,0.0,70.0,491.0
2019-01-01 14:00:00,537.0,2234.0,0.0,0.0,0.0,0.0,73.0,492.0
2019-01-01 15:00:00,541.0,2271.0,0.0,0.0,0.0,0.0,66.0,499.0
2019-01-01 16:00:00,552.0,2446.0,0.0,0.0,1.0,84.0,69.0,500.0
2019-01-01 17:00:00,500.0,2020.0,0.0,0.0,1.0,290.0,65.0,489.0
2019-01-01 18:00:00,459.0,1731.0,0.0,0.0,2.0,379.0,88.0,482.0
2019-01-01 19:00:00,461.0,1715.0,0.0,0.0,2.0,404.0,81.0,480.0
2019-01-01 20:00:00,462.0,1687.0,0.0,0.0,2.0,395.0,72.0,477.0
2019-01-01 21:00:00,462.0,1696.0,0.0,0.0,2.0,399.0,51.0,476.0
2019-01-01 22:00:00,462.0,1681.0,0.0,0.0,2.0,419.0,45.0,476.0
