UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-11-27 00:00:00,1184.0,24552.0,24264.0,200.0,20584.0,40.0,18176.0,2496.0,0.0,312.0
2023-11-27 01:00:00,1184.0,22920.0,24264.0,204.0,19508.0,40.0,20692.0,2484.0,0.0,320.0
2023-11-27 02:00:00,1184.0,22184.0,24268.0,188.0,19372.0,32.0,22696.0,2400.0,0.0,324.0
2023-11-27 03:00:00,1184.0,22300.0,24264.0,208.0,19124.0,32.0,24528.0,2352.0,0.0,320.0
2023-11-27 04:00:00,1184.0,23432.0,24260.0,208.0,19464.0,32.0,25580.0,2396.0,0.0,324.0
2023-11-27 05:00:00,1184.0,27284.0,24260.0,200.0,19280.0,32.0,26612.0,2444.0,0.0,328.0
2023-11-27 06:00:00,1184.0,30284.0,24268.0,240.0,22656.0,104.0,27272.0,2508.0,0.0,340.0
2023-11-27 07:00:00,1248.0,33344.0,24264.0,248.0,24812.0,812.0,27776.0,2540.0,0.0,336.0
2023-11-27 08:00:00,1264.0,32532.0,24268.0,248.0,24524.0,10140.0,27688.0,2532.0,0.0,324.0
2023-11-27 09:00:00,1388.0,27528.0,24256.0,228.0,21808.0,22632.0,27096.0,2360.0,0.0,320.0
2023-11-27 10:00:00,1604.0,24904.0,24256.0,228.0,22268.0,26340.0,28764.0,2268.0,0.0,304.0
2023-11-27 11:00:00,1616.0,23600.0,24260.0,224.0,19396.0,30224.0,31924.0,2116.0,0.0,328.0
2023-11-27 12:00:00,1616.0,22296.0,24256.0,224.0,17336.0,32664.0,35008.0,2364.0,0.0,336.0
2023-11-27 13:00:00,1616.0,21904.0,24256.0,212.0,14996.0,33760.0,37824.0,2412.0,0.0,348.0
2023-11-27 14:00:00,1616.0,24304.0,24256.0,208.0,13728.0,32248.0,40284.0,2480.0,0.0,332.0
2023-11-27 15:00:00,1616.0,28332.0,24268.0,228.0,15688.0,22972.0,41504.0,2396.0,0.0,344.0
2023-11-27 16:00:00,1616.0,31668.0,24264.0,264.0,19764.0,6996.0,44016.0,2504.0,0.0,344.0
2023-11-27 17:00:00,1552.0,33460.0,24268.0,272.0,22744.0,1552.0,46124.0,2556.0,0.0,364.0
2023-11-27 18:00:00,1404.0,32244.0,24272.0,260.0,22004.0,1368.0,46196.0,2592.0,0.0,372.0
2023-11-27 19:00:00,1292.0,31448.0,24268.0,272.0,22728.0,916.0,44596.0,2624.0,0.0,368.0
2023-11-27 20:00:00,1216.0,31900.0,24272.0,252.0,23792.0,120.0,43188.0,2664.0,0.0,360.0
2023-11-27 21:00:00,1216.0,27732.0,24272.0,244.0,21492.0,112.0,43540.0,2564.0,0.0,352.0
2023-11-27 22:00:00,1216.0,21596.0,24272.0,220.0,18588.0,112.0,44212.0,2472.0,0.0,316.0
2023-11-27 23:00:00,1216.0,17084.0,24272.0,136.0,17732.0,40.0,45588.0,2412.0,0.0,320.0
