UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-07-02 00:00:00,2024-07-17 00:00:00,3.1,2.321652354153298,289.9515392517379,286.8825288082232,1.611418482070551,0.2171064404834151,1110.9306,2149.42817,6454.52308,0.00366,160.45092,0.0,231.00001,304.72966,0.0,147.17947
2023-07-02 01:00:00,2024-07-17 00:00:00,3.1,1.864085658295345,289.0378378513599,286.0330762327569,0.0918191265552966,0.0627316649240243,1109.57028,2197.90313,6468.94428,0.02289,159.62046,0.0,218.00001,311.63633,0.00254,155.15444
2023-07-02 02:00:00,2024-07-17 00:00:00,3.1,1.864085658295345,289.0378378513599,286.0330762327569,0.0918191265552966,0.0627316649240243,1085.39241,2261.78154,6488.45191,0.01199,156.63557,0.0,209.0,302.60331,0.02629,167.18213
2023-07-02 03:00:00,2024-07-17 00:00:00,3.1,1.864085658295345,289.0378378513599,286.0330762327569,0.0918191265552966,0.0627316649240243,1074.69114,2304.87129,6495.35086,0.01051,155.85529,175.99999,204.0,299.27434,0.02803,179.34102
2023-07-02 04:00:00,2024-07-17 00:00:00,3.1,1.6896816402694097,292.96065774995594,287.66882121248835,72.6178541500044,0.0883738219002512,1077.27408,2354.18543,6490.42178,0.01335,155.79448,1003.0,204.0,295.41635,0.02495,199.82914
2023-07-02 05:00:00,2024-07-17 00:00:00,3.1,1.6896816402694097,292.96065774995594,287.66882121248835,72.6178541500044,0.0883738219002512,1086.79057,2475.47346,6462.99984,0.03118,158.31825,2662.00008,223.0,296.78541,0.03395,216.69023
2023-07-02 06:00:00,2024-07-17 00:00:00,3.1,1.6896816402694097,292.96065774995594,287.66882121248835,72.6178541500044,0.0883738219002512,1076.03174,2556.58987,6437.96087,0.00232,160.82095,4760.00001,279.99999,301.32575,0.02792,225.3358
2023-07-02 07:00:00,2024-07-17 00:00:00,3.1,2.4377413708125752,296.87867734660927,286.91450721580145,527.9750391508808,0.0135979181793967,1086.84617,2599.30218,6396.32678,0.0,158.33146,6629.00018,337.00001,322.09995,0.01986,231.91197
2023-07-02 08:00:00,2024-07-17 00:00:00,3.1,2.4377413708125752,296.87867734660927,286.91450721580145,527.9750391508808,0.0135979181793967,1095.35683,2599.79365,6387.98135,0.0,154.76785,7862.9998,346.0,320.53607,0.02302,244.10174
2023-07-02 09:00:00,2024-07-17 00:00:00,3.1,2.4377413708125752,296.87867734660927,286.91450721580145,527.9750391508808,0.0135979181793967,1083.73137,2603.64037,6387.65706,0.00455,154.53105,8424.00004,350.00001,309.58668,0.00696,246.60922
2023-07-02 10:00:00,2024-07-17 00:00:00,3.1,3.2072715341799167,298.8646768604916,286.66054195673644,633.7309439066735,0.0243474040626402,1080.0635,2577.41557,6385.50648,0.0,152.40253,8539.99971,382.00001,309.53778,0.02379,241.72263
2023-07-02 11:00:00,2024-07-17 00:00:00,3.1,3.2072715341799167,298.8646768604916,286.66054195673644,633.7309439066735,0.0243474040626402,1087.47583,2580.51887,6366.19334,0.0,148.82491,8390.99976,426.0,309.39092,0.04002,231.7938
2023-07-02 12:00:00,2024-07-17 00:00:00,3.1,3.2072715341799167,298.8646768604916,286.66054195673644,633.7309439066735,0.0243474040626402,1084.99573,2588.90943,6373.51459,0.0,151.29333,7998.00018,486.99998,303.19821,0.00292,220.39181
2023-07-02 13:00:00,2024-07-17 00:00:00,3.1,2.9548205356172224,298.83349573848795,287.2917370003486,609.6344446322288,0.0090658762409872,1084.31494,2605.39353,6386.52683,0.01086,153.40304,7281.00021,540.99999,295.46212,0.0174,207.09085
2023-07-02 14:00:00,2024-07-17 00:00:00,3.1,2.9548205356172224,298.83349573848795,287.2917370003486,609.6344446322288,0.0090658762409872,1095.9905,2617.50313,6408.20112,0.01122,155.03875,5977.00015,559.99999,304.60822,0.01403,195.22122
2023-07-02 15:00:00,2024-07-17 00:00:00,3.1,2.9548205356172224,298.83349573848795,287.2917370003486,609.6344446322288,0.0090658762409872,1088.65981,2647.77032,6417.98959,0.00938,155.64647,4173.99989,547.00001,308.1903,0.01034,184.23396
2023-07-02 16:00:00,2024-07-17 00:00:00,3.1,2.1478456973661406,294.3221904994617,288.4936808455391,407.6684254358776,0.2420550315963532,1098.36409,2609.77826,6419.83273,0.0,154.83079,2080.99997,505.0,319.62323,0.0163,174.89475
2023-07-02 17:00:00,2024-07-17 00:00:00,3.1,2.1478456973661406,294.3221904994617,288.4936808455391,407.6684254358776,0.2420550315963532,1107.4339,2693.03647,6419.45024,0.0,154.67173,453.0,450.00002,319.97735,0.00893,164.054
2023-07-02 18:00:00,2024-07-17 00:00:00,3.1,2.1478456973661406,294.3221904994617,288.4936808455391,407.6684254358776,0.2420550315963532,1144.83854,2655.03564,6412.84266,0.0,155.89636,0.0,409.99999,324.03709,0.00989,159.26369
2023-07-02 19:00:00,2024-07-17 00:00:00,3.1,2.2437362585425475,291.7882653044257,287.069227717789,2.369063371816349,0.6773459404004841,1158.74954,2673.57212,6407.58279,0.01086,154.54412,0.0,383.99999,331.88589,0.00664,157.56103
2023-07-02 20:00:00,2024-07-17 00:00:00,3.1,2.2437362585425475,291.7882653044257,287.069227717789,2.369063371816349,0.6773459404004841,1144.93244,2633.07764,6435.40177,0.01026,153.51069,0.0,344.99999,335.72748,0.00716,156.04444
2023-07-02 21:00:00,2024-07-17 00:00:00,3.1,2.2437362585425475,291.7882653044257,287.069227717789,2.369063371816349,0.6773459404004841,1137.64394,2581.75035,6444.98731,0.00149,154.65033,0.0,294.0,324.43288,0.04213,158.21806
2023-07-02 22:00:00,2024-07-17 00:00:00,3.1,2.118071191820724,290.7584509145197,286.9633345368484,1.1844731927868253,1.085522991441973,1151.43697,2571.83713,6450.71927,0.00498,156.05734,0.0,337.99999,327.99104,0.05849,157.31776
